Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-08-24,Sutter Health Park,MIN @ ATH,9:40,+39%,+17%,+8%,+29%,+0.87,+0.61,+0.84,+2.58,+29%,+14%,+2%,+19%,+0.66,+0.47,+0.16,+1.67,+10%,+4%,+6%,+10%,+0.21,+0.14,+0.68,+0.91
2026-08-24,Petco Park,PIT @ SD,9:40,+7%,-20%,-3%,-5%,+0.16,-0.70,-0.27,-0.44,-4%,-11%,-4%,-7%,-0.09,-0.40,-0.47,-0.62,+11%,-9%,+2%,+2%,+0.25,-0.31,+0.21,+0.18
2026-08-24,T-Mobile Park,PHI @ SEA,9:40,-2%,-19%,-8%,-12%,-0.04,-0.65,-0.85,-1.06,0%,-15%,-6%,-8%,0.00,-0.52,-0.66,-0.74,-2%,-4%,-2%,-4%,-0.04,-0.13,-0.19,-0.31
2026-08-24,Comerica Park,TB  @ DET,6:40,-4%,+8%,+6%,+4%,-0.09,+0.27,+0.61,+0.37,-11%,+2%,+6%,-1%,-0.24,+0.07,+0.63,-0.09,+6%,+6%,0%,+5%,+0.15,+0.20,-0.02,+0.47
2026-08-24,Angel Stadium,CLE @ LAA,9:38,-4%,-5%,+1%,-2%,-0.09,-0.18,+0.16,-0.20,-9%,-4%,+1%,-4%,-0.20,-0.15,+0.16,-0.33,+5%,-1%,0%,+2%,+0.11,-0.03,0.00,+0.13
2026-08-24,Nationals Park,COL @ WAS,6:45,-7%,+3%,+3%,-1%,-0.15,+0.09,+0.35,-0.11,+2%,+5%,+3%,+3%,+0.04,+0.16,+0.34,+0.27,-9%,-2%,+0%,-4%,-0.19,-0.07,+0.02,-0.38
2026-08-24,Chase Field,CHC @ ARI,9:40,-9%,+11%,0%,+0%,-0.19,+0.39,-0.01,+0.00,-8%,+13%,+0%,+1%,-0.19,+0.45,+0.02,+0.09,0%,-2%,0%,-1%,-0.01,-0.06,-0.03,-0.09
2026-08-24,LoanDepot Park,BOS @ MIA,6:40,-14%,+2%,-2%,-6%,-0.31,+0.08,-0.26,-0.49,-13%,+2%,-2%,-5%,-0.30,+0.06,-0.17,-0.45,0%,+0%,-1%,0%,-0.01,+0.02,-0.09,-0.04
2026-08-24,Rate Field,TEX @ CHW,7:40,-15%,-11%,+3%,-8%,-0.33,-0.38,+0.29,-0.70,-5%,-9%,+3%,-3%,-0.11,-0.30,+0.30,-0.24,-10%,-2%,0%,-5%,-0.22,-0.08,-0.01,-0.46
2026-08-24,Oracle Park,CIN @ SF,9:45,-17%,+0%,+8%,-3%,-0.37,+0.01,+0.82,-0.29,-17%,+13%,+6%,+0%,-0.38,+0.44,+0.66,+0.02,+0%,-12%,+2%,-3%,+0.01,-0.43,+0.16,-0.30
