Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-08-22,Dodger Stadium,PIT @ LAD,7:15,+25%,0%,-6%,+4%,+0.56,-0.01,-0.69,+0.33,+18%,-4%,-5%,+1%,+0.41,-0.13,-0.54,+0.05,+7%,+3%,-1%,+3%,+0.15,+0.12,-0.14,+0.28
2026-08-22,Coors Field,CLE @ COL,8:10,+18%,+32%,+9%,+27%,+0.41,+1.12,+0.98,+2.33,+19%,+32%,+16%,+33%,+0.42,+1.11,+1.74,+2.90,-1%,+0%,-7%,-6%,-0.01,+0.01,-0.76,-0.57
2026-08-22,Kauffman Stadium,DET @ KC,7:15,+11%,0%,0%,+3%,+0.24,-0.01,-0.03,+0.23,+10%,+2%,0%,+3%,+0.23,+0.08,-0.05,+0.29,+0%,-2%,+0%,-1%,+0.01,-0.08,+0.03,-0.05
2026-08-22,Rate Field,NYM @ CHW,7:10,+7%,-6%,+4%,+4%,+0.16,-0.21,+0.44,+0.39,-5%,-9%,+3%,-3%,-0.12,-0.31,+0.34,-0.24,+13%,+3%,+1%,+7%,+0.28,+0.10,+0.10,+0.63
2026-08-22,American Family Fld,ATL @ MIL,2:10,+5%,-14%,-7%,-5%,+0.12,-0.47,-0.76,-0.43,-2%,-11%,-9%,-8%,-0.05,-0.37,-0.94,-0.69,+7%,-3%,+2%,+3%,+0.16,-0.10,+0.18,+0.26
2026-08-22,T-Mobile Park,CHC @ SEA,7:15,+5%,-20%,-7%,-9%,+0.12,-0.71,-0.69,-0.78,0%,-15%,-6%,-8%,0.00,-0.52,-0.65,-0.73,+5%,-6%,0%,-1%,+0.12,-0.20,-0.04,-0.05
2026-08-22,Daikin Park,ATH @ HOU,7:10,+4%,-11%,-4%,-5%,+0.08,-0.38,-0.42,-0.45,+4%,-11%,-4%,-5%,+0.09,-0.39,-0.46,-0.46,-1%,+0%,+0%,+0%,-0.01,+0.01,+0.03,+0.02
2026-08-22,Petco Park,MIN @ SD,8:40,+2%,-8%,-4%,-3%,+0.05,-0.30,-0.40,-0.27,-4%,-11%,-5%,-7%,-0.09,-0.39,-0.49,-0.63,+6%,+3%,+1%,+4%,+0.14,+0.09,+0.09,+0.36
2026-08-22,Yankee Stadium,TOR @ NYY,1:35,+2%,-14%,-2%,-4%,+0.04,-0.50,-0.17,-0.33,+6%,-12%,-5%,-4%,+0.13,-0.41,-0.54,-0.32,-4%,-3%,+4%,0%,-0.09,-0.09,+0.38,-0.01
2026-08-22,Citizens Bank Park,STL @ PHI,6:05,+0%,-7%,+1%,-1%,+0.00,-0.24,+0.10,-0.09,+14%,-3%,-1%,+5%,+0.31,-0.12,-0.16,+0.41,-14%,-3%,+2%,-6%,-0.31,-0.12,+0.26,-0.50
2026-08-22,Oriole Park,TB  @ BAL,7:05,-5%,+6%,+3%,+1%,-0.12,+0.20,+0.29,+0.04,-4%,+7%,+6%,+4%,-0.08,+0.23,+0.63,+0.37,-2%,-1%,-3%,-4%,-0.03,-0.03,-0.34,-0.33
2026-08-22,Chase Field,CIN @ ARI,8:10,-9%,+12%,+0%,+0%,-0.21,+0.41,+0.03,+0.02,-9%,+14%,+0%,+1%,-0.20,+0.47,+0.05,+0.12,0%,-2%,0%,-1%,-0.01,-0.07,-0.02,-0.09
2026-08-22,Globe Life Field,LAA @ TEX,7:05,-11%,-7%,-2%,-7%,-0.24,-0.25,-0.17,-0.65,-10%,-8%,-1%,-7%,-0.23,-0.26,-0.15,-0.64,-1%,+0%,0%,0%,-0.02,+0.02,-0.02,-0.01
2026-08-22,Fenway Park,SF  @ BOS,7:15,-12%,-8%,-1%,-11%,-0.27,-0.27,-0.11,-1.01,-8%,+22%,+6%,+9%,-0.18,+0.77,+0.67,+0.77,-4%,-30%,-7%,-20%,-0.10,-1.04,-0.79,-1.78
2026-08-22,LoanDepot Park,WAS @ MIA,4:10,-13%,+2%,-2%,-6%,-0.30,+0.05,-0.22,-0.48,-13%,+1%,-1%,-5%,-0.28,+0.03,-0.13,-0.43,-1%,+1%,-1%,-1%,-0.02,+0.02,-0.09,-0.05
