Matchup,BAL @ MIN
Pitcher,Brandon Young
Pitcher Team,BAL
Opposing Team,MIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,107.2,458,0.248,0.305,0.386,0.137,1.31,12,1.00,8.3%,23.6%,19.2%,17.5%,11.7%,7.36,65.9%,7.9%,6.4%,40.6%,27.0%,13.5%,18.2%
vsLHB,64.2,272,0.226,0.300,0.368,0.142,1.28,7,0.97,10.7%,21.6%,15.4%,15.2%,10.5%,5.85,63.4%,7.9%,6.0%,40.7%,27.1%,13.0%,19.1%
vsRHB,43.0,186,0.278,0.312,0.409,0.131,1.35,5,1.05,4.8%,26.5%,24.7%,20.4%,13.4%,9.63,69.5%,7.9%,6.9%,40.5%,26.7%,14.3%,16.8%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Josh Bell SHB,,+420,38,4.60,10,1,1,91.5,231.1,1,1,10.0%,-,10.0%,40.0%,30.0%,70.3,5.9%,35.3%,23.5%,94.4%,40.0%,20.0%,50.0%,20.0%,50.0%,30.0%,50.0%,20.0%,100.0%
Trevor Larnach LHB,,+560,23,3.20,10,1,1,85.1,209.9,2,1,10.0%,10.0%,10.0%,30.0%,20.0%,71.9,16.7%,33.3%,25.0%,85.7%,30.0%,20.0%,50.0%,10.0%,40.0%,30.0%,30.0%,40.0%,25.0%
Brooks Lee SHB,,+680,7,4.20,10,1,1,82.6,242.3,3,1,10.0%,10.0%,20.0%,30.0%,20.0%,68.5,-,25.0%,6.2%,84.2%,40.0%,30.0%,33.3%,10.0%,50.0%,50.0%,30.0%,20.0%,85.7%
Kody Clemens LHB,,+376,14,4.20,10,1,2,97.8,313.5,4,3,20.0%,20.0%,40.0%,60.0%,50.0%,72.3,14.3%,64.3%,35.7%,100.0%,70.0%,50.0%,20.0%,20.0%,30.0%,70.0%,20.0%,10.0%,20.0%
Royce Lewis RHB,,+350,17,4.80,10,1,1,97.2,336.5,3,2,20.0%,10.0%,20.0%,80.0%,30.0%,76.9,55.6%,44.4%,38.9%,100.0%,50.0%,40.0%,25.0%,10.0%,50.0%,50.0%,30.0%,20.0%,42.9%
Alex Jackson RHB,—,N/A,18,2.60,10,1,1,77.2,315.6,1,1,10.0%,10.0%,20.0%,40.0%,10.0%,74.1,44.4%,22.2%,16.7%,85.7%,20.0%,10.0%,100.0%,10.0%,60.0%,50.0%,40.0%,10.0%,50.0%
Victor Caratini SHB,—,N/A,17,3.80,10,0,0,90.7,272.5,1,0,-,-,-,40.0%,10.0%,70.6,23.1%,53.8%,15.4%,92.9%,30.0%,30.0%,0.0%,-,70.0%,30.0%,20.0%,50.0%,40.0%
Austin Martin RHB,—,N/A,10,3.60,10,0,0,78.1,205.0,1,0,-,-,30.0%,30.0%,20.0%,68.1,8.3%,50.0%,8.3%,85.7%,20.0%,10.0%,0.0%,10.0%,50.0%,60.0%,30.0%,10.0%,44.4%
Ryan Kreidler RHB,—,N/A,30,3.40,10,0,2,91.1,289.4,2,2,20.0%,-,10.0%,50.0%,10.0%,73.6,50.0%,80.0%,40.0%,83.3%,40.0%,30.0%,0.0%,10.0%,60.0%,50.0%,40.0%,10.0%,44.4%
Ryan Jeffers RHB,,+569,22,3.80,10,0,0,93.4,248.3,1,0,10.0%,-,-,40.0%,20.0%,72.3,30.8%,46.2%,30.8%,92.9%,40.0%,20.0%,0.0%,20.0%,60.0%,30.0%,40.0%,30.0%,60.0%
Alan Roden LHB,,+920,13,2.40,10,0,0,84.1,205.9,1,0,-,-,10.0%,30.0%,20.0%,68.0,-,50.0%,16.7%,92.3%,40.0%,20.0%,0.0%,20.0%,30.0%,20.0%,20.0%,60.0%,57.1%
Luke Keaschall RHB,,+910,18,4.60,10,0,0,78.7,288.7,3,2,-,-,-,30.0%,10.0%,68.7,8.3%,41.7%,8.3%,92.3%,50.0%,40.0%,0.0%,10.0%,40.0%,20.0%,60.0%,20.0%,12.5%
