Matchup,NYY @ CWS
Pitcher,Sean Burke
Pitcher Team,CWS
Opposing Team,NYY

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,13.1,1.50,="13-51",.255,.392,0.137,1,4,0,1,15.0,7,.356,.748
Batting Second,15.0,1.07,="10-54",.185,.278,0.093,1,2,0,4,28.3,6,.267,.545
Batting Third,15.0,0.93,="13-55",.236,.436,0.200,2,3,1,10,27.6,1,.241,.677
Batting Fourth,14.1,1.12,="11-53",.208,.321,0.113,1,1,1,3,28.8,5,.288,.609
Batting Fifth,12.0,1.58,="17-51",.333,.569,0.236,3,3,0,10,21.8,2,.382,.951
Batting Sixth,14.0,0.79,="7-47",.149,.255,0.106,1,2,0,3,33.3,4,.216,.471
Batting Seventh,11.0,1.55,="11-43",.256,.395,0.139,1,3,0,6,36.7,6,.347,.742
Batting Eighth,11.0,1.00,="8-41",.195,.366,0.171,2,1,0,3,26.1,3,.283,.649
Batting Ninth,11.2,0.69,="7-40",.175,.300,0.125,1,0,1,2,27.3,1,.233,.533

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Paul Goldschmidt RHB,Batting First ​,="28-99",.283,.556,0.273,7,4,1,16,21.1,14,.377,.933
Trent Grisham LHB,Batting First ​,="40-222",.180,.315,0.135,6,10,1,21,16.0,38,.297,.612
Ben Rice LHB,Batting Second ​,="63-236",.267,.559,0.292,17,12,3,42,23.7,24,.336,.895
Jasson Dominguez SHB,Batting Fifth ​,="10-41",.244,.293,0.049,0,2,0,1,20.0,3,.295,.588
Amed Rosario RHB,Batting Sixth ​,="10-32",.313,.563,0.250,2,2,0,5,23.5,2,.353,.916
Jazz Chisholm Jr. LHB,Batting Sixth ​,="32-138",.232,.384,0.152,4,7,1,15,31.8,11,.291,.675
Spencer Jones LHB,Batting Sixth ​,="9-32",.281,.438,0.157,1,2,0,3,40.5,5,.378,.816
Ryan McMahon LHB,Batting Eighth ​,="25-101",.248,.426,0.178,4,6,0,13,28.6,4,.276,.702
Jose Caballero RHB,Batting Eighth ​,="26-105",.248,.362,0.114,2,6,0,9,25.0,5,.288,.650
Max Schuemann RHB,Batting Eighth ​,="9-23",.391,.696,0.305,1,4,0,7,16.7,6,.533,1.229
Anthony Volpe RHB,Batting Eighth ​,="11-45",.244,.422,0.178,1,3,1,9,20.0,10,.382,.804
Ali Sanchez RHB,Batting Ninth ​,="12-45",.267,.378,0.111,1,2,0,7,26.5,1,.306,.684
Austin Wells LHB,Batting Ninth ​,="15-118",.127,.229,0.102,4,0,0,6,27.5,11,.208,.437
