Matchup,MIN @ LAA
Pitcher,Taj Bradley
Pitcher Team,MIN
Opposing Team,LAA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,165.1,697,0.216,0.297,0.373,0.157,1.25,23,1.25,10.3%,27.1%,27.3%,21.5%,12.7%,10.34,61.0%,7.9%,9.3%,45.0%,30.2%,16.9%,17.4%
vsLHB,98.2,415,0.203,0.298,0.379,0.176,1.26,17,1.55,12.0%,28.9%,28.7%,22.6%,13.2%,10.85,63.1%,7.6%,13.4%,43.9%,33.3%,19.5%,19.1%
vsRHB,66.2,282,0.235,0.295,0.365,0.129,1.23,6,0.81,7.8%,24.5%,25.2%,19.9%,12.0%,9.58,57.8%,8.5%,3.8%,46.5%,25.9%,12.5%,15.1%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Moisés Ballesteros LHB,,+630,12,3.60,8,2,2,97.0,337.4,4,3,25.0%,25.0%,25.0%,87.5%,25.0%,71.8,16.7%,58.3%,25.0%,100.0%,62.5%,37.5%,66.7%,25.0%,37.5%,37.5%,25.0%,37.5%,50.0%
Mike Trout RHB,,+424,17,4.40,8,1,1,82.5,264.9,3,1,12.5%,-,25.0%,25.0%,62.5%,74.6,44.4%,22.2%,22.2%,90.0%,50.0%,12.5%,100.0%,37.5%,25.0%,25.0%,62.5%,12.5%,14.3%
Vaughn Grissom RHB,,+870,30,4.40,8,1,2,94.7,283.5,2,2,25.0%,12.5%,12.5%,62.5%,25.0%,71.8,9.1%,45.5%,36.4%,91.7%,37.5%,25.0%,50.0%,12.5%,50.0%,25.0%,62.5%,12.5%,20.0%
Josh Lowe LHB,,+640,20,2.80,8,1,1,85.1,250.6,2,2,12.5%,-,25.0%,37.5%,37.5%,73.0,35.7%,28.6%,14.3%,82.4%,62.5%,25.0%,50.0%,37.5%,-,25.0%,12.5%,62.5%,100.0%
Travis d'Arnaud RHB,—,N/A,13,2.60,8,0,0,89.5,230.3,0,0,-,-,25.0%,50.0%,25.0%,68.9,9.1%,54.5%,9.1%,91.7%,25.0%,-,-,25.0%,75.0%,50.0%,37.5%,12.5%,75.0%
Jose Siri RHB,—,N/A,21,2.60,8,0,0,86.5,249.1,1,1,12.5%,-,37.5%,37.5%,37.5%,72.5,14.3%,28.6%,-,100.0%,50.0%,12.5%,0.0%,37.5%,37.5%,62.5%,37.5%,-,83.3%
Denzer Guzman RHB,,+810,18,4.20,8,0,0,83.8,227.0,1,0,-,-,12.5%,37.5%,37.5%,73.8,54.5%,36.4%,18.2%,100.0%,37.5%,12.5%,0.0%,25.0%,50.0%,12.5%,50.0%,37.5%,57.1%
Tyler Heineman SHB,,+1420,13,3.20,8,0,0,78.4,258.7,2,0,-,-,12.5%,-,37.5%,63.7,8.3%,41.7%,-,92.3%,62.5%,37.5%,0.0%,25.0%,37.5%,12.5%,87.5%,-,83.3%
Adam Frazier LHB,,+1050,19,2.40,8,0,0,82.8,238.6,1,0,-,-,25.0%,25.0%,62.5%,64.9,-,60.0%,10.0%,90.9%,62.5%,-,-,62.5%,25.0%,37.5%,25.0%,37.5%,50.0%
Oswald Peraza RHB,—,N/A,17,3.00,8,0,0,90.0,295.0,1,0,-,-,-,62.5%,25.0%,72.3,16.7%,41.7%,8.3%,92.3%,25.0%,12.5%,0.0%,12.5%,75.0%,12.5%,50.0%,37.5%,60.0%
Wade Meckler LHB,,+1200,18,3.60,8,0,0,86.3,280.8,2,0,-,-,-,50.0%,37.5%,68.2,-,55.6%,-,100.0%,50.0%,25.0%,0.0%,25.0%,37.5%,25.0%,37.5%,37.5%,50.0%
Zach Neto RHB,,+472,23,4.60,8,0,1,83.3,196.3,1,0,-,-,25.0%,-,37.5%,70.8,22.2%,44.4%,-,90.0%,37.5%,12.5%,0.0%,25.0%,25.0%,37.5%,37.5%,25.0%,40.0%
Christian Moore RHB,,+930,14,4.00,8,0,0,85.9,269.8,1,0,-,-,-,25.0%,25.0%,71.8,22.2%,44.4%,11.1%,100.0%,62.5%,50.0%,0.0%,12.5%,37.5%,-,50.0%,50.0%,100.0%
