Matchup,MIL @ PIT
Pitcher,Logan Henderson
Pitcher Team,MIL
Opposing Team,PIT

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,10.0,1.40,="10-39",.256,.385,0.129,1,2,0,2,27.3,4,.341,.726
Batting Second,12.2,0.32,="4-42",.095,.119,0.024,0,1,0,0,40.5,0,.095,.214
Batting Third,11.1,0.79,="6-38",.158,.263,0.105,1,1,0,2,31.7,3,.220,.483
Batting Fourth,8.2,1.38,="9-35",.257,.571,0.314,3,2,0,4,31.6,3,.316,.887
Batting Fifth,10.0,0.60,="5-35",.143,.229,0.086,1,0,0,3,36.1,1,.167,.396
Batting Sixth,9.1,0.75,="6-34",.176,.294,0.118,1,1,0,2,11.4,1,.200,.494
Batting Seventh,8.1,0.96,="7-30",.233,.567,0.334,2,2,1,5,35.5,1,.258,.825
Batting Eighth,8.2,0.69,="4-29",.138,.379,0.241,2,1,0,3,19.4,2,.194,.573
Batting Ninth,9.0,0.33,="3-29",.103,.207,0.104,1,0,0,1,36.7,0,.103,.310

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Jake Mangum SHB,Batting First ​,="43-151",.285,.404,0.119,3,7,1,12,22.6,8,.335,.739
Oneil Cruz LHB,Batting First ​,="41-180",.228,.394,0.166,7,9,0,25,35.4,13,.287,.681
Spencer Horwitz LHB,Batting First ​,="37-152",.243,.368,0.125,5,4,0,12,16.1,18,.339,.707
Brandon Lowe LHB,Batting Second ​,="125-470",.266,.509,0.243,29,25,1,76,27.9,53,.339,.848
Bryan Reynolds SHB,Batting Third ​,="147-556",.264,.428,0.164,17,36,2,69,23.3,84,.369,.797
Ryan O'Hearn LHB,Batting Fourth ​,="53-187",.283,.444,0.161,8,6,0,35,26.2,13,.332,.776
Ronny Simon SHB,Batting Sixth ​,="5-11",.455,.545,0.090,0,1,0,2,8.3,1,.500,1.045
Nick Gonzales RHB,Batting Sixth ​,="58-160",.363,.475,0.112,3,9,0,17,14.9,12,.417,.892
Rafael Flores RHB,Batting Seventh ​,="11-30",.367,.600,0.233,2,1,0,4,22.6,1,.387,.987
Jared Triolo RHB,Batting Eighth ​,="34-126",.270,.349,0.079,2,4,0,15,18.1,9,.328,.677
Jacob Gonzalez LHB,Batting Eighth ​,="15-76",.197,.316,0.119,2,3,0,10,20.3,1,.215,.531
Konnor Griffin RHB,Batting Eighth ​,="23-80",.288,.413,0.125,1,3,2,14,25.6,4,.326,.739
Henry Davis RHB,Batting Ninth ​,="36-224",.161,.304,0.143,9,5,0,32,20.3,24,.264,.568
Billy Cook RHB,Batting Ninth ​,="6-29",.207,.276,0.069,0,0,1,2,48.3,0,.207,.483
