Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Luis Arraez","SF","Michael Wacha","KC","16","0.375","0.33","0.38","0.75","4","0","0","2","2","5","12","12.5","0.375","0"
"Dansby Swanson","CHC","Jack Flaherty","DET","16","0.375","0.42","0.38","0.75","2","3","0","1","4","4","12","25.0","0.389","0"
"George Springer","TOR","Nick Martinez","TB","17","0.353","0.29","0.35","0.71","4","0","0","2","2","3","12","5.9","0.450","3"
"Colt Keith","DET","Jameson Taillon","CHC","3","0.333","0.50","0.33","0.67","0","1","0","0","1","0","2","33.3","0.333","0"
"Gunnar Henderson","BAL","Payton Tolle","BOS","3","0.333","0.33","0.33","0.67","0","1","0","0","1","0","2","0.0","0.333","0"
"Miguel Vargas","CWS","Jacob deGrom","TEX","3","0.333","0.33","0.33","0.67","0","1","0","0","1","0","2","0.0","0.333","0"
"Julio Rodriguez","SEA","Andrew Abbott","CIN","3","0.333","0.50","0.33","0.67","0","1","0","0","1","0","2","33.3","0.333","0"
"Fernando Tatis Jr.","SD","Bryce Elder","ATL","3","0.333","0.33","0.33","0.67","0","1","0","0","1","2","2","0.0","0.333","0"
"Ke'Bryan Hayes","CIN","George Kirby","SEA","3","0.333","0.00","1.00","1.33","0","0","0","1","1","1","4","33.3","0.333","0"
"Weston Wilson","SEA","Andrew Abbott","CIN","3","0.333","0.50","0.33","0.67","0","1","0","0","1","1","2","33.3","0.333","0"
"Mitch Garver","SEA","Andrew Abbott","CIN","3","0.333","0.00","1.00","1.33","0","0","0","1","1","1","4","0.0","0.333","0"
"Jake Cronenworth","SD","Bryce Elder","ATL","3","0.333","0.00","1.00","1.33","0","0","0","1","1","3","4","0.0","0.600","2"
"Alex Call","LAD","Cristopher Sanchez","PHI","12","0.333","0.22","0.50","0.83","2","0","0","2","2","2","10","8.3","0.500","3"
"Teoscar Hernandez","LAD","Cristopher Sanchez","PHI","18","0.333","0.40","0.44","0.78","2","2","0","2","4","4","14","33.3","0.333","0"
"Kyle Farmer","ATL","JP Sears","SD","10","0.300","0.29","0.40","0.70","1","1","0","1","2","1","7","20.0","0.462","2"
"Mauricio Dubon","ATL","JP Sears","SD","20","0.300","0.28","0.30","0.60","2","3","0","1","4","2","12","5.0","0.300","0"
"Cedric Mullins","TB","Dylan Cease","TOR","17","0.294","0.33","0.12","0.41","4","0","1","0","1","2","7","11.8","0.455","3"
"Alan Roden","MIN","Tanner Bibee","CLE","4","0.250","1.00","0.25","0.50","0","1","0","0","1","0","2","75.0","0.400","0"
"Ernie Clement","TOR","Nick Martinez","TB","4","0.250","0.00","0.75","1.00","0","0","0","1","1","3","4","0.0","0.200","0"
"Casey Schmitt","SF","Michael Wacha","KC","4","0.250","0.33","0.25","0.50","0","1","0","0","1","0","2","25.0","0.250","0"
"Kody Clemens","MIN","Tanner Bibee","CLE","4","0.250","0.33","0.25","0.50","0","1","0","0","1","0","2","25.0","0.400","1"
"Nick Fortes","TB","Dylan Cease","TOR","4","0.250","0.25","0.25","0.50","0","1","0","0","1","0","2","0.0","0.250","0"
"Marcell Ozuna","PIT","Ryan Weathers","NYY","4","0.250","0.25","0.25","0.50","0","1","0","0","1","0","2","0.0","0.400","1"
"Vladimir Guerrero Jr.","TOR","Nick Martinez","TB","8","0.250","0.17","0.38","0.63","1","0","0","1","1","2","5","12.5","0.333","1"
"Tommy Edman","LAD","Cristopher Sanchez","PHI","16","0.250","0.25","0.06","0.31","3","1","0","0","1","0","5","0.0","0.250","0"
"Brandon Nimmo","TEX","Erick Fedde","CWS","28","0.250","0.29","0.04","0.29","6","1","0","0","1","4","8","14.3","0.344","3"
"Nathaniel Lowe","CIN","George Kirby","SEA","25","0.240","0.43","0.04","0.28","5","1","0","0","1","2","7","44.0","0.240","0"
"Royce Lewis","MIN","Tanner Bibee","CLE","13","0.231","0.27","0.08","0.31","2","1","0","0","1","1","4","15.4","0.333","2"
"Kerry Carpenter","DET","Jameson Taillon","CHC","9","0.222","0.20","0.33","0.56","1","0","0","1","1","4","5","33.3","0.222","0"
"Christian Walker","HOU","Janson Junk","MIA","5","0.200","0.00","0.60","0.80","0","0","0","1","1","3","4","0.0","0.200","0"
"Austin Riley","ATL","JP Sears","SD","10","0.200","0.25","0.10","0.30","1","1","0","0","1","0","3","20.0","0.333","2"
"Alex Bregman","CHC","Jack Flaherty","DET","10","0.200","0.25","0.10","0.30","1","1","0","0","1","0","3","20.0","0.333","2"
"Freddie Freeman","LAD","Cristopher Sanchez","PHI","16","0.188","0.20","0.06","0.25","2","1","0","0","1","0","4","6.3","0.235","1"
"Jarren Duran","BOS","Shane Baz","BAL","17","0.176","0.25","0.18","0.35","1","1","1","0","2","0","6","29.4","0.222","0"
"Trevor Larnach","MIN","Tanner Bibee","CLE","17","0.176","0.21","0.06","0.24","2","1","0","0","1","1","4","17.6","0.222","0"
"Zach McKinstry","DET","Jameson Taillon","CHC","6","0.167","0.17","0.33","0.50","0","0","1","0","1","0","3","0.0","0.286","1"
"Byron Buxton","MIN","Tanner Bibee","CLE","13","0.154","0.00","0.46","0.62","0","0","0","2","2","2","8","38.5","0.214","0"
"Daniel Schneemann","CLE","Joe Ryan","MIN","7","0.143","0.00","0.43","0.57","0","0","0","1","1","1","4","42.9","0.250","1"
"Gabriel Arias","CLE","Joe Ryan","MIN","14","0.143","0.18","0.07","0.21","1","1","0","0","1","0","3","21.4","0.143","0"
"Riley Greene","DET","Jameson Taillon","CHC","8","0.125","0.00","0.38","0.50","0","0","0","1","1","2","4","62.5","0.222","1"
"Rafael Devers","SF","Michael Wacha","KC","10","0.100","0.00","0.30","0.40","0","0","0","1","1","2","4","40.0","0.182","1"
"Ian Happ","CHC","Jack Flaherty","DET","11","0.091","0.00","0.27","0.36","0","0","0","1","1","1","4","27.3","0.375","5"
"Jorge Mateo","ATL","JP Sears","SD","14","0.071","0.00","0.21","0.29","0","0","0","1","1","1","4","21.4","0.133","1"
