Matchup,LAD @ DET
Pitcher,Tarik Skubal
Pitcher Team,LAD
Opposing Team,DET

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,120.2,473,0.211,0.260,0.345,0.135,0.95,12,0.90,4.4%,32.3%,30.9%,24.4%,17.4%,10.89,68.6%,7.6%,7.3%,35.5%,25.2%,13.2%,15.9%
vsLHB,27.0,113,0.282,0.321,0.455,0.173,1.26,4,1.33,2.7%,31.0%,33.6%,26.0%,17.4%,12.67,78.1%,11.6%,6.9%,40.3%,12.5%,33.3%,20.8%
vsRHB,93.2,360,0.188,0.241,0.310,0.122,0.86,8,0.77,5.0%,32.8%,30.0%,23.8%,17.3%,10.38,65.6%,6.4%,7.4%,34.1%,29.3%,10.4%,14.4%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Eduardo Valencia RHB,,+750,14,3.20,8,1,1,93.7,273.6,4,2,12.5%,-,12.5%,50.0%,62.5%,74.2,35.7%,42.9%,28.6%,82.4%,75.0%,25.0%,50.0%,50.0%,12.5%,12.5%,37.5%,50.0%,40.0%
Zach McKinstry LHB,—,N/A,14,3.40,8,0,0,89.6,210.9,0,0,-,-,25.0%,25.0%,50.0%,66.7,-,50.0%,20.0%,100.0%,62.5%,12.5%,0.0%,50.0%,37.5%,50.0%,50.0%,-,50.0%
Hao-Yu Lee RHB,,+830,16,3.80,8,0,1,94.7,265.0,3,1,12.5%,-,37.5%,50.0%,25.0%,71.9,27.3%,45.5%,27.3%,91.7%,62.5%,37.5%,0.0%,25.0%,37.5%,37.5%,50.0%,12.5%,25.0%
Javier Baez RHB,,+1100,17,3.00,8,0,0,83.4,258.2,1,1,-,-,12.5%,25.0%,25.0%,77.1,66.7%,25.0%,16.7%,100.0%,25.0%,-,-,25.0%,75.0%,37.5%,62.5%,-,16.7%
Kevin McGonigle LHB,,+870,28,4.20,8,0,0,92.4,346.6,4,3,25.0%,-,12.5%,50.0%,50.0%,69.4,-,55.6%,33.3%,100.0%,62.5%,37.5%,0.0%,25.0%,37.5%,50.0%,37.5%,12.5%,60.0%
Ben Malgeri RHB,,+1060,8,2.40,8,0,0,92.7,233.9,2,0,-,-,-,75.0%,37.5%,69.9,11.1%,66.7%,55.6%,90.0%,62.5%,12.5%,0.0%,50.0%,37.5%,25.0%,62.5%,12.5%,33.3%
Max Clark LHB,,+1400,24,3.20,8,0,0,93.7,221.4,0,0,-,-,12.5%,62.5%,12.5%,73.2,21.4%,35.7%,14.3%,100.0%,37.5%,12.5%,0.0%,25.0%,62.5%,25.0%,50.0%,25.0%,33.3%
Gleyber Torres RHB,,+900,13,4.20,8,0,1,94.3,277.1,3,1,-,-,12.5%,62.5%,37.5%,70.6,16.7%,58.3%,8.3%,100.0%,75.0%,50.0%,0.0%,25.0%,12.5%,25.0%,25.0%,50.0%,50.0%
Colt Keith LHB,—,N/A,11,3.00,8,0,0,79.3,224.6,1,1,-,-,12.5%,37.5%,25.0%,70.9,14.3%,42.9%,42.9%,70.0%,25.0%,-,-,25.0%,62.5%,37.5%,62.5%,-,0.0%
Spencer Torkelson RHB,,+560,25,3.20,8,0,0,80.8,270.8,2,0,-,-,-,25.0%,37.5%,73.4,14.3%,21.4%,7.1%,100.0%,75.0%,50.0%,0.0%,25.0%,25.0%,12.5%,62.5%,25.0%,20.0%
Dillon Dingler RHB,,+800,22,4.00,8,0,0,90.6,204.5,1,0,-,-,25.0%,37.5%,37.5%,73.2,11.1%,55.6%,33.3%,100.0%,50.0%,25.0%,0.0%,25.0%,37.5%,62.5%,12.5%,25.0%,66.7%
Corey Julks RHB,—,N/A,-,2.00,3,0,0,84.2,294.0,1,0,-,-,33.3%,-,33.3%,72.8,-,66.7%,-,100.0%,66.7%,66.7%,0.0%,-,33.3%,66.7%,33.3%,-,0.0%
