Split,vsRHB
Range,L10
Dates,="8/15/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
4:05 PM,Michael Lorenzen,@,16.0,75,4.35,0.371,0.406,1.81,0.171,0.543,2,1.12,38,12.6%,12.0%,12.3%,5.8%,5.06,3,4.0%,69.3%,13.0%,62,48.4%,7,11.3%,25.8%,12.5%,16.1%
7:15 PM,Jared Jones,vs,16.2,74,5.98,0.279,0.368,1.38,0.265,0.544,5,2.70,37,28.1%,21.6%,21.6%,13.7%,8.64,4,5.4%,60.0%,5.4%,53,39.6%,7,13.2%,26.4%,35.7%,20.8%
2:20 PM,Michael McGreevy,@,19.0,78,3.47,0.278,0.326,1.21,0.181,0.458,2,0.95,33,17.0%,17.9%,17.3%,8.0%,6.63,3,3.8%,62.8%,8.0%,61,44.3%,6,9.8%,26.2%,6.2%,14.8%
7:10 PM,Hayden Wesneski,vs,9.2,40,2.69,0.278,0.333,1.45,0.139,0.417,0,-,15,26.6%,20.0%,25.0%,12.2%,7.45,4,10.0%,62.5%,5.0%,28,35.7%,0,-,21.4%,-,17.9%
4:10 PM,Brad Lord,@,12.1,55,2.86,0.277,0.308,1.54,0.021,0.298,0,-,14,18.6%,21.8%,19.4%,8.7%,8.76,6,10.9%,74.5%,8.7%,36,25.0%,1,2.8%,19.4%,-,5.6%
7:10 PM,Joey Cantillo,vs,36.1,163,2.30,0.274,0.324,1.54,0.116,0.390,3,0.74,57,40.5%,35.6%,30.5%,18.0%,14.37,16,9.8%,60.4%,7.3%,89,41.6%,4,4.5%,20.2%,16.7%,15.7%
7:15 PM,Sonny Gray,@,18.0,80,4.38,0.270,0.332,1.44,0.176,0.446,3,1.50,33,23.4%,21.2%,25.0%,12.2%,8.50,6,7.5%,67.5%,7.7%,57,45.6%,3,5.3%,21.1%,16.7%,19.3%
9:38 PM,Randy Dobnak,@,12.2,60,4.76,0.269,0.340,1.74,0.135,0.404,1,0.71,21,21.8%,13.3%,12.1%,9.2%,5.68,8,13.3%,71.7%,3.8%,44,47.7%,2,4.5%,13.6%,16.7%,22.7%
4:10 PM,Sean Manaea,vs,37.0,162,4.69,0.262,0.348,1.30,0.221,0.483,6,1.46,70,19.4%,19.8%,16.4%,10.6%,7.78,10,6.2%,59.8%,9.5%,115,45.2%,10,8.7%,35.7%,14.6%,25.2%
7:15 PM,Grant Holmes,vs,19.1,82,2.84,0.257,0.293,1.24,0.095,0.351,1,0.47,26,26.5%,22.0%,18.6%,13.7%,8.38,5,6.1%,62.2%,8.6%,58,39.7%,4,6.9%,25.9%,-,22.4%
7:10 PM,Emerson Hancock,@,20.2,85,2.95,0.250,0.277,1.11,0.100,0.350,1,0.44,28,26.5%,16.5%,16.1%,14.2%,6.10,3,3.5%,61.2%,9.4%,67,43.3%,4,6.0%,35.8%,4.2%,19.4%
7:15 PM,Justin Wrobleski,vs,45.0,185,5.08,0.247,0.322,1.20,0.218,0.466,10,2.00,81,18.9%,20.0%,19.0%,9.7%,7.40,11,5.9%,67.6%,11.2%,137,46.7%,15,10.9%,33.6%,19.6%,14.6%
7:15 PM,Eduardo Rodriguez,@,42.1,171,3.50,0.245,0.294,1.20,0.132,0.377,3,0.64,60,23.7%,17.0%,13.4%,12.4%,6.17,12,7.0%,62.8%,4.5%,130,31.5%,10,7.7%,34.6%,6.7%,12.3%
1:10 PM,Anthony Kay,@,33.1,149,5.29,0.240,0.337,1.32,0.160,0.400,4,1.08,50,26.2%,16.1%,14.8%,12.5%,6.48,14,9.4%,56.0%,6.4%,102,41.2%,11,10.8%,24.5%,12.0%,14.7%
2:20 PM,Matthew Boyd,vs,43.2,182,4.86,0.232,0.297,1.12,0.161,0.393,7,1.44,66,16.4%,15.4%,13.1%,8.1%,5.77,10,5.5%,69.9%,8.4%,140,35.0%,14,10.0%,25.7%,16.7%,22.1%
6:40 PM,Ryan Gusto,@,15.0,59,3.10,0.232,0.273,0.93,0.143,0.375,2,1.20,21,23.2%,27.1%,26.7%,12.6%,9.60,1,1.7%,66.1%,6.8%,41,34.1%,3,7.3%,34.1%,14.3%,9.8%
6:10 PM,Kyle Bradish,@,25.0,105,3.42,0.231,0.285,1.16,0.099,0.330,2,0.72,30,27.1%,22.9%,16.9%,12.1%,8.64,8,7.6%,58.1%,5.7%,71,38.0%,4,5.6%,25.4%,11.1%,7.0%
7:10 PM,Connor Prielipp,vs,39.2,163,4.01,0.230,0.302,1.13,0.169,0.399,6,1.36,59,23.3%,25.8%,21.8%,11.8%,9.53,11,6.7%,62.8%,9.0%,107,42.1%,7,6.5%,22.4%,25.0%,16.8%
4:05 PM,Logan Webb,vs,27.0,105,3.54,0.224,0.265,1.00,0.112,0.337,2,0.67,33,21.5%,15.2%,14.2%,10.8%,5.33,5,4.8%,68.6%,5.5%,83,32.5%,4,4.8%,22.9%,10.5%,13.3%
9:40 PM,MacKenzie Gore,@,42.0,169,4.03,0.218,0.292,1.00,0.192,0.410,8,1.71,64,30.6%,29.0%,24.1%,16.2%,10.50,8,4.7%,58.0%,7.1%,109,38.5%,9,8.3%,29.4%,21.9%,16.5%
3:07 PM,Cam Schlittler,@,21.0,86,3.67,0.215,0.287,1.00,0.165,0.380,3,1.29,30,23.8%,27.9%,22.4%,12.0%,10.29,4,4.7%,59.3%,7.9%,55,38.2%,6,10.9%,25.5%,21.4%,18.2%
9:38 PM,Reid Detmers,vs,41.0,165,4.08,0.212,0.287,1.10,0.179,0.391,7,1.54,59,27.4%,27.3%,19.1%,13.3%,9.88,13,7.9%,66.7%,7.0%,107,40.2%,11,10.3%,30.8%,18.2%,15.9%
9:40 PM,J.T. Ginn,vs,24.1,92,2.94,0.209,0.248,0.82,0.116,0.326,2,0.74,28,26.9%,22.8%,23.1%,13.3%,7.77,2,2.2%,62.0%,6.7%,67,31.3%,2,3.0%,16.4%,9.1%,9.0%
7:10 PM,Jesus Luzardo,@,42.2,177,2.98,0.206,0.271,1.08,0.119,0.325,4,0.84,52,30.9%,30.5%,27.4%,14.3%,11.39,13,7.3%,61.8%,5.2%,106,36.8%,7,6.6%,24.5%,15.4%,11.3%
6:40 PM,Brady Singer,vs,19.2,80,3.05,0.200,0.244,1.07,0.029,0.229,0,-,16,32.5%,17.5%,16.7%,13.5%,6.41,7,8.8%,62.5%,7.3%,57,40.4%,2,3.5%,17.5%,-,12.3%
6:10 PM,Ian Seymour,vs,36.0,137,2.29,0.188,0.244,0.89,0.141,0.328,3,0.75,42,30.1%,33.6%,25.4%,15.4%,11.50,8,5.8%,60.1%,10.8%,83,36.1%,7,8.4%,28.9%,12.5%,24.1%
7:15 PM,Jacob Misiorowski,@,23.2,92,3.78,0.188,0.271,0.93,0.188,0.376,5,1.90,32,30.0%,38.0%,28.0%,15.8%,13.31,6,6.5%,70.7%,9.2%,50,44.0%,3,6.0%,18.0%,55.6%,8.0%
3:07 PM,Braydon Fisher,vs,6.0,22,3.43,0.158,0.193,0.67,-,0.158,0,-,3,25.0%,9.1%,8.7%,12.8%,3.00,1,4.5%,45.5%,7.7%,18,16.7%,0,-,-,-,22.2%
