Matchup,TOR @ BOS
Pitcher,Jake Bennett
Pitcher Team,BOS
Opposing Team,TOR

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,15.1,65,0.316,0.335,0.421,0.105,1.50,1,0.59,7.7%,18.9%,12.3%,10.4%,10.2%,4.70,57.8%,7.3%,7.7%,42.3%,21.2%,9.1%,11.5%
vsLHB,4.0,15,0.200,0.176,0.200,-,0.75,0,-,-,6.5%,26.7%,16.0%,3.3%,9.00,60.0%,6.7%,-,18.2%,-,-,9.1%
vsRHB,11.1,50,0.357,0.386,0.500,0.143,1.76,1,0.79,10.0%,22.8%,8.0%,7.7%,12.4%,3.18,57.1%,7.5%,9.8%,48.8%,26.8%,9.1%,12.2%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Kazuma Okamoto RHB,,+420,20,12,4.20,2,2,0.200,0.333,0.800,0.600,0.458,16.7%,33.3%,33.3%,13.6%,91.0,327.5,3,3,33.3%,16.7%,16.7%,50.0%,33.3%,71.3,29.2%,20.8%,8.3%,92.3%,50.0%,66.7%,-,33.3%,33.3%,50.0%,16.7%,30.8%
Ernie Clement RHB,,+890,18,20,4.60,1,2,0.211,0.250,0.474,0.263,0.307,5.0%,18.9%,20.0%,13.2%,82.9,277.5,6,2,6.7%,6.7%,26.7%,26.7%,26.7%,68.3,-,25.0%,5.6%,97.3%,40.0%,16.7%,20.0%,33.3%,40.0%,46.7%,13.3%,63.2%
George Springer RHB,,+470,14,18,5.00,1,1,0.250,0.444,0.583,0.333,0.417,27.8%,18.2%,5.6%,7.2%,85.3,285.2,4,1,8.3%,8.3%,16.7%,25.0%,33.3%,71.5,17.2%,24.1%,6.9%,87.9%,16.7%,50.0%,25.0%,50.0%,33.3%,41.7%,25.0%,22.7%
Davis Schneider RHB,,+650,14,16,2.40,1,1,0.071,0.188,0.286,0.214,0.212,12.5%,35.7%,37.5%,16.4%,85.7,277.6,1,1,14.3%,14.3%,14.3%,28.6%,28.6%,72.4,26.9%,19.2%,3.8%,92.9%,57.1%,25.0%,14.3%,14.3%,14.3%,57.1%,28.6%,23.1%
Charles McAdoo RHB,—,N/A,-,7,3.20,1,1,0.286,0.286,0.714,0.429,0.427,-,28.6%,28.6%,16.0%,87.6,271.2,1,1,-,-,-,40.0%,20.0%,71.8,15.4%,15.4%,7.7%,92.9%,20.0%,100.0%,-,60.0%,20.0%,40.0%,40.0%,37.5%
Vladimir Guerrero Jr. RHB,,+525,23,19,4.40,0,1,0.333,0.421,0.400,0.067,0.357,15.8%,21.9%,21.1%,8.4%,85.4,257.1,2,0,-,-,-,16.7%,41.7%,76.1,62.1%,17.2%,6.9%,90.6%,33.3%,0.0%,16.7%,41.7%,16.7%,25.0%,58.3%,28.0%
Myles Straw RHB,,+1900,7,15,3.20,0,0,0.308,0.400,0.385,0.077,0.349,13.3%,7.4%,6.7%,3.3%,84.5,292.7,4,1,-,-,-,33.3%,25.0%,68.6,-,30.8%,7.7%,100.0%,25.0%,0.0%,25.0%,41.7%,16.7%,50.0%,33.3%,18.2%
Brandon Valenzuela SHB,—,N/A,20,11,3.60,0,0,0.375,0.455,0.500,0.125,0.395,18.2%,11.8%,-,5.1%,88.2,279.4,2,1,-,-,11.1%,22.2%,77.8%,72.5,26.7%,40.0%,13.3%,88.2%,22.2%,0.0%,33.3%,44.4%,44.4%,11.1%,44.4%,36.4%
Nathan Lukes LHB,,+1600,-,11,4.40,0,0,0.125,0.364,0.125,-,0.271,9.1%,28.6%,18.2%,13.6%,84.7,299.6,0,0,-,-,-,-,33.3%,64.6,7.1%,28.6%,-,70.0%,-,-,16.7%,83.3%,16.7%,66.7%,16.7%,25.0%
Andres Gimenez LHB,,+1340,26,11,3.40,0,0,0.222,0.364,0.333,0.111,0.327,-,25.0%,18.2%,12.5%,94.2,314.3,2,1,-,-,-,50.0%,33.3%,67.0,-,31.6%,5.3%,95.0%,16.7%,0.0%,33.3%,50.0%,-,66.7%,33.3%,25.0%
Yohendrick Pinango LHB,—,N/A,7,10,3.40,0,1,0.100,0.100,0.200,0.100,0.127,-,19.0%,20.0%,10.3%,95.1,296.9,3,2,12.5%,-,-,50.0%,37.5%,74.9,47.4%,31.6%,21.1%,90.5%,12.5%,0.0%,50.0%,37.5%,12.5%,50.0%,37.5%,30.8%
Jesus Sanchez LHB,—,N/A,2,9,3.40,0,0,0.111,0.111,0.222,0.111,0.141,-,25.0%,33.3%,14.3%,77.5,132.7,0,0,-,-,20.0%,20.0%,20.0%,71.8,40.0%,10.0%,10.0%,66.7%,-,-,20.0%,80.0%,40.0%,20.0%,40.0%,40.0%
Alejandro Kirk RHB,,+620,1,4,4.20,0,0,0.250,0.250,0.500,0.250,0.318,-,28.6%,25.0%,14.8%,101.4,371.7,1,1,-,-,-,100.0%,33.3%,70.8,7.1%,21.4%,14.3%,100.0%,-,-,33.3%,66.7%,33.3%,66.7%,-,20.0%
