Matchup,TOR @ BOS
Pitcher,Trey Yesavage
Pitcher Team,TOR
Opposing Team,BOS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,47.2,198,0.206,0.292,0.341,0.135,1.26,3,0.57,12.6%,29.1%,23.7%,19.4%,14.1%,8.87,57.6%,6.3%,4.8%,33.6%,26.4%,9.1%,15.2%
vsLHB,27.1,117,0.216,0.298,0.353,0.137,1.35,2,0.66,12.8%,31.4%,20.5%,20.5%,14.4%,7.90,61.5%,7.4%,3.8%,34.6%,29.5%,8.7%,12.8%
vsRHB,20.1,81,0.191,0.283,0.324,0.132,1.13,1,0.44,12.3%,26.4%,28.4%,18.4%,13.6%,10.18,51.9%,4.9%,6.4%,31.9%,21.3%,10.0%,19.1%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Willson Contreras RHB,,+430,24,18,4.60,2,2,0.188,0.278,0.562,0.375,0.359,5.6%,45.7%,44.4%,25.4%,86.4,252.3,3,1,-,-,25.0%,37.5%,25.0%,76.4,68.8%,9.4%,9.4%,91.4%,37.5%,66.7%,12.5%,25.0%,50.0%,25.0%,25.0%,47.4%
Ceddanne Rafaela RHB,,+670,18,22,4.60,1,2,0.409,0.409,0.727,0.318,0.488,-,27.1%,27.3%,16.0%,86.7,256.7,5,2,-,-,25.0%,43.8%,50.0%,70.3,17.9%,28.2%,7.7%,81.2%,25.0%,25.0%,37.5%,25.0%,31.2%,18.8%,50.0%,36.4%
Caleb Durbin RHB,,+850,11,17,4.00,1,1,0.125,0.118,0.438,0.312,0.219,-,10.3%,11.8%,5.9%,81.9,258.4,3,1,6.7%,6.7%,13.3%,20.0%,20.0%,69.8,7.4%,25.9%,7.4%,93.1%,33.3%,20.0%,13.3%,40.0%,33.3%,53.3%,13.3%,38.5%
Wilyer Abreu LHB,,+410,11,15,4.60,1,1,0.385,0.467,0.846,0.462,0.540,13.3%,23.8%,20.0%,13.9%,93.2,291.4,6,2,20.0%,-,10.0%,40.0%,50.0%,73.7,27.5%,15.0%,5.0%,95.2%,50.0%,20.0%,30.0%,10.0%,20.0%,30.0%,50.0%,46.7%
Carlos Narvaez RHB,—,N/A,13,17,3.20,0,0,0.133,0.235,0.133,-,0.181,11.8%,45.7%,52.9%,21.9%,90.3,277.4,1,1,-,-,33.3%,66.7%,50.0%,72.3,30.0%,13.3%,10.0%,85.7%,16.7%,0.0%,50.0%,33.3%,66.7%,-,33.3%,38.9%
Jarren Duran LHB,,+593,22,17,4.40,0,0,0.062,0.118,0.062,-,0.091,5.9%,36.8%,47.1%,20.9%,83.2,241.8,2,0,-,-,-,25.0%,12.5%,74.6,40.0%,8.6%,2.9%,94.6%,12.5%,0.0%,12.5%,62.5%,50.0%,37.5%,12.5%,26.3%
Mickey Gasper SHB,,+820,11,16,3.60,0,2,0.333,0.500,0.583,0.250,0.454,25.0%,16.7%,6.2%,7.0%,87.5,343.2,5,2,9.1%,-,9.1%,45.5%,27.3%,72.6,22.7%,36.4%,9.1%,91.7%,45.5%,0.0%,9.1%,45.5%,36.4%,45.5%,18.2%,20.0%
Marcelo Mayer LHB,,+1060,13,15,3.80,0,0,0.143,0.200,0.214,0.071,0.187,6.7%,30.8%,33.3%,14.8%,81.3,181.9,1,0,-,-,11.1%,22.2%,-,74.9,44.0%,12.0%,4.0%,96.2%,11.1%,0.0%,-,55.6%,22.2%,44.4%,33.3%,16.7%
Isiah Kiner-Falefa RHB,,+1500,8,15,4.00,0,0,0.250,0.400,0.250,-,0.308,20.0%,30.4%,20.0%,14.0%,76.4,277.4,1,0,-,-,11.1%,22.2%,33.3%,70.0,9.5%,14.3%,4.8%,91.3%,11.1%,0.0%,22.2%,66.7%,44.4%,44.4%,11.1%,9.1%
Andruw Monasterio RHB,,+880,9,13,2.20,0,0,0.154,0.154,0.154,-,0.137,-,17.4%,30.8%,8.7%,81.2,207.0,1,1,-,-,11.1%,22.2%,33.3%,69.0,-,19.0%,4.8%,91.3%,33.3%,0.0%,-,33.3%,44.4%,11.1%,44.4%,45.5%
Masataka Yoshida LHB,,+1020,14,11,3.60,0,0,0.273,0.273,0.364,0.091,0.277,-,8.7%,9.1%,4.1%,89.2,298.6,3,0,-,-,10.0%,20.0%,30.0%,69.9,15.0%,35.0%,5.0%,87.0%,20.0%,0.0%,20.0%,60.0%,20.0%,70.0%,10.0%,18.8%
Connor Wong RHB,,+802,17,8,3.40,0,0,0.286,0.375,0.286,-,0.304,12.5%,36.4%,37.5%,18.2%,84.6,175.9,0,0,-,-,25.0%,-,50.0%,71.0,10.0%,5.0%,-,90.9%,-,-,50.0%,50.0%,50.0%,25.0%,25.0%,27.3%
Nate Eaton RHB,—,N/A,-,1,1.50,0,0,-,-,-,-,-,-,0.0%,-,-,92.6,-,0,0,-,-,-,-,-,67.5,-,100.0%,-,100.0%,-,-,-,100.0%,-,100.0%,-,0.0%
