Matchup,BAL @ BOS
Pitcher,Connelly Early
Pitcher Team,BOS
Opposing Team,BAL

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,8.2,0.81,="2-28",.071,.071,0.000,0,0,0,1,26.5,5,.235,.306
Batting Second,6.2,1.50,="6-28",.214,.571,0.357,3,1,0,3,25.0,4,.313,.884
Batting Third,8.0,0.75,="4-27",.148,.296,0.148,1,1,0,1,16.1,2,.258,.554
Batting Fourth,6.0,2.00,="8-25",.320,.480,0.160,1,1,0,4,20.7,4,.414,.894
Batting Fifth,8.1,0.60,="3-26",.115,.192,0.077,0,2,0,0,32.1,2,.179,.371
Batting Sixth,4.1,2.54,="9-22",.409,.727,0.318,2,1,0,3,15.4,2,.500,1.227
Batting Seventh,6.0,1.50,="7-23",.304,.435,0.131,1,0,0,3,24.0,2,.360,.795
Batting Eighth,6.2,0.90,="6-25",.240,.400,0.160,1,1,0,2,24.0,0,.240,.640
Batting Ninth,6.1,0.79,="4-22",.182,.227,0.045,0,1,0,2,16.7,1,.208,.435

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Taylor Ward RHB,Batting First ​,="31-135",.230,.326,0.096,2,7,0,14,19.6,26,.350,.676
Gunnar Henderson LHB,Batting Second ​,="33-144",.229,.458,0.229,9,6,0,22,24.8,10,.287,.745
Adley Rutschman SHB,Batting Third ​,="30-121",.248,.488,0.240,7,8,0,26,15.9,14,.326,.814
Pete Alonso RHB,Batting Fourth ​,="36-143",.252,.490,0.238,9,7,0,27,19.6,14,.316,.806
Samuel Basallo LHB,Batting Fifth ​,="27-107",.252,.383,0.131,2,6,1,13,24.2,11,.317,.700
Coby Mayo RHB,Batting Sixth ​,="4-17",.235,.412,0.177,1,0,0,3,25.0,2,.350,.762
Tyler O'Neill RHB,Batting Seventh ​,="1-10",.100,.100,0.000,0,0,0,1,50.0,0,.100,.200
Leody Taveras SHB,Batting Eighth ​,="4-11",.364,.727,0.363,1,1,0,6,21.4,3,.500,1.227
Blaze Alexander RHB,Batting Ninth ​,="23-100",.230,.270,0.040,0,4,0,5,29.7,7,.287,.557
