Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Matt McLain","CIN","Mitch Keller","PIT","11","0.273","0.50","0.09","0.36","2","1","0","0","1","1","4","45.5","0.273","0"
"Mickey Moniak","COL","Seth Lugo","KC","11","0.273","0.50","0.09","0.36","2","1","0","0","1","0","4","45.5","0.273","0"
"Tyler Stephenson","CIN","Mitch Keller","PIT","26","0.269","0.32","0.31","0.58","2","3","1","1","5","7","15","23.1","0.296","1"
"Miguel Vargas","CWS","Griffin Jax","TB","4","0.250","0.50","0.25","0.50","0","1","0","0","1","0","2","50.0","0.250","0"
"Trent Grisham","NYY","Colin Rea","CHC","4","0.250","0.00","0.75","1.00","0","0","0","1","1","3","4","0.0","0.400","1"
"Jesus Sanchez","TOR","Matthew Liberatore","STL","4","0.250","0.00","0.75","1.00","0","0","0","1","1","1","4","0.0","0.250","0"
"Edmundo Sosa","PHI","Kyle Bradish","BAL","4","0.250","0.00","0.75","1.00","0","0","0","1","1","1","4","0.0","0.400","1"
"Dominic Canzone","SEA","Taj Bradley","MIN","8","0.250","0.50","0.25","0.50","0","2","0","0","2","0","4","50.0","0.250","0"
"JJ Bleday","CIN","Mitch Keller","PIT","12","0.250","0.20","0.25","0.50","2","0","0","1","1","3","6","8.3","0.357","2"
"Alex Bregman","CHC","Gerrit Cole","NYY","12","0.250","0.27","0.17","0.42","1","2","0","0","2","0","5","8.3","0.250","0"
"Joc Pederson","TEX","Peter Lambert","HOU","16","0.250","0.18","0.44","0.69","1","1","0","2","3","3","11","18.8","0.455","5"
"Starling Marte","KC","Kyle Freeland","COL","16","0.250","0.23","0.19","0.44","3","0","0","1","1","1","7","12.5","0.294","0"
"Pete Alonso","BAL","Zack Wheeler","PHI","41","0.244","0.36","0.05","0.29","8","2","0","0","2","3","12","31.7","0.340","3"
"Isaac Paredes","HOU","Kumar Rocker","TEX","5","0.200","0.25","0.20","0.40","0","1","0","0","1","0","2","20.0","0.333","1"
"Jake Burger","TEX","Peter Lambert","HOU","5","0.200","0.00","0.60","0.80","0","0","0","1","1","2","4","40.0","0.200","0"
"Bryan Reynolds","PIT","Chase Burns","CIN","10","0.200","0.67","0.10","0.30","1","1","0","0","1","0","3","70.0","0.273","1"
"Elly De La Cruz","CIN","Mitch Keller","PIT","22","0.182","0.22","0.05","0.23","3","1","0","0","1","1","5","18.2","0.280","3"
"Sal Stewart","CIN","Mitch Keller","PIT","6","0.167","0.17","0.17","0.33","0","1","0","0","1","0","2","0.0","0.167","0"
"Brandon Lowe","PIT","Chase Burns","CIN","6","0.167","0.00","0.50","0.67","0","0","0","1","1","3","4","33.3","0.375","2"
"Gavin Sheets","SD","Landen Roupp","SF","6","0.167","0.00","0.50","0.67","0","0","0","1","1","1","4","33.3","0.444","3"
"Kyle Schwarber","PHI","Kyle Bradish","BAL","6","0.167","0.00","0.50","0.67","0","0","0","1","1","1","4","33.3","0.167","0"
"Brenton Doyle","COL","Seth Lugo","KC","7","0.143","0.00","0.43","0.57","0","0","0","1","1","2","4","14.3","0.333","2"
"TJ Friedl","CIN","Mitch Keller","PIT","29","0.138","0.15","0.07","0.21","2","2","0","0","2","2","6","17.2","0.182","2"
"Christian Encarnacion-Strand","BAL","Zack Wheeler","PHI","8","0.125","0.20","0.13","0.25","0","1","0","0","1","2","2","37.5","0.125","0"
"Ian Happ","CHC","Gerrit Cole","NYY","8","0.125","0.17","0.13","0.25","0","1","0","0","1","0","2","25.0","0.222","1"
"Eugenio Suarez","CIN","Mitch Keller","PIT","17","0.118","0.13","0.18","0.29","1","0","0","1","1","2","5","52.9","0.333","4"
