Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Lourdes Gurriel Jr.","ARI","MacKenzie Gore","TEX","11","0.455","0.56","0.09","0.55","4","1","0","0","1","0","6","18.2","0.500","1"
"Eugenio Suarez","CIN","Dustin May","MIL","11","0.455","0.50","0.27","0.73","4","0","0","1","1","1","8","18.2","0.455","0"
"Gunnar Henderson","BAL","Max Scherzer","TOR","7","0.429","0.43","0.14","0.57","2","1","0","0","1","2","4","0.0","0.500","1"
"Daniel Schneemann","CLE","Taj Bradley","MIN","7","0.429","0.75","0.29","0.71","1","2","0","0","2","0","5","42.9","0.429","0"
"Chase DeLauter","CLE","Taj Bradley","MIN","5","0.400","0.40","0.20","0.60","1","1","0","0","1","0","3","0.0","0.500","1"
"Elly De La Cruz","CIN","Dustin May","MIL","5","0.400","0.50","0.60","1.00","1","0","0","1","1","1","5","40.0","0.400","0"
"Ryan Jeffers","MIN","Parker Messick","CLE","5","0.400","0.33","0.60","1.00","1","0","0","1","1","2","5","20.0","0.500","1"
"Brice Turang","MIL","Andrew Abbott","CIN","10","0.400","0.40","0.30","0.70","1","3","0","0","3","1","7","0.0","0.500","2"
"Kyle Isbel","KC","Sonny Gray","BOS","8","0.375","0.33","0.38","0.75","2","0","0","1","1","1","6","12.5","0.375","0"
"Ronald Acuna Jr.","ATL","Aaron Nola","PHI","62","0.355","0.39","0.31","0.66","11","7","0","4","11","10","41","21.0","0.423","8"
"George Springer","TOR","Chris Bassitt","BAL","23","0.348","0.33","0.30","0.65","5","1","0","2","3","3","15","13.0","0.348","0"
"Austin Riley","ATL","Aaron Nola","PHI","68","0.338","0.41","0.34","0.68","12","5","0","6","11","11","46","30.9","0.366","3"
"Ryan Waldschmidt","ARI","MacKenzie Gore","TEX","3","0.333","0.33","0.33","0.67","0","1","0","0","1","0","2","0.0","0.333","0"
"Henry Bolte","ATH","George Kirby","SEA","3","0.333","1.00","0.33","0.67","0","1","0","0","1","1","2","66.7","0.333","0"
"Luisangel Acuna","CWS","Matthew Liberatore","STL","3","0.333","0.50","0.33","0.67","0","1","0","0","1","0","2","33.3","0.333","0"
"Donovan Walton","ATH","George Kirby","SEA","3","0.333","0.50","0.33","0.67","0","1","0","0","1","1","2","33.3","0.333","0"
"Randal Grichuk","CWS","Matthew Liberatore","STL","3","0.333","0.00","1.00","1.33","0","0","0","1","1","1","4","33.3","0.333","0"
"Ildemaro Vargas","ARI","MacKenzie Gore","TEX","3","0.333","0.00","1.00","1.33","0","0","0","1","1","1","4","0.0","0.333","0"
"Colton Cowser","BAL","Max Scherzer","TOR","6","0.333","0.00","1.00","1.33","0","0","0","2","2","2","8","16.7","0.429","1"
"Josh Bell","MIN","Parker Messick","CLE","6","0.333","0.67","0.17","0.50","1","1","0","0","1","0","3","50.0","0.333","0"
"Yordan Alvarez","HOU","Drew Rasmussen","TB","12","0.333","0.38","0.33","0.67","2","1","0","1","2","4","8","25.0","0.333","0"
"Jose Altuve","HOU","Drew Rasmussen","TB","12","0.333","0.27","0.50","0.83","1","1","1","1","3","1","10","0.0","0.333","0"
"Alec Bohm","PHI","Chris Sale","ATL","21","0.333","0.43","0.19","0.52","5","1","0","1","2","3","11","28.6","0.364","1"
"William Contreras","MIL","Andrew Abbott","CIN","22","0.318","0.36","0.32","0.64","4","1","0","2","3","3","14","27.3","0.348","1"
"Trea Turner","PHI","Chris Sale","ATL","22","0.318","0.44","0.14","0.45","4","3","0","0","3","0","10","27.3","0.375","1"
"Luis Arraez","PHI","Chris Sale","ATL","19","0.316","0.32","0.11","0.42","4","2","0","0","2","0","8","0.0","0.286","0"
"Mike Yastrzemski","ATL","Aaron Nola","PHI","16","0.313","0.44","0.31","0.63","2","2","0","1","3","5","10","37.5","0.421","2"
"Jackson Chourio","MIL","Andrew Abbott","CIN","10","0.300","0.14","0.60","0.90","1","0","0","2","2","3","9","10.0","0.462","3"
"Wilyer Abreu","BOS","Seth Lugo","KC","10","0.300","0.29","0.40","0.70","1","1","0","1","2","2","7","20.0","0.417","2"
"Jose Ramirez","CLE","Taj Bradley","MIN","10","0.300","0.43","0.10","0.40","2","1","0","0","1","0","4","30.0","0.417","2"
"Josh Smith","TOR","Chris Bassitt","BAL","7","0.286","0.25","0.14","0.43","1","1","0","0","1","1","3","0.0","0.455","3"
"Jarren Duran","BOS","Seth Lugo","KC","11","0.273","0.43","0.09","0.36","2","1","0","0","1","0","4","36.4","0.333","1"
"Nathaniel Lowe","CLE","Taj Bradley","MIN","11","0.273","0.60","0.09","0.36","2","1","0","0","1","1","4","54.5","0.273","0"
"Rafael Devers","SF","Robbie Ray","SD","11","0.273","0.29","0.36","0.64","1","1","0","1","2","1","7","27.3","0.385","1"
"Trevor Story","BOS","Seth Lugo","KC","11","0.273","0.38","0.09","0.36","2","1","0","0","1","0","4","27.3","0.273","0"
"Dominic Smith","ATL","Aaron Nola","PHI","41","0.268","0.42","0.22","0.49","4","6","0","1","7","5","20","39.0","0.286","1"
"Bo Bichette","NYM","Carlos Rodon","NYY","15","0.267","0.33","0.13","0.40","2","2","0","0","2","2","6","20.0","0.353","2"
"Nolan Arenado","ARI","MacKenzie Gore","TEX","15","0.267","0.21","0.27","0.53","2","1","0","1","2","5","8","6.7","0.294","1"
"Ozzie Albies","ATL","Aaron Nola","PHI","76","0.263","0.30","0.14","0.41","14","3","1","2","6","7","31","18.4","0.309","5"
"Francisco Lindor","NYM","Carlos Rodon","NYY","39","0.256","0.25","0.23","0.49","5","3","0","2","5","6","19","12.8","0.348","6"
"Brenton Doyle","CWS","Matthew Liberatore","STL","4","0.250","0.00","0.75","1.00","0","0","0","1","1","1","4","0.0","0.400","1"
"Miguel Vargas","CWS","Matthew Liberatore","STL","4","0.250","0.33","0.25","0.50","0","1","0","0","1","0","2","25.0","0.250","0"
"Patrick Bailey","CLE","Taj Bradley","MIN","4","0.250","0.00","0.75","1.00","0","0","0","1","1","1","4","50.0","0.250","0"
"Luke Keaschall","MIN","Parker Messick","CLE","8","0.250","0.33","0.13","0.38","1","1","0","0","1","0","3","25.0","0.250","0"
"Michael Massey","KC","Sonny Gray","BOS","8","0.250","0.33","0.13","0.38","1","1","0","0","1","0","3","25.0","0.250","0"
"Vinnie Pasquantino","KC","Sonny Gray","BOS","12","0.250","0.27","0.08","0.33","2","1","0","0","1","0","4","8.3","0.400","3"
"Jared Triolo","PIT","Shota Imanaga","CHC","12","0.250","0.43","0.08","0.33","2","1","0","0","1","0","4","41.7","0.308","1"
"Mauricio Dubon","ATL","Aaron Nola","PHI","12","0.250","0.25","0.25","0.50","1","1","1","0","2","0","6","0.0","0.250","0"
"Christian Vazquez","HOU","Drew Rasmussen","TB","12","0.250","0.27","0.08","0.33","2","1","0","0","1","2","4","8.3","0.250","0"
"Randy Arozarena","SEA","Jeffrey Springs","ATH","16","0.250","0.27","0.19","0.44","3","0","0","1","1","1","7","25.0","0.333","2"
"Christian Yelich","MIL","Andrew Abbott","CIN","24","0.250","0.38","0.13","0.38","5","0","0","1","1","2","9","41.7","0.250","0"
"Matt Olson","ATL","Aaron Nola","PHI","41","0.244","0.22","0.37","0.61","3","3","0","4","7","8","25","24.4","0.392","9"
"Kyle Schwarber","PHI","Chris Sale","ATL","22","0.227","0.25","0.36","0.59","2","0","1","2","3","4","13","36.4","0.292","2"
"Austin Martin","MIN","Parker Messick","CLE","9","0.222","0.29","0.11","0.33","1","1","0","0","1","0","3","22.2","0.222","0"
"Michael Harris II","ATL","Aaron Nola","PHI","37","0.216","0.19","0.30","0.51","3","2","0","3","5","8","19","24.3","0.250","2"
"Sean Murphy","ATL","Aaron Nola","PHI","14","0.214","0.43","0.07","0.29","2","1","0","0","1","0","4","50.0","0.214","0"
"Ernie Clement","TOR","Chris Bassitt","BAL","5","0.200","0.25","0.20","0.40","0","1","0","0","1","0","2","20.0","0.200","0"
"Bobby Witt Jr.","KC","Sonny Gray","BOS","20","0.200","0.29","0.10","0.30","2","2","0","0","2","1","6","30.0","0.200","0"
"Julio Rodriguez","SEA","Jeffrey Springs","ATH","20","0.200","0.20","0.30","0.50","2","0","0","2","2","2","10","40.0","0.200","0"
"Pete Alonso","BAL","Max Scherzer","TOR","20","0.200","0.40","0.10","0.30","2","2","0","0","2","0","6","50.0","0.273","1"
"Marcus Semien","NYM","Carlos Rodon","NYY","28","0.179","0.20","0.14","0.32","3","1","0","1","2","3","9","28.6","0.200","1"
"Bryan De La Cruz","PHI","Chris Sale","ATL","6","0.167","0.33","0.17","0.33","0","1","0","0","1","3","2","50.0","0.167","0"
"Luis Torrens","NYM","Carlos Rodon","NYY","6","0.167","0.00","0.50","0.67","0","0","0","1","1","2","4","50.0","0.167","0"
"Lawrence Butler","ATH","George Kirby","SEA","12","0.167","0.22","0.08","0.25","1","1","0","0","1","0","3","25.0","0.167","0"
"Salvador Perez","KC","Sonny Gray","BOS","36","0.167","0.19","0.06","0.22","4","2","0","0","2","1","8","11.1","0.189","0"
"Taylor Ward","SEA","Jeffrey Springs","ATH","13","0.154","0.18","0.08","0.23","1","1","0","0","1","0","3","15.4","0.214","1"
"Andres Gimenez","TOR","Chris Bassitt","BAL","7","0.143","0.00","0.43","0.57","0","0","0","1","1","1","4","14.3","0.143","0"
"Joey Ortiz","MIL","Andrew Abbott","CIN","14","0.143","0.13","0.29","0.43","0","1","0","1","2","3","6","35.7","0.143","0"
"Isaac Collins","KC","Sonny Gray","BOS","8","0.125","0.20","0.25","0.38","0","0","1","0","1","0","3","37.5","0.222","1"
"Jo Adell","CLE","Taj Bradley","MIN","8","0.125","0.14","0.13","0.25","0","1","0","0","1","0","2","12.5","0.125","0"
"J.T. Realmuto","PHI","Chris Sale","ATL","16","0.125","0.22","0.13","0.25","1","0","1","0","1","1","4","43.8","0.176","1"
