Matchup,KC @ TB
Pitcher,Drew Rasmussen
Pitcher Team,TB
Opposing Team,KC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,80.0,308,0.195,0.236,0.305,0.110,0.88,9,1.01,4.2%,25.5%,27.3%,21.3%,12.6%,9.45,66.0%,8.2%,6.7%,32.1%,20.6%,20.9%,15.8%
vsLHB,45.1,191,0.239,0.284,0.378,0.139,1.17,7,1.39,5.2%,26.5%,27.7%,21.9%,12.9%,10.52,66.1%,8.4%,6.2%,30.5%,21.1%,25.9%,16.4%
vsRHB,33.2,117,0.125,0.157,0.188,0.062,0.50,2,0.53,2.6%,24.0%,26.5%,20.3%,12.0%,8.29,65.8%,7.8%,7.4%,34.6%,19.8%,12.5%,14.8%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Lane Thomas RHB,,+770,21,23,4.80,3,4,0.200,0.304,0.650,0.450,0.400,8.7%,5.4%,8.7%,2.9%,87.6,278.6,5,4,16.7%,11.1%,22.2%,27.8%,33.3%,72.2,21.2%,30.3%,12.1%,89.2%,38.9%,42.9%,11.1%,38.9%,38.9%,44.4%,16.7%,33.3%
Jac Caglianone LHB,,+500,27,18,4.80,3,3,0.267,0.389,0.867,0.600,0.508,16.7%,30.6%,33.3%,16.5%,94.0,351.0,3,3,33.3%,-,11.1%,55.6%,55.6%,77.1,80.4%,8.7%,6.5%,95.8%,22.2%,100.0%,22.2%,55.6%,55.6%,22.2%,22.2%,42.1%
Nick Loftin RHB,,+1280,24,21,4.20,2,2,0.316,0.381,0.789,0.474,0.486,9.5%,10.7%,14.3%,4.3%,94.0,342.8,7,4,18.8%,12.5%,12.5%,50.0%,37.5%,69.4,-,53.8%,19.2%,92.9%,31.2%,40.0%,18.8%,50.0%,50.0%,37.5%,12.5%,5.3%
Starling Marte RHB,—,N/A,17,6,3.60,1,1,0.200,0.333,0.800,0.600,0.470,-,54.5%,50.0%,22.2%,107.7,396.0,2,2,100.0%,50.0%,50.0%,100.0%,100.0%,73.8,45.5%,18.2%,18.2%,100.0%,50.0%,100.0%,50.0%,-,50.0%,50.0%,-,10.0%
John Rave LHB,,+900,-,6,2.50,1,1,0.333,0.667,1.333,1.000,0.675,50.0%,27.3%,16.7%,10.0%,67.5,401.6,1,1,50.0%,-,-,50.0%,50.0%,75.2,55.6%,11.1%,11.1%,81.8%,-,-,50.0%,-,-,50.0%,50.0%,25.0%
Michael Massey LHB,,+640,19,20,3.80,0,1,0.263,0.300,0.316,0.053,0.274,5.0%,10.5%,10.0%,5.3%,92.5,302.4,5,2,5.9%,-,11.8%,41.2%,35.3%,71.6,8.8%,35.3%,14.7%,89.5%,23.5%,0.0%,17.6%,52.9%,52.9%,35.3%,11.8%,29.4%
Maikel Garcia RHB,,+1040,10,19,3.80,0,1,0.316,0.316,0.421,0.105,0.319,-,5.9%,21.1%,2.7%,88.7,292.6,3,1,6.7%,-,-,33.3%,20.0%,70.8,16.7%,26.7%,13.3%,88.2%,26.7%,0.0%,6.7%,60.0%,26.7%,26.7%,46.7%,25.0%
Carter Jensen LHB,,+630,21,18,4.60,0,0,0.375,0.444,0.500,0.125,0.411,11.1%,9.7%,11.1%,4.1%,87.4,263.8,3,0,-,-,-,35.7%,28.6%,72.5,15.4%,23.1%,19.2%,83.9%,21.4%,0.0%,21.4%,42.9%,7.1%,71.4%,21.4%,28.6%
Isaac Collins SHB,,+1000,18,18,4.20,0,1,0.188,0.278,0.312,0.125,0.263,11.1%,3.8%,5.6%,1.7%,92.3,297.6,5,2,-,-,33.3%,60.0%,40.0%,74.0,47.8%,39.1%,21.7%,95.8%,26.7%,0.0%,33.3%,40.0%,60.0%,33.3%,6.7%,50.0%
Bobby Witt Jr. RHB,—,N/A,13,15,4.00,0,0,0.167,0.333,0.167,-,0.248,20.0%,10.0%,13.3%,3.5%,90.6,190.2,1,1,-,-,-,50.0%,20.0%,73.2,21.4%,42.9%,14.3%,73.7%,20.0%,0.0%,10.0%,40.0%,10.0%,60.0%,30.0%,21.4%
