Split,Season
Range,L10
Dates,="8/25/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
9:40 PM,Gage Jump,vs,47.0,225,5.31,0.312,0.401,1.91,0.234,0.547,9,1.72,105,25.3%,23.6%,19.1%,11.4%,10.15,30,13.3%,57.1%,8.9%,141,41.8%,12,8.5%,25.5%,25.0%,16.3%
9:40 PM,George Kirby,vs,53.1,237,4.41,0.304,0.362,1.50,0.214,0.518,9,1.52,116,22.0%,18.1%,14.8%,11.6%,7.26,12,5.1%,66.9%,7.7%,181,43.6%,14,7.7%,28.2%,15.7%,18.2%
7:45 PM,Chris Bassitt,@,50.0,226,4.30,0.294,0.349,1.50,0.152,0.446,6,1.08,91,20.8%,17.3%,19.7%,9.7%,7.02,15,6.6%,58.3%,7.1%,167,37.7%,9,5.4%,23.4%,15.4%,15.0%
7:05 PM,Will Warren,vs,43.1,194,5.96,0.291,0.394,1.55,0.297,0.587,11,2.28,101,22.7%,19.6%,18.5%,9.7%,7.89,17,8.8%,60.0%,7.2%,137,52.6%,14,10.2%,20.4%,35.7%,21.2%
7:07 PM,Seth Lugo,@,54.0,238,4.21,0.285,0.345,1.43,0.159,0.444,6,1.00,95,19.2%,17.6%,18.3%,8.4%,7.00,16,6.7%,61.3%,6.8%,174,43.7%,7,4.0%,25.3%,13.6%,16.1%
7:15 PM,Bryce Elder,vs,53.0,236,6.38,0.280,0.372,1.53,0.252,0.533,15,2.55,114,19.6%,17.8%,19.5%,9.0%,7.13,21,8.9%,58.8%,7.0%,173,43.4%,18,10.4%,26.0%,31.1%,19.7%
9:40 PM,Paul Skenes,@,49.2,223,3.44,0.278,0.349,1.55,0.160,0.438,5,0.91,85,28.0%,28.3%,21.4%,14.5%,11.42,23,10.3%,58.0%,7.0%,133,42.1%,13,9.8%,27.1%,13.9%,16.5%
7:07 PM,Max Scherzer,vs,38.2,180,6.95,0.277,0.377,1.63,0.252,0.528,11,2.56,84,17.9%,15.0%,11.2%,9.1%,6.28,19,10.6%,58.3%,7.2%,132,31.8%,12,9.1%,28.8%,26.3%,27.3%
9:40 PM,Aaron Nola,@,55.1,239,5.11,0.266,0.346,1.39,0.239,0.505,14,2.28,110,33.4%,26.8%,23.8%,15.7%,10.41,19,7.9%,62.2%,6.5%,156,44.2%,15,9.6%,28.2%,25.0%,24.4%
6:40 PM,Jackson Jobe,vs,14.0,61,5.10,0.264,0.348,1.36,0.170,0.434,2,1.29,23,19.5%,18.0%,16.7%,9.5%,7.07,5,8.2%,60.7%,5.2%,42,38.1%,5,11.9%,21.4%,11.1%,19.0%
9:45 PM,Brady Singer,@,58.2,254,4.46,0.259,0.318,1.31,0.136,0.395,8,1.23,90,26.3%,18.9%,17.6%,12.3%,7.36,18,7.1%,61.2%,6.0%,182,41.2%,14,7.7%,25.3%,15.2%,14.8%
