Split,Season
Range,L10
Dates,="8/16/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
12:15 PM,Freddy Peralta,vs,45.2,218,5.36,0.323,0.403,1.80,0.247,0.571,10,1.97,113,23.4%,19.3%,14.3%,11.4%,8.28,18,8.3%,54.6%,6.2%,157,36.3%,10,6.4%,28.0%,18.2%,20.4%
1:35 PM,Patrick Sandoval,@,29.1,136,3.88,0.317,0.366,1.74,0.133,0.450,3,0.92,54,24.9%,21.3%,24.4%,11.6%,8.90,13,9.6%,56.6%,6.7%,93,30.1%,4,4.3%,22.6%,14.3%,11.8%
1:40 PM,Nick Lodolo,vs,51.2,230,4.86,0.277,0.346,1.43,0.158,0.436,8,1.39,88,21.9%,19.1%,17.7%,10.1%,7.66,18,7.8%,60.5%,6.7%,161,38.5%,10,6.2%,24.2%,17.9%,11.2%
1:35 PM,Bryce Elder,vs,53.1,235,6.46,0.274,0.369,1.50,0.255,0.528,15,2.53,112,20.3%,17.4%,18.8%,9.1%,6.92,22,9.4%,57.8%,6.6%,172,43.6%,18,10.5%,26.2%,33.3%,20.9%
3:15 PM,Edward Cabrera,vs,49.0,217,6.02,0.274,0.362,1.47,0.239,0.513,14,2.57,101,26.2%,22.1%,19.4%,12.9%,8.82,18,8.3%,59.8%,7.4%,150,44.7%,18,12.0%,25.3%,34.2%,20.7%
2:10 PM,Andrew Painter,@,47.1,207,5.32,0.261,0.344,1.42,0.196,0.457,9,1.71,84,25.0%,18.8%,19.5%,12.1%,7.42,19,9.2%,60.4%,7.0%,146,33.6%,11,7.5%,28.1%,19.5%,16.4%
4:05 PM,Jacob Lopez,vs,40.2,182,3.64,0.261,0.324,1.45,0.130,0.391,4,0.89,63,28.6%,24.7%,18.1%,13.3%,9.96,17,9.3%,63.2%,6.6%,117,29.1%,5,4.3%,29.9%,8.6%,17.1%
7:20 PM,Bryan Woo,@,55.1,235,3.43,0.255,0.313,1.25,0.157,0.412,6,0.98,89,24.9%,24.3%,18.3%,13.1%,9.27,14,6.0%,64.4%,7.0%,160,41.9%,11,6.9%,25.6%,14.6%,17.5%
4:07 PM,Noah Cameron,@,58.1,256,4.03,0.252,0.320,1.41,0.150,0.403,6,0.93,91,28.2%,21.1%,19.1%,13.2%,8.33,25,9.8%,58.2%,7.9%,174,36.8%,13,7.5%,24.1%,14.3%,17.8%
1:37 PM,Ryan Weathers,@,53.0,220,2.85,0.251,0.294,1.25,0.101,0.352,3,0.51,70,28.3%,24.1%,18.3%,13.1%,9.00,16,7.3%,61.4%,6.7%,147,42.2%,5,3.4%,13.6%,15.0%,12.2%
4:07 PM,Ryan Johnson,vs,47.0,202,5.99,0.249,0.340,1.36,0.203,0.452,11,2.11,80,24.3%,18.8%,15.1%,10.9%,7.28,20,9.9%,59.1%,7.8%,141,34.8%,17,12.1%,35.5%,22.0%,16.3%
1:40 PM,Casey Mize,@,51.2,216,3.22,0.245,0.291,1.20,0.135,0.380,5,0.87,76,25.0%,22.7%,18.1%,12.0%,8.54,13,6.0%,65.9%,7.9%,154,40.3%,13,8.4%,30.5%,8.5%,17.5%
3:15 PM,Hunter Dobbins,@,44.2,191,4.24,0.244,0.312,1.32,0.151,0.395,6,1.21,68,22.6%,22.0%,19.7%,10.4%,8.46,17,8.9%,59.7%,5.8%,130,40.0%,8,6.2%,26.2%,17.6%,25.4%
4:05 PM,Gabriel Hughes,@,33.1,143,3.28,0.244,0.306,1.29,0.134,0.378,2,0.54,48,20.3%,21.7%,17.7%,9.9%,8.37,12,8.4%,65.0%,7.0%,98,29.6%,4,4.1%,25.5%,8.0%,21.4%
4:05 PM,Cody Bradford,@,11.1,46,3.10,0.244,0.281,1.15,0.073,0.317,0,-,13,19.7%,13.0%,20.7%,9.0%,4.76,3,6.5%,73.9%,5.5%,36,41.7%,3,8.3%,36.1%,-,27.8%
2:10 PM,Dean Kremer,vs,46.2,193,5.41,0.239,0.333,1.20,0.256,0.494,12,2.31,87,27.2%,23.3%,19.7%,12.8%,8.68,14,7.3%,61.0%,6.5%,133,34.6%,10,7.5%,37.6%,24.0%,24.1%
4:05 PM,Blade Tidwell,vs,22.1,91,2.79,0.238,0.266,1.12,0.071,0.310,1,0.40,26,29.4%,20.9%,14.7%,13.8%,7.66,5,5.5%,69.2%,6.9%,66,43.9%,4,6.1%,18.2%,8.3%,27.3%
1:40 PM,Jake Irvin,@,46.0,199,4.90,0.237,0.328,1.26,0.191,0.428,8,1.57,74,23.3%,22.6%,16.6%,11.1%,8.80,17,8.5%,63.8%,7.3%,131,41.2%,16,12.2%,32.1%,19.0%,20.6%
1:35 PM,Lake Bachar,vs,16.2,70,6.76,0.231,0.340,1.14,0.292,0.523,6,3.24,34,26.3%,22.9%,19.8%,11.4%,8.64,4,5.7%,61.4%,6.4%,49,24.5%,6,12.2%,26.5%,38.5%,18.4%
1:40 PM,Christian Scott,vs,48.0,205,3.41,0.231,0.301,1.25,0.156,0.387,6,1.12,72,28.7%,29.3%,19.9%,14.4%,11.25,17,8.3%,62.9%,6.6%,126,37.3%,10,7.9%,25.4%,18.8%,18.3%
1:40 PM,Drew Anderson,vs,17.2,75,3.55,0.227,0.283,1.25,0.076,0.303,1,0.51,20,23.7%,21.3%,19.8%,10.3%,8.15,7,9.3%,54.7%,6.3%,50,34.0%,4,8.0%,30.0%,6.7%,10.0%
1:40 PM,Tanner Bibee,vs,59.0,244,4.35,0.223,0.285,1.08,0.152,0.375,8,1.22,84,20.1%,17.2%,14.8%,9.5%,6.41,14,5.7%,70.6%,6.9%,183,30.6%,11,6.0%,25.7%,12.8%,21.9%
7:20 PM,Hunter Brown,vs,52.1,226,5.07,0.214,0.312,1.34,0.156,0.370,8,1.38,71,26.9%,22.1%,18.3%,11.2%,8.60,29,12.8%,57.5%,5.7%,143,37.1%,11,7.7%,21.0%,23.3%,10.5%
12:15 PM,Trevor Rogers,@,60.1,237,2.62,0.212,0.257,0.99,0.106,0.318,3,0.45,69,25.5%,24.5%,20.6%,13.4%,8.65,14,5.9%,68.4%,9.6%,163,38.0%,11,6.7%,24.5%,5.0%,13.5%
1:35 PM,Michael Soroka,@,54.2,215,2.84,0.199,0.242,0.93,0.104,0.303,3,0.49,61,22.2%,21.4%,19.0%,11.2%,7.57,11,5.1%,66.5%,6.2%,155,28.4%,11,7.1%,29.0%,6.7%,21.9%
1:40 PM,Sean Burke,@,60.2,236,2.47,0.195,0.247,0.89,0.127,0.323,6,0.89,71,31.8%,33.5%,25.2%,16.7%,11.72,11,4.7%,63.7%,8.3%,143,37.8%,14,9.8%,32.2%,13.0%,20.3%
4:10 PM,Tarik Skubal,vs,60.0,232,3.12,0.193,0.259,0.88,0.165,0.358,9,1.35,78,34.4%,34.1%,25.8%,18.8%,11.85,11,4.7%,67.8%,8.2%,139,29.5%,13,9.4%,28.1%,17.9%,15.8%
4:10 PM,Logan Henderson,@,54.0,207,3.43,0.189,0.258,0.87,0.184,0.372,9,1.50,73,27.9%,31.9%,23.6%,15.0%,11.00,10,4.8%,69.7%,10.4%,130,36.2%,12,9.2%,27.7%,19.4%,25.4%
1:40 PM,Eury Perez,@,56.0,221,2.35,0.185,0.231,0.95,0.060,0.245,2,0.32,49,29.2%,29.0%,21.9%,15.5%,10.29,16,7.2%,60.1%,6.2%,136,33.8%,4,2.9%,25.7%,5.7%,11.8%
1:37 PM,Dylan Cease,vs,63.0,249,2.51,0.151,0.224,0.98,0.082,0.233,4,0.57,51,31.5%,35.3%,23.2%,14.6%,12.57,29,11.6%,64.8%,6.9%,132,28.0%,5,3.8%,25.8%,11.8%,22.0%
