Matchup,SEA @ BAL
Pitcher,Logan Gilbert
Pitcher Team,SEA
Opposing Team,BAL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,73.2,298,0.232,0.311,0.442,0.210,1.10,13,1.59,5.7%,28.9%,25.8%,19.0%,14.2%,9.41,69.0%,7.2%,11.0%,46.0%,31.0%,19.4%,24.5%
vsLHB,38.0,164,0.226,0.326,0.452,0.226,1.26,8,1.89,9.1%,30.5%,31.1%,21.0%,14.3%,12.08,64.8%,7.0%,10.4%,45.8%,32.3%,25.8%,20.8%
vsRHB,35.1,134,0.238,0.293,0.431,0.192,0.93,5,1.27,1.5%,27.0%,19.4%,16.0%,14.1%,6.62,74.1%,7.6%,11.5%,46.2%,29.8%,12.9%,27.9%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Pete Alonso RHB,,+365,20,24,4.60,2,2,0.227,0.292,0.500,0.273,0.340,8.3%,22.0%,20.8%,8.3%,92.2,267.2,2,2,11.8%,-,-,52.9%,23.5%,74.6,51.4%,31.4%,20.0%,87.5%,35.3%,33.3%,5.9%,47.1%,23.5%,47.1%,29.4%,12.0%
Adley Rutschman SHB,,+582,24,26,4.60,1,1,0.429,0.500,0.857,0.429,0.541,15.4%,12.0%,15.4%,5.5%,93.6,303.5,6,2,16.7%,5.6%,22.2%,50.0%,44.4%,71.0,18.6%,32.6%,18.6%,86.0%,27.8%,20.0%,33.3%,38.9%,38.9%,55.6%,5.6%,29.2%
Coby Mayo RHB,,+444,28,22,4.20,1,1,0.190,0.227,0.333,0.143,0.246,4.5%,32.6%,36.4%,16.7%,95.0,286.8,4,3,15.4%,7.7%,38.5%,61.5%,23.1%,75.8,59.5%,24.3%,16.2%,90.2%,38.5%,20.0%,15.4%,30.8%,61.5%,30.8%,7.7%,22.2%
Taylor Ward RHB,,+600,18,19,4.60,1,1,0.143,0.368,0.357,0.214,0.328,26.3%,25.9%,26.3%,9.2%,92.0,279.8,3,2,11.1%,11.1%,11.1%,66.7%,33.3%,68.8,4.5%,27.3%,13.6%,91.7%,33.3%,33.3%,22.2%,33.3%,33.3%,44.4%,22.2%,22.2%
Colton Cowser LHB,,+531,30,19,4.20,1,3,0.412,0.421,0.647,0.235,0.446,5.3%,11.4%,5.3%,5.1%,87.5,271.5,6,3,11.8%,5.9%,29.4%,35.3%,35.3%,76.1,58.1%,22.6%,16.1%,91.2%,29.4%,20.0%,29.4%,29.4%,41.2%,29.4%,29.4%,26.3%
Jackson Holliday LHB,,+810,19,19,3.80,1,2,0.400,0.526,0.800,0.400,0.540,21.1%,17.9%,21.1%,8.0%,91.2,318.8,3,3,27.3%,9.1%,18.2%,63.6%,45.5%,70.4,8.1%,21.6%,16.2%,94.9%,27.3%,33.3%,27.3%,45.5%,63.6%,27.3%,9.1%,31.2%
Samuel Basallo LHB,,+450,19,17,2.40,1,2,0.286,0.412,0.643,0.357,0.440,17.6%,28.6%,11.8%,13.1%,93.4,329.7,4,3,25.0%,25.0%,33.3%,50.0%,50.0%,74.5,46.2%,26.9%,19.2%,92.9%,25.0%,33.3%,33.3%,41.7%,58.3%,33.3%,8.3%,20.0%
Blaze Alexander RHB,—,N/A,14,17,3.60,1,2,0.438,0.471,0.812,0.375,0.543,5.9%,20.9%,11.8%,11.5%,92.6,248.2,3,2,7.1%,7.1%,28.6%,57.1%,57.1%,71.3,15.8%,28.9%,15.8%,90.5%,14.3%,50.0%,57.1%,28.6%,35.7%,28.6%,35.7%,26.7%
Tyler O'Neill RHB,—,N/A,25,14,2.60,1,2,0.143,0.143,0.357,0.214,0.214,-,25.0%,14.3%,15.2%,86.6,254.5,4,3,8.3%,8.3%,41.7%,25.0%,16.7%,71.8,7.7%,23.1%,3.8%,92.9%,50.0%,0.0%,8.3%,16.7%,50.0%,41.7%,8.3%,43.8%
Gunnar Henderson LHB,,+435,24,28,4.60,0,1,0.238,0.429,0.286,0.048,0.337,21.4%,18.8%,10.7%,8.8%,91.3,295.5,5,2,11.1%,-,5.6%,61.1%,55.6%,74.7,46.5%,30.2%,18.6%,89.6%,16.7%,0.0%,33.3%,50.0%,33.3%,33.3%,33.3%,29.2%
Leody Taveras SHB,,+775,13,20,3.80,0,0,0.100,0.100,0.200,0.100,0.126,-,25.0%,15.0%,11.2%,78.1,220.1,2,1,5.9%,-,29.4%,17.6%,35.3%,72.5,30.3%,21.2%,6.1%,91.7%,11.8%,0.0%,23.5%,41.2%,52.9%,23.5%,23.5%,38.1%
Jeremiah Jackson RHB,—,N/A,19,15,2.20,0,1,0.286,0.333,0.357,0.071,0.306,6.7%,14.8%,6.7%,7.8%,96.0,274.1,4,1,7.7%,-,7.7%,53.8%,46.2%,73.8,32.0%,40.0%,28.0%,92.6%,7.7%,0.0%,46.2%,38.5%,30.8%,46.2%,23.1%,35.3%
Sam Huff RHB,—,N/A,-,5,3.00,0,1,-,-,-,-,-,-,35.7%,60.0%,25.0%,90.7,339.2,2,1,-,-,50.0%,-,50.0%,73.3,25.0%,8.3%,-,85.7%,100.0%,0.0%,-,-,50.0%,50.0%,-,75.0%
