Split,Season
Range,L10
Dates,="8/28/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
7:15 PM,Patrick Sandoval,@,39.0,184,4.13,0.321,0.376,1.79,0.154,0.475,5,1.15,77,26.2%,22.3%,24.7%,12.5%,9.46,18,9.8%,57.1%,6.2%,124,33.9%,8,6.5%,24.2%,16.7%,13.7%
8:15 PM,Quinn Mathews,vs,14.0,66,3.67,0.316,0.357,1.79,0.105,0.421,1,0.64,24,25.7%,19.7%,11.9%,12.4%,8.36,7,10.6%,63.6%,4.5%,46,28.3%,1,2.2%,30.4%,7.1%,8.7%
7:40 PM,Cody Bradford,@,20.0,87,3.20,0.309,0.338,1.45,0.123,0.432,1,0.45,35,22.6%,14.9%,15.3%,11.4%,5.85,4,4.6%,70.1%,6.5%,69,40.6%,8,11.6%,34.8%,4.2%,24.6%
6:45 PM,Jackson Kent,vs,12.1,61,4.56,0.300,0.383,2.11,0.140,0.440,1,0.73,22,22.8%,23.0%,18.2%,10.3%,10.22,11,18.0%,49.2%,6.0%,36,47.2%,3,8.3%,16.7%,16.7%,25.0%
10:15 PM,Kohl Drake,@,16.2,77,5.50,0.299,0.396,1.56,0.254,0.552,3,1.62,37,21.5%,16.9%,13.4%,9.5%,7.02,6,7.8%,61.0%,5.8%,55,49.1%,9,16.4%,40.0%,13.6%,12.7%
8:10 PM,Luis Castillo,@,51.2,227,5.27,0.296,0.361,1.45,0.230,0.526,12,2.09,112,24.7%,17.6%,13.9%,12.9%,6.97,12,5.3%,71.8%,8.3%,175,40.0%,16,9.1%,29.7%,23.1%,15.4%
7:15 PM,Tomoyuki Sugano,@,53.1,229,5.76,0.291,0.376,1.35,0.295,0.586,14,2.36,129,19.8%,14.0%,13.2%,9.4%,5.40,8,3.5%,57.2%,6.7%,189,40.2%,19,10.1%,29.1%,21.8%,15.9%
9:40 PM,Brandon Young,@,54.2,241,4.80,0.286,0.356,1.52,0.195,0.482,10,1.65,106,24.7%,20.7%,16.8%,12.5%,8.23,20,8.3%,66.7%,6.6%,170,39.4%,12,7.1%,26.5%,20.0%,20.6%
9:38 PM,Andrew Painter,@,48.1,216,5.48,0.269,0.354,1.49,0.207,0.477,10,1.86,92,25.7%,19.4%,17.1%,12.5%,7.82,20,9.3%,63.1%,6.9%,151,36.4%,12,7.9%,25.2%,23.7%,17.9%
2:20 PM,Rhett Lowder,@,44.1,191,4.88,0.267,0.329,1.35,0.188,0.455,7,1.42,80,16.5%,14.1%,12.9%,8.0%,5.48,13,6.8%,61.7%,7.4%,150,34.0%,13,8.7%,30.0%,15.6%,15.3%
2:20 PM,David Peterson,vs,50.2,213,4.28,0.245,0.306,1.30,0.135,0.380,6,1.07,73,22.2%,18.3%,15.7%,10.6%,6.93,19,8.9%,58.2%,5.3%,153,39.9%,9,5.9%,24.8%,13.2%,15.0%
7:10 PM,Casey Mize,@,51.1,215,3.96,0.241,0.297,1.19,0.161,0.402,7,1.23,80,22.3%,20.0%,16.3%,10.9%,7.54,13,6.0%,63.1%,8.8%,159,38.4%,14,8.8%,32.7%,13.5%,18.2%
6:40 PM,Drew Anderson,vs,25.1,106,4.68,0.240,0.312,1.30,0.167,0.406,4,1.42,39,24.1%,19.8%,16.8%,11.2%,7.46,10,9.4%,63.2%,8.0%,75,34.7%,7,9.3%,30.7%,17.4%,10.7%
7:10 PM,Tanner Bibee,vs,60.0,252,4.77,0.237,0.303,1.17,0.172,0.409,10,1.50,95,20.2%,16.7%,15.4%,9.6%,6.30,15,6.0%,69.2%,6.4%,192,33.3%,12,6.2%,28.1%,16.7%,19.8%
10:15 PM,Blade Tidwell,vs,28.0,118,3.78,0.231,0.286,1.25,0.087,0.317,2,0.64,33,24.2%,19.5%,14.4%,10.9%,7.39,11,9.3%,67.8%,7.9%,82,40.2%,4,4.9%,19.5%,12.5%,22.0%
7:10 PM,Christian Scott,vs,48.1,212,3.56,0.230,0.304,1.30,0.139,0.369,6,1.12,69,30.1%,30.2%,21.2%,15.3%,11.92,20,9.4%,63.7%,6.1%,124,36.3%,11,8.9%,27.4%,17.6%,16.1%
7:10 PM,Michael Wacha,@,61.1,249,4.81,0.227,0.302,1.08,0.206,0.433,12,1.76,101,19.1%,19.3%,15.7%,9.4%,7.04,13,5.2%,62.7%,9.7%,185,38.9%,18,9.7%,37.3%,14.5%,21.6%
8:10 PM,Dean Kremer,vs,52.0,217,5.14,0.226,0.321,1.21,0.236,0.462,11,1.90,90,27.3%,21.7%,17.9%,12.2%,8.13,19,8.8%,60.7%,6.7%,150,35.3%,8,5.3%,34.0%,21.6%,22.0%
7:15 PM,Grant Holmes,vs,50.2,208,4.11,0.223,0.284,1.16,0.133,0.356,5,0.89,67,25.6%,16.3%,17.2%,12.6%,6.04,17,8.2%,63.0%,7.6%,155,43.2%,12,7.7%,27.7%,11.6%,17.4%
7:10 PM,Hunter Brown,@,54.2,234,5.35,0.221,0.321,1.39,0.171,0.392,9,1.48,78,24.2%,20.5%,17.6%,10.1%,7.90,32,13.7%,59.6%,5.5%,152,37.5%,10,6.6%,21.1%,25.0%,11.2%
7:10 PM,Shane McClanahan,vs,47.1,196,3.90,0.218,0.280,1.14,0.134,0.352,5,0.95,63,26.8%,19.9%,19.7%,13.0%,7.42,15,7.7%,69.4%,8.0%,139,44.6%,12,8.6%,26.6%,13.5%,20.1%
9:38 PM,Reid Detmers,vs,55.1,221,3.86,0.211,0.284,1.07,0.181,0.392,10,1.63,80,31.1%,30.8%,22.9%,15.3%,11.06,16,7.2%,67.0%,8.0%,137,42.3%,15,10.9%,34.3%,17.0%,15.3%
8:15 PM,Jared Jones,@,47.1,198,3.97,0.203,0.295,1.14,0.192,0.395,7,1.33,70,30.1%,27.8%,22.2%,14.4%,10.46,18,9.1%,57.5%,7.2%,123,38.2%,10,8.1%,26.8%,21.2%,18.7%
7:15 PM,Cam Schlittler,vs,58.0,233,3.34,0.202,0.274,1.03,0.155,0.357,8,1.24,76,29.8%,32.2%,25.1%,14.9%,11.64,17,7.3%,58.4%,8.0%,138,40.6%,14,10.1%,29.7%,14.6%,13.8%
6:40 PM,Tarik Skubal,@,61.2,239,2.13,0.193,0.240,0.91,0.103,0.296,4,0.58,66,34.4%,33.5%,25.7%,18.8%,11.68,13,5.4%,69.0%,8.0%,143,29.4%,10,7.0%,27.3%,7.7%,11.9%
7:40 PM,Logan Henderson,vs,56.1,215,3.63,0.188,0.256,0.89,0.168,0.356,9,1.44,72,27.9%,29.3%,21.9%,14.7%,10.07,12,5.6%,67.1%,10.3%,139,38.8%,9,6.5%,26.6%,18.9%,25.9%
6:45 PM,Eury Perez,@,58.2,235,2.55,0.174,0.231,1.02,0.048,0.222,1,0.15,46,29.5%,26.8%,20.3%,15.2%,9.66,24,10.2%,60.9%,6.5%,144,34.7%,3,2.1%,26.4%,2.6%,12.5%
