Matchup,KC @ MIN
Pitcher,Michael Wacha
Pitcher Team,KC
Opposing Team,MIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,75.1,302,0.212,0.285,0.370,0.158,1.12,8,0.96,8.6%,24.1%,21.5%,21.2%,11.4%,7.77,63.2%,7.0%,7.2%,37.5%,27.9%,12.1%,15.9%
vsLHB,45.0,180,0.180,0.244,0.280,0.099,1.02,4,0.80,9.4%,25.1%,23.3%,21.3%,11.6%,8.40,66.1%,6.9%,8.4%,34.5%,32.8%,7.7%,19.3%
vsRHB,29.2,122,0.259,0.347,0.500,0.241,1.28,4,1.21,7.4%,22.6%,18.9%,21.1%,11.0%,6.98,59.0%,7.1%,5.6%,41.6%,21.3%,21.1%,11.2%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Brooks Lee SHB,+562,21,3.40,2,3,0.316,0.333,0.737,0.421,0.437,4.8%,28.9%,28.6%,15.7%,88.2,14.3%,14.3%,21.4%,42.9%,21.4%,68.9,2.6%,21.1%,7.9%,86.4%,42.9%,33.3%,14.3%,35.7%,42.9%,21.4%,35.7%,47.8%
Byron Buxton RHB,+272,27,4.40,1,1,0.167,0.259,0.292,0.125,0.249,11.1%,35.7%,37.0%,18.7%,92.0,7.1%,-,21.4%,42.9%,28.6%,74.3,47.1%,15.7%,7.8%,91.1%,28.6%,0.0%,28.6%,42.9%,50.0%,28.6%,21.4%,23.1%
Kody Clemens LHB,+534,26,4.20,1,3,0.250,0.308,0.500,0.250,0.345,7.7%,28.6%,23.1%,15.2%,93.8,11.1%,-,11.1%,44.4%,33.3%,72.4,17.5%,32.5%,15.0%,95.2%,33.3%,16.7%,22.2%,33.3%,33.3%,33.3%,27.8%,34.8%
Victor Caratini SHB,+910,23,4.20,1,1,0.211,0.261,0.421,0.211,0.280,8.7%,15.2%,17.4%,6.2%,86.5,5.9%,-,11.8%,29.4%,35.3%,71.0,14.8%,37.0%,11.1%,81.8%,17.6%,33.3%,23.5%,52.9%,23.5%,52.9%,23.5%,25.0%
Trevor Larnach LHB,+910,23,3.80,1,1,0.286,0.348,0.524,0.238,0.374,8.7%,25.7%,17.4%,12.2%,85.2,5.9%,5.9%,17.6%,17.6%,29.4%,69.9,19.2%,30.8%,3.8%,74.3%,41.2%,14.3%,17.6%,35.3%,29.4%,41.2%,29.4%,33.3%
Tristan Gray LHB,+810,22,3.20,1,3,0.316,0.364,0.526,0.211,0.374,9.1%,33.3%,22.7%,19.2%,93.3,6.7%,6.7%,33.3%,60.0%,46.7%,72.5,29.3%,26.8%,12.2%,91.1%,40.0%,16.7%,33.3%,13.3%,33.3%,40.0%,26.7%,52.6%
Ryan Kreidler RHB,N/A,21,1.40,1,1,0.190,0.190,0.333,0.143,0.227,-,35.6%,38.1%,24.6%,86.8,7.7%,-,7.7%,30.8%,30.8%,73.5,34.1%,13.6%,6.8%,97.8%,23.1%,33.3%,23.1%,46.2%,30.8%,61.5%,7.7%,63.6%
Austin Martin RHB,+1100,33,4.20,0,0,0.125,0.152,0.156,0.031,0.139,3.0%,25.4%,18.2%,11.8%,86.7,3.8%,-,15.4%,15.4%,34.6%,69.8,7.1%,25.0%,5.4%,94.9%,7.7%,0.0%,26.9%,61.5%,53.8%,30.8%,15.4%,28.6%
Luke Keaschall RHB,+1000,27,4.00,0,0,0.375,0.407,0.417,0.042,0.361,3.7%,18.6%,11.1%,9.2%,89.3,-,-,4.5%,50.0%,36.4%,69.0,2.6%,35.9%,12.8%,92.9%,27.3%,0.0%,36.4%,31.8%,27.3%,40.9%,31.8%,20.0%
Josh Bell SHB,+600,22,4.00,0,1,0.350,0.409,0.450,0.100,0.377,9.1%,34.1%,27.3%,17.4%,93.9,7.1%,-,28.6%,57.1%,50.0%,71.4,13.5%,27.0%,8.1%,86.0%,21.4%,0.0%,42.9%,35.7%,50.0%,28.6%,21.4%,44.0%
James Outman LHB,N/A,20,2.20,0,0,0.222,0.300,0.389,0.167,0.298,10.0%,38.6%,40.0%,18.9%,86.9,-,-,40.0%,30.0%,40.0%,72.2,17.1%,14.6%,4.9%,93.2%,30.0%,0.0%,30.0%,40.0%,70.0%,20.0%,10.0%,50.0%
Orlando Arcia RHB,N/A,17,3.20,0,0,0.375,0.412,0.438,0.062,0.375,5.9%,9.1%,5.9%,4.3%,89.6,-,-,6.7%,26.7%,40.0%,71.9,11.1%,55.6%,11.1%,81.8%,20.0%,0.0%,20.0%,60.0%,46.7%,40.0%,13.3%,29.4%
Alex Jackson RHB,N/A,8,3.40,0,0,0.500,0.500,0.625,0.125,0.492,-,47.4%,37.5%,26.5%,70.6,-,-,-,20.0%,40.0%,73.3,41.2%,5.9%,5.9%,89.5%,40.0%,0.0%,20.0%,20.0%,20.0%,20.0%,60.0%,40.0%
