Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Luis Campusano","SD","Merrill Kelly","ARI","4","0.250","0.33","0.25","0.50","0","1","0","0","1","0","2","25.0","0.250","0"
"Kyle Schwarber","PHI","Brady Singer","CIN","8","0.250","0.50","0.25","0.50","0","2","0","0","2","0","4","50.0","0.250","0"
"Ketel Marte","ARI","Griffin Canning","SD","8","0.250","0.40","0.13","0.38","1","1","0","0","1","0","3","37.5","0.333","1"
"Zach Neto","LAA","Nathan Eovaldi","TEX","12","0.250","0.30","0.08","0.33","2","1","0","0","1","0","4","16.7","0.357","2"
"Jorge Polanco","NYM","Michael Wacha","KC","12","0.250","0.29","0.25","0.50","2","0","0","1","1","1","6","33.3","0.308","1"
"Mike Trout","LAA","Nathan Eovaldi","TEX","34","0.235","0.30","0.15","0.38","5","2","0","1","3","4","13","29.4","0.316","4"
"Kyle Manzardo","CLE","Bailey Ober","MIN","13","0.231","0.27","0.08","0.31","2","1","0","0","1","2","4","15.4","0.231","0"
"Kody Clemens","MIN","Gavin Williams","CLE","9","0.222","0.40","0.22","0.44","0","2","0","0","2","0","4","44.4","0.222","0"
"William Contreras","MIL","Andre Pallante","STL","14","0.214","0.18","0.29","0.50","1","1","0","1","2","5","7","14.3","0.313","1"
"Jonah Heim","ATH","Framber Valdez","DET","29","0.207","0.19","0.24","0.45","3","1","0","2","3","5","13","24.1","0.250","2"
"Jared Triolo","PIT","Bryce Elder","ATL","5","0.200","0.00","0.60","0.80","0","0","0","1","1","1","4","40.0","0.333","1"
"Jake Burger","TEX","Reid Detmers","LAA","5","0.200","0.00","0.60","0.80","0","0","0","1","1","1","4","60.0","0.333","1"
"Rafael Devers","SF","Ryan Feltner","COL","5","0.200","0.00","0.60","0.80","0","0","0","1","1","1","4","0.0","0.200","0"
"Bryce Harper","PHI","Brady Singer","CIN","5","0.200","0.33","0.20","0.40","0","1","0","0","1","1","2","40.0","0.200","0"
"Kyle Higashioka","TEX","Reid Detmers","LAA","5","0.200","0.25","0.20","0.40","0","1","0","0","1","1","2","20.0","0.200","0"
"Lourdes Gurriel Jr.","ARI","Griffin Canning","SD","10","0.200","0.14","0.30","0.50","1","0","0","1","1","4","5","20.0","0.200","0"
"Ozzie Albies","ATL","Mitch Keller","PIT","15","0.200","0.18","0.27","0.47","1","1","0","1","2","2","7","20.0","0.333","3"
"Xander Bogaerts","SD","Merrill Kelly","ARI","15","0.200","0.25","0.07","0.27","2","1","0","0","1","1","4","20.0","0.294","2"
"Jazz Chisholm Jr.","NYY","Drew Rasmussen","TB","11","0.182","0.33","0.09","0.27","1","1","0","0","1","1","3","45.5","0.308","2"
"Lane Thomas","KC","Sean Manaea","NYM","11","0.182","0.29","0.09","0.27","1","1","0","0","1","1","3","36.4","0.250","1"
"Jake Cronenworth","SD","Merrill Kelly","ARI","28","0.179","0.13","0.25","0.43","2","1","0","2","3","4","12","10.7","0.258","3"
"Austin Wells","NYY","Drew Rasmussen","TB","6","0.167","0.00","0.50","0.67","0","0","0","1","1","1","4","0.0","0.167","0"
"Jose Trevino","CIN","Jesus Luzardo","PHI","6","0.167","0.20","0.17","0.33","0","1","0","0","1","0","2","16.7","0.375","2"
"Sal Frelick","MIL","Andre Pallante","STL","12","0.167","0.17","0.08","0.25","1","1","0","0","1","3","3","0.0","0.286","2"
"Christian Yelich","MIL","Andre Pallante","STL","12","0.167","0.13","0.25","0.42","1","0","0","1","1","2","5","25.0","0.167","0"
"Manny Machado","SD","Merrill Kelly","ARI","44","0.159","0.19","0.09","0.25","5","1","0","1","2","4","11","27.3","0.208","3"
"Royce Lewis","MIN","Gavin Williams","CLE","15","0.133","0.18","0.07","0.20","1","1","0","0","1","1","3","26.7","0.133","0"
"Josh Rojas","KC","Sean Manaea","NYM","9","0.111","0.17","0.11","0.22","0","1","0","0","1","0","2","33.3","0.111","0"
"Mike Yastrzemski","ATL","Mitch Keller","PIT","9","0.111","0.20","0.22","0.33","0","0","1","0","1","0","3","44.4","0.333","2"
