Matchup,CIN @ WSH
Pitcher,Chase Burns
Pitcher Team,CIN
Opposing Team,WSH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,118.2,476,0.202,0.272,0.342,0.140,1.10,13,0.99,9.0%,31.8%,28.8%,22.8%,15.6%,10.39,58.5%,6.7%,8.1%,37.3%,29.2%,14.0%,16.9%
vsLHB,70.2,301,0.212,0.302,0.386,0.174,1.27,11,1.40,11.3%,31.3%,29.6%,22.5%,15.1%,11.33,58.6%,6.2%,9.0%,35.6%,29.9%,18.9%,19.2%
vsRHB,45.2,175,0.187,0.221,0.271,0.084,0.88,2,0.39,5.1%,32.8%,27.4%,23.3%,16.5%,9.46,58.3%,7.6%,6.8%,39.8%,28.0%,6.1%,13.6%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Andres Chaparro RHB,—,N/A,2,3.00,6,2,2,84.9,290.1,3,2,33.3%,33.3%,50.0%,33.3%,33.3%,74.6,37.5%,37.5%,25.0%,88.9%,50.0%,33.3%,50.0%,16.7%,33.3%,50.0%,50.0%,-,20.0%
Dylan Crews RHB,,+482,20,4.60,10,1,1,89.8,278.0,3,2,10.0%,10.0%,20.0%,40.0%,40.0%,75.5,45.5%,45.5%,27.3%,100.0%,70.0%,50.0%,20.0%,20.0%,20.0%,40.0%,40.0%,20.0%,16.7%
Daylen Lile LHB,,+560,25,3.80,10,1,1,89.8,294.5,4,2,-,-,40.0%,30.0%,10.0%,72.5,14.3%,42.9%,14.3%,100.0%,90.0%,80.0%,12.5%,10.0%,10.0%,50.0%,20.0%,30.0%,37.5%
Harry Ford RHB,—,N/A,2,2.80,5,1,1,86.4,317.7,2,1,-,-,-,20.0%,20.0%,66.8,-,50.0%,-,100.0%,60.0%,60.0%,33.3%,-,40.0%,40.0%,40.0%,20.0%,50.0%
Jorbit Vivas LHB,,+1140,16,2.60,10,0,0,85.3,258.2,2,0,-,-,10.0%,10.0%,20.0%,69.0,-,25.0%,-,100.0%,50.0%,40.0%,0.0%,10.0%,40.0%,30.0%,50.0%,20.0%,62.5%
CJ Abrams LHB,,+334,17,4.40,10,0,0,88.8,244.8,3,0,-,-,20.0%,50.0%,40.0%,73.6,41.7%,50.0%,16.7%,85.7%,50.0%,20.0%,0.0%,30.0%,40.0%,50.0%,30.0%,20.0%,33.3%
Jose Tena LHB,,+760,16,2.20,10,0,0,93.0,276.2,2,0,-,-,10.0%,50.0%,20.0%,74.6,50.0%,30.0%,20.0%,100.0%,30.0%,10.0%,0.0%,20.0%,70.0%,60.0%,20.0%,20.0%,62.5%
Keibert Ruiz SHB,,+640,5,3.80,10,0,0,92.0,275.5,3,0,-,-,60.0%,50.0%,50.0%,68.1,-,69.2%,15.4%,100.0%,70.0%,30.0%,0.0%,40.0%,20.0%,80.0%,20.0%,-,55.6%
Nasim Nuñez SHB,,+1840,5,4.00,10,0,0,87.7,265.5,1,0,-,-,20.0%,30.0%,30.0%,68.9,-,57.1%,-,100.0%,50.0%,20.0%,0.0%,30.0%,50.0%,30.0%,40.0%,30.0%,44.4%
Brady House RHB,,+411,21,3.40,10,0,2,92.8,270.2,5,2,20.0%,-,20.0%,60.0%,40.0%,72.5,18.2%,72.7%,45.5%,100.0%,80.0%,40.0%,0.0%,40.0%,20.0%,40.0%,50.0%,10.0%,22.2%
Jacob Young RHB,,+1100,17,3.60,10,0,0,79.7,277.1,2,2,-,-,-,10.0%,30.0%,68.5,-,54.5%,-,78.6%,60.0%,30.0%,0.0%,30.0%,30.0%,40.0%,50.0%,10.0%,50.0%
Abimelec Ortiz LHB,,+552,-,2.80,6,0,0,97.1,305.4,3,1,16.7%,-,33.3%,50.0%,50.0%,75.0,45.5%,36.4%,27.3%,100.0%,83.3%,50.0%,0.0%,33.3%,16.7%,33.3%,50.0%,16.7%,25.0%
