Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Max Muncy","LAD","Zac Gallen","ARI","29","0.241","0.33","0.14","0.38","5","1","0","1","2","3","11","34.5","0.405","7"
"Mookie Betts","LAD","Zac Gallen","ARI","31","0.258","0.30","0.16","0.42","5","2","0","1","3","3","13","25.8","0.314","3"
"Ronald Acuna Jr.","ATL","Patrick Corbin","TOR","34","0.324","0.42","0.15","0.47","8","2","0","1","3","1","16","26.5","0.395","4"
"Jake Burger","TEX","Andre Pallante","STL","1","1.000","1.00","1.00","2.00","0","1","0","0","1","2","2","0.0","1.000","1"
"Jacob Young","WSH","Max Meyer","MIA","2","1.000","1.00","0.50","1.50","1","1","0","0","1","1","3","0.0","1.000","0"
"James Wood","WSH","Max Meyer","MIA","2","0.500","1.00","0.50","1.00","0","1","0","0","1","0","2","50.0","0.667","1"
"Nick Sogard","BOS","Chris Bassitt","BAL","2","0.500","0.50","0.50","1.00","0","1","0","0","1","0","2","0.0","0.750","1"
"Alika Williams","ATH","Colin Rea","CHC","2","0.500","0.50","0.50","1.00","0","1","0","0","1","0","2","0.0","0.500","0"
"Alex Call","LAD","Zac Gallen","ARI","2","0.500","0.50","0.50","1.00","0","1","0","0","1","0","2","0.0","0.667","1"
"Nolan Gorman","STL","MacKenzie Gore","TEX","2","0.500","1.00","0.50","1.00","0","1","0","0","1","0","2","50.0","0.500","0"
"Matt Vierling","DET","Nick Martinez","TB","2","0.500","1.00","0.50","1.00","0","1","0","0","1","0","2","50.0","0.500","0"
"Nolan Arenado","ARI","Shohei Ohtani","LAD","2","0.500","1.00","0.50","1.00","0","1","0","0","1","0","2","50.0","0.667","1"
"Jose Caballero","NYY","Gavin Williams","CLE","3","0.333","0.33","0.33","0.67","0","1","0","0","1","0","2","0.0","0.600","2"
"Jake Rogers","DET","Nick Martinez","TB","3","0.667","0.67","0.33","1.00","1","1","0","0","1","0","3","0.0","0.750","1"
"Andres Chaparro","WSH","Max Meyer","MIA","3","0.333","0.33","0.33","0.67","0","1","0","0","1","0","2","0.0","0.333","0"
"Brandon Lowe","PIT","Spencer Arrighetti","HOU","3","0.667","1.00","0.33","1.00","1","1","0","0","1","1","3","33.3","0.667","0"
"Pavin Smith","ARI","Shohei Ohtani","LAD","3","0.667","0.67","0.33","1.00","1","1","0","0","1","0","3","0.0","0.667","0"
"Chadwick Tromp","ATL","Patrick Corbin","TOR","3","0.333","0.50","0.33","0.67","0","1","0","0","1","0","2","33.3","0.333","0"
"Mike Yastrzemski","ATL","Patrick Corbin","TOR","3","0.667","1.00","0.33","1.00","1","1","0","0","1","0","3","33.3","0.667","0"
"Victor Robles","SEA","Freddy Peralta","NYM","4","0.500","0.50","0.25","0.75","1","1","0","0","1","1","3","0.0","0.500","0"
"Dominic Smith","ATL","Patrick Corbin","TOR","4","0.750","0.75","0.50","1.25","1","2","0","0","2","0","5","0.0","0.750","0"
"Byron Buxton","MIN","Erick Fedde","CWS","4","0.250","0.33","0.25","0.50","0","1","0","0","1","0","2","25.0","0.250","0"
"Jake Meyers","HOU","Paul Skenes","PIT","5","0.200","0.25","0.20","0.40","0","1","0","0","1","0","2","20.0","0.333","1"
"Mitch Garver","SEA","Freddy Peralta","NYM","5","0.200","0.33","0.20","0.40","0","1","0","0","1","1","2","60.0","0.286","0"
"Michael Conforto","CHC","Jeffrey Springs","ATH","5","0.600","1.00","0.60","1.20","0","3","0","0","3","0","6","40.0","0.600","0"
"Dansby Swanson","CHC","Jeffrey Springs","ATH","5","0.200","0.33","0.20","0.40","0","1","0","0","1","1","2","40.0","0.200","0"
"Chase Meidroth","CWS","Taj Bradley","MIN","6","0.333","0.33","0.17","0.50","1","1","0","0","1","0","3","0.0","0.333","0"
"Edgar Quero","CWS","Taj Bradley","MIN","6","0.500","0.50","0.17","0.67","2","1","0","0","1","2","4","0.0","0.500","0"
"Zach Neto","LAA","Michael Lorenzen","COL","7","0.286","0.33","0.14","0.43","1","1","0","0","1","1","3","14.3","0.500","2"
"Andrew Vaughn","MIL","Logan Webb","SF","7","0.143","0.17","0.14","0.29","0","1","0","0","1","2","2","28.6","0.125","0"
"Jesus Sanchez","TOR","Grant Holmes","ATL","7","0.286","0.33","0.29","0.57","0","2","0","0","2","1","4","14.3","0.375","1"
"Mike Trout","LAA","Michael Lorenzen","COL","7","0.143","0.33","0.14","0.29","0","1","0","0","1","0","2","57.1","0.143","0"
"Jackson Merrill","SD","Cristopher Sanchez","PHI","9","0.333","0.43","0.11","0.44","2","1","0","0","1","1","4","22.2","0.364","1"
"MJ Melendez","NYM","George Kirby","SEA","9","0.222","0.29","0.11","0.33","1","1","0","0","1","1","3","22.2","0.222","0"
"Brice Turang","MIL","Logan Webb","SF","9","0.444","0.50","0.22","0.67","3","0","1","0","1","0","6","11.1","0.444","0"
"Trevor Larnach","MIN","Erick Fedde","CWS","10","0.200","0.29","0.10","0.30","1","1","0","0","1","0","3","30.0","0.273","1"
"Miguel Rojas","LAD","Zac Gallen","ARI","10","0.500","0.50","0.10","0.60","4","1","0","0","1","1","6","0.0","0.500","0"
"Jorge Soler","LAA","Michael Lorenzen","COL","13","0.231","0.50","0.15","0.38","1","2","0","0","2","2","5","53.8","0.231","0"
"Shohei Ohtani","LAD","Zac Gallen","ARI","14","0.286","0.50","0.07","0.36","3","1","0","0","1","0","5","42.9","0.444","3"
"Matt Olson","ATL","Patrick Corbin","TOR","14","0.429","0.67","0.14","0.57","4","2","0","0","2","3","8","35.7","0.529","3"
"Brandon Nimmo","TEX","Andre Pallante","STL","15","0.067","0.08","0.07","0.13","0","1","0","0","1","0","2","13.3","0.067","0"
"Masataka Yoshida","BOS","Chris Bassitt","BAL","16","0.375","0.43","0.06","0.44","5","1","0","0","1","1","7","12.5","0.375","0"
"Isiah Kiner-Falefa","BOS","Chris Bassitt","BAL","16","0.313","0.42","0.06","0.38","4","1","0","0","1","1","6","25.0","0.353","1"
"Jarren Duran","BOS","Chris Bassitt","BAL","19","0.211","0.33","0.05","0.26","3","1","0","0","1","0","5","36.8","0.318","3"
"Kyle Tucker","LAD","Zac Gallen","ARI","20","0.300","0.38","0.20","0.50","3","2","1","0","3","5","10","20.0","0.333","1"
"Adam Frazier","LAA","Michael Lorenzen","COL","21","0.095","0.11","0.10","0.19","1","0","1","0","1","0","4","9.5","0.200","2"
"Will Smith","LAD","Zac Gallen","ARI","27","0.259","0.30","0.11","0.37","5","1","1","0","2","4","10","14.8","0.355","4"
