Matchup,NYY @ TOR
Pitcher,Patrick Corbin
Pitcher Team,TOR
Opposing Team,NYY

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,57.1,252,0.281,0.346,0.442,0.161,1.45,7,1.10,7.9%,20.4%,15.9%,15.3%,9.8%,6.28,63.5%,4.6%,8.0%,43.9%,23.0%,16.3%,18.2%
vsLHB,13.2,59,0.264,0.291,0.321,0.057,1.24,0,-,5.1%,25.2%,22.0%,17.6%,12.7%,8.56,66.7%,4.4%,2.4%,51.2%,19.5%,-,14.6%
vsRHB,43.0,193,0.287,0.362,0.480,0.193,1.53,7,1.47,8.8%,18.7%,14.0%,14.4%,8.9%,5.65,62.6%,4.7%,9.6%,41.8%,24.0%,20.0%,19.2%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jazz Chisholm Jr. LHB,,+573,10,17,4.60,2,4,0.250,0.294,0.750,0.500,0.433,5.9%,35.3%,47.1%,16.4%,98.4,366.7,5,4,37.5%,25.0%,37.5%,87.5%,37.5%,72.8,34.4%,21.9%,18.8%,94.1%,37.5%,66.7%,25.0%,37.5%,50.0%,37.5%,12.5%,33.3%
Cody Bellinger LHB,,+610,10,17,4.60,1,1,0.333,0.353,0.600,0.267,0.393,5.9%,20.0%,11.8%,9.1%,85.2,232.5,3,1,7.1%,7.1%,21.4%,21.4%,50.0%,69.0,4.2%,37.5%,8.3%,96.0%,35.7%,0.0%,35.7%,7.1%,28.6%,14.3%,57.1%,6.7%
J.C. Escarra LHB,—,N/A,7,17,2.80,0,0,0.400,0.412,0.533,0.133,0.397,5.9%,21.2%,11.8%,11.7%,90.7,260.7,3,2,14.3%,-,21.4%,35.7%,50.0%,69.2,-,34.6%,15.4%,81.2%,28.6%,0.0%,42.9%,28.6%,42.9%,35.7%,21.4%,26.7%
Ben Rice LHB,,+410,18,16,4.80,0,1,0.286,0.375,0.500,0.214,0.373,12.5%,40.6%,31.2%,21.7%,86.5,244.8,1,1,11.1%,-,-,22.2%,22.2%,71.9,23.3%,13.3%,6.7%,93.8%,22.2%,0.0%,22.2%,44.4%,44.4%,22.2%,33.3%,47.1%
Ryan McMahon LHB,—,N/A,14,12,3.00,0,1,0.250,0.250,0.333,0.083,0.254,-,9.1%,25.0%,4.4%,91.6,280.0,2,1,12.5%,-,12.5%,50.0%,37.5%,73.8,45.0%,30.0%,10.0%,90.9%,37.5%,0.0%,25.0%,37.5%,37.5%,25.0%,37.5%,38.5%
Paul Goldschmidt RHB,,+470,23,10,4.60,0,0,0.444,0.500,0.444,-,0.421,10.0%,13.3%,10.0%,5.7%,82.2,199.5,0,0,-,-,-,25.0%,25.0%,71.6,8.3%,33.3%,8.3%,80.0%,12.5%,0.0%,25.0%,50.0%,25.0%,37.5%,37.5%,22.2%
Amed Rosario RHB,,+525,7,10,2.00,0,0,0.222,0.300,0.222,-,0.243,10.0%,33.3%,20.0%,20.5%,80.3,127.0,0,0,-,-,14.3%,28.6%,28.6%,75.4,68.0%,8.0%,4.0%,92.6%,-,-,28.6%,57.1%,57.1%,42.9%,-,57.1%
Jose Caballero RHB,,+950,6,10,4.20,0,0,0.375,0.400,0.625,0.250,0.408,10.0%,11.8%,10.0%,5.0%,81.9,230.3,0,0,-,-,37.5%,12.5%,50.0%,71.0,11.8%,17.6%,5.9%,100.0%,25.0%,0.0%,37.5%,25.0%,50.0%,37.5%,12.5%,16.7%
Anthony Volpe RHB,,+880,5,6,3.80,0,0,-,-,-,-,-,-,36.4%,33.3%,17.4%,80.7,284.2,0,0,-,-,25.0%,25.0%,-,69.4,9.1%,18.2%,-,100.0%,25.0%,0.0%,-,75.0%,75.0%,-,25.0%,20.0%
Max Schuemann RHB,—,N/A,10,4,2.00,0,0,0.500,0.750,1.000,0.500,0.642,50.0%,57.1%,25.0%,15.4%,97.9,-,0,0,-,-,-,100.0%,-,68.9,-,14.3%,14.3%,100.0%,-,-,-,100.0%,100.0%,-,-,33.3%
Spencer Jones LHB,—,N/A,1,2,3.40,0,0,-,0.500,-,-,0.324,50.0%,42.9%,50.0%,15.8%,-,-,0,0,-,-,-,-,-,76.3,71.4%,-,-,100.0%,-,-,-,-,-,-,-,66.7%
Jasson Dominguez SHB,,+584,3,2,4.40,0,0,1.000,1.000,1.500,0.500,1.080,-,0.0%,-,-,103.1,232.0,0,0,-,-,50.0%,100.0%,100.0%,75.3,66.7%,66.7%,66.7%,100.0%,-,-,100.0%,-,50.0%,50.0%,-,0.0%
Ali Sanchez RHB,,+840,3,1,2.00,0,0,-,-,-,-,-,-,40.0%,-,15.4%,94.6,-,0,0,-,-,-,-,-,67.7,-,20.0%,-,100.0%,-,-,-,100.0%,100.0%,-,-,50.0%
