Matchup,NYY @ CLE
Pitcher,Carlos Rodon
Pitcher Team,NYY
Opposing Team,CLE

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,3.2,0.82,="1-12",.083,.167,0.084,0,1,0,0,35.7,2,.214,.381
Batting Second,2.1,3.00,="4-10",.400,.700,0.300,1,0,0,1,14.3,3,.538,1.238
Batting Third,2.2,2.63,="2-9",.222,.333,0.111,0,1,0,1,14.3,5,.500,.833
Batting Fourth,3.2,0.27,="0-11",.000,.000,0.000,0,0,0,0,50.0,1,.083,.083
Batting Fifth,2.0,2.00,="2-8",.250,.375,0.125,0,1,0,0,27.3,2,.455,.830
Batting Sixth,2.0,2.00,="3-9",.333,.333,0.000,0,0,0,1,30.0,1,.400,.733
Batting Seventh,3.1,0.30,="0-8",.000,.000,0.000,0,0,0,1,40.0,1,.100,.100
Batting Eighth,2.2,0.75,="2-10",.200,.300,0.100,0,1,0,3,10.0,0,.200,.500
Batting Ninth,2.2,0.38,="0-8",.000,.000,0.000,0,0,0,0,11.1,1,.111,.111

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Angel Martinez SHB,Batting First ​,="6-31",.194,.355,0.161,1,0,1,3,18.8,1,.219,.574
Jose Ramirez SHB,Batting Second ​,="28-95",.295,.516,0.221,4,9,0,17,12.7,10,.358,.874
Rhys Hoskins RHB,Batting Third ​,="0-4",.000,.000,0.000,0,0,0,0,14.3,3,.429,.429
David Fry RHB,Batting Fourth ​,="4-16",.250,.250,0.000,0,0,0,0,31.6,3,.368,.618
Travis Bazzana LHB,Batting Fifth ​,="7-27",.259,.370,0.111,1,0,0,2,32.1,1,.286,.656
Stuart Fairchild RHB,Batting Sixth ​,="1-2",.500,.500,0.000,0,0,0,1,25.0,2,.750,1.250
Daniel Schneemann LHB,Batting Seventh ​,="11-32",.344,.625,0.281,2,3,0,6,17.6,2,.382,1.007
Austin Hedges RHB,Batting Eighth ​,="22-87",.253,.333,0.080,1,4,0,7,18.0,10,.327,.660
Brayan Rocchio SHB,Batting Ninth ​,="55-193",.285,.420,0.135,5,9,1,29,11.4,17,.358,.778
