Matchup,BOS @ CLE
Pitcher,Tanner Bibee
Pitcher Team,CLE
Opposing Team,BOS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,63.0,266,0.256,0.329,0.446,0.190,1.32,12,1.71,7.9%,27.2%,20.7%,17.5%,12.6%,7.86,61.4%,8.0%,10.1%,46.0%,27.0%,21.6%,23.3%
vsLHB,34.0,146,0.227,0.324,0.455,0.227,1.26,8,2.12,8.9%,31.5%,26.0%,21.7%,14.9%,10.06,58.2%,9.0%,12.8%,47.9%,29.8%,25.0%,23.4%
vsRHB,28.1,120,0.291,0.335,0.436,0.145,1.41,4,1.27,6.7%,21.8%,14.2%,12.2%,9.9%,5.40,65.3%,6.7%,7.4%,44.2%,24.2%,17.4%,23.2%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jarren Duran LHB,+571,23,5.20,4,5,0.381,0.391,0.952,0.571,0.551,-,30.0%,30.4%,12.4%,95.1,33.3%,26.7%,40.0%,40.0%,60.0%,77.2,75.0%,27.8%,16.7%,90.0%,46.7%,57.1%,26.7%,6.7%,40.0%,40.0%,20.0%,10.3%
Willson Contreras RHB,+413,22,4.40,1,1,0.476,0.500,0.714,0.238,0.522,4.5%,11.1%,13.6%,6.7%,87.5,5.6%,5.6%,33.3%,38.9%,38.9%,76.9,76.5%,19.6%,11.8%,96.2%,11.1%,50.0%,33.3%,44.4%,55.6%,22.2%,22.2%,47.8%
Masataka Yoshida LHB,+850,19,3.60,1,2,0.222,0.263,0.500,0.278,0.325,5.3%,7.7%,5.3%,3.5%,96.3,11.8%,5.9%,17.6%,64.7%,41.2%,70.9,16.7%,66.7%,33.3%,92.3%,47.1%,12.5%,17.6%,35.3%,23.5%,47.1%,29.4%,29.4%
Ceddanne Rafaela RHB,+870,23,5.00,0,0,0.227,0.261,0.318,0.091,0.255,4.3%,17.5%,8.7%,10.4%,90.4,10.0%,-,5.0%,30.0%,30.0%,68.9,2.6%,35.9%,12.8%,97.5%,30.0%,0.0%,20.0%,45.0%,20.0%,50.0%,30.0%,44.4%
Wilyer Abreu LHB,+433,19,4.60,0,1,0.053,0.053,0.105,0.053,0.067,-,36.7%,36.8%,22.5%,89.1,8.3%,-,-,41.7%,25.0%,72.5,23.3%,14.0%,9.3%,87.8%,33.3%,0.0%,16.7%,41.7%,16.7%,16.7%,66.7%,40.0%
Mickey Gasper SHB,+660,18,3.40,0,2,0.353,0.389,0.412,0.059,0.354,5.6%,13.8%,22.2%,6.5%,94.7,7.7%,7.7%,23.1%,46.2%,46.2%,71.4,14.8%,37.0%,18.5%,93.1%,7.7%,0.0%,38.5%,53.8%,46.2%,46.2%,7.7%,33.3%
Isiah Kiner-Falefa RHB,+1340,18,4.20,0,0,0.438,0.500,0.500,0.062,0.439,11.1%,10.7%,11.1%,5.2%,90.3,-,-,7.1%,28.6%,28.6%,69.6,3.8%,38.5%,11.5%,92.9%,-,-,28.6%,57.1%,28.6%,42.9%,28.6%,31.6%
Nick Sogard SHB,+910,17,3.40,0,0,0.400,0.471,0.600,0.200,0.456,11.8%,16.7%,5.9%,6.6%,70.7,-,-,28.6%,28.6%,42.9%,67.3,-,27.8%,11.1%,81.8%,7.1%,0.0%,42.9%,28.6%,50.0%,21.4%,28.6%,20.0%
Carlos Narvaez RHB,N/A,15,4.00,0,0,0.167,0.333,0.250,0.083,0.279,13.3%,38.7%,46.7%,17.4%,80.4,-,-,20.0%,-,60.0%,71.7,14.8%,3.7%,-,87.1%,80.0%,0.0%,20.0%,-,20.0%,20.0%,60.0%,28.6%
Marcelo Mayer LHB,+780,15,2.80,0,0,0.214,0.267,0.214,-,0.221,6.7%,24.2%,20.0%,12.5%,84.5,9.1%,-,9.1%,18.2%,36.4%,74.8,51.7%,13.8%,6.9%,87.9%,27.3%,0.0%,18.2%,54.5%,36.4%,54.5%,9.1%,52.9%
Connor Wong RHB,N/A,14,3.60,0,0,0.286,0.286,0.357,0.071,0.281,-,26.7%,28.6%,13.8%,85.2,-,-,20.0%,30.0%,30.0%,72.5,24.1%,13.8%,10.3%,96.7%,-,-,30.0%,70.0%,70.0%,20.0%,10.0%,36.8%
Caleb Durbin RHB,N/A,14,3.60,0,0,0.286,0.286,0.500,0.214,0.336,-,9.1%,21.4%,4.4%,78.6,9.1%,-,-,9.1%,27.3%,66.6,-,30.0%,5.0%,90.9%,9.1%,0.0%,18.2%,63.6%,36.4%,36.4%,27.3%,30.8%
Andruw Monasterio RHB,N/A,13,2.60,0,1,0.385,0.385,0.538,0.154,0.401,-,19.2%,23.1%,10.0%,88.4,10.0%,10.0%,20.0%,50.0%,60.0%,68.4,4.3%,26.1%,13.0%,88.5%,40.0%,0.0%,20.0%,20.0%,30.0%,50.0%,20.0%,29.4%
