Split,vsLHB
Range,L10
Dates,="9/12/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
4:05 PM,Cesar Perdomo,vs,3.2,14,5.01,0.357,0.420,1.36,0.286,0.643,1,2.45,9,25.0%,21.4%,14.3%,12.5%,7.36,0,-,60.0%,10.9%,11,63.6%,1,9.1%,18.2%,50.0%,36.4%
1:10 PM,Andrew Sears,vs,3.2,18,6.92,0.353,0.454,1.91,0.353,0.706,1,2.45,12,11.4%,5.6%,3.8%,5.4%,2.45,1,5.6%,72.2%,6.8%,16,31.2%,2,12.5%,31.2%,20.0%,12.5%
3:07 PM,Kyle Bradish,@,30.0,139,4.57,0.312,0.384,1.77,0.208,0.520,4,1.20,65,18.4%,18.0%,15.8%,8.7%,7.50,14,10.1%,58.7%,7.1%,100,43.0%,7,7.0%,29.0%,13.8%,16.0%
7:10 PM,Brady Singer,@,36.0,173,5.04,0.312,0.370,1.69,0.156,0.468,6,1.50,72,23.6%,17.9%,17.1%,11.0%,7.75,13,7.5%,60.3%,5.0%,124,42.7%,11,8.9%,26.6%,15.2%,21.0%
4:10 PM,Connor Prielipp,vs,14.0,73,6.03,0.311,0.399,2.14,0.180,0.492,3,1.93,30,28.7%,23.3%,17.3%,12.5%,10.93,11,15.1%,71.2%,5.7%,44,34.1%,2,4.5%,31.8%,21.4%,18.2%
7:15 PM,Kyle Leahy,vs,23.0,102,3.36,0.309,0.347,1.52,0.155,0.464,3,1.17,45,20.8%,23.5%,19.5%,9.4%,9.39,5,4.9%,62.7%,7.4%,73,41.1%,6,8.2%,23.3%,17.6%,17.8%
8:10 PM,Kumar Rocker,@,29.1,138,5.93,0.287,0.384,1.74,0.246,0.533,7,2.15,65,26.2%,20.3%,20.4%,12.8%,8.59,16,11.6%,53.6%,6.9%,94,35.1%,8,8.5%,37.2%,17.1%,21.3%
4:10 PM,Ranger Suarez,vs,13.0,59,4.41,0.275,0.347,1.54,0.137,0.412,1,0.69,21,24.5%,16.9%,19.2%,10.3%,6.92,6,10.2%,63.3%,7.2%,41,41.5%,3,7.3%,19.5%,12.5%,4.9%
6:10 PM,Ian Seymour,vs,14.1,61,4.29,0.271,0.338,1.26,0.237,0.508,3,1.88,30,22.6%,23.0%,19.2%,13.1%,8.79,2,3.3%,75.4%,10.3%,45,35.6%,4,8.9%,17.8%,37.5%,22.2%
1:10 PM,Tanner Gordon,@,30.1,127,3.76,0.267,0.300,1.22,0.150,0.417,3,0.89,50,19.9%,13.4%,15.9%,11.1%,5.04,5,3.9%,70.9%,7.1%,105,32.4%,7,6.7%,41.0%,7.0%,21.0%
4:10 PM,Randy Dobnak,@,31.0,130,4.16,0.264,0.312,1.23,0.157,0.421,4,1.16,51,17.0%,15.4%,14.6%,8.1%,5.81,6,4.6%,60.2%,5.9%,103,40.8%,7,6.8%,25.2%,15.4%,18.4%
6:10 PM,Peter Lambert,@,29.2,135,4.08,0.243,0.310,1.48,0.087,0.330,2,0.61,38,26.4%,20.0%,15.8%,12.3%,8.19,16,11.9%,66.4%,6.3%,89,32.6%,7,7.9%,31.5%,7.1%,18.0%
8:10 PM,Brandon Pfaadt,vs,34.2,140,4.63,0.242,0.289,1.12,0.152,0.394,5,1.30,52,15.3%,12.9%,11.6%,7.3%,4.67,7,5.0%,71.9%,7.3%,114,33.3%,6,5.3%,22.8%,15.4%,21.9%
9:40 PM,Bryan Woo,@,32.0,139,5.01,0.236,0.330,1.28,0.211,0.447,6,1.69,55,22.4%,22.3%,15.8%,11.1%,8.72,12,8.6%,60.7%,6.0%,93,49.5%,7,7.5%,24.7%,26.1%,16.1%
4:10 PM,Tyler Phillips,vs,22.0,98,4.87,0.235,0.312,1.45,0.141,0.376,3,1.23,32,24.4%,18.4%,18.2%,10.9%,7.36,12,12.2%,59.6%,6.4%,68,42.6%,5,7.4%,35.3%,8.3%,27.9%
4:05 PM,Michael King,@,39.1,164,4.80,0.231,0.304,1.30,0.150,0.381,6,1.37,56,20.5%,18.9%,13.8%,9.8%,7.09,17,10.4%,70.1%,6.1%,116,34.5%,11,9.5%,32.8%,13.2%,16.4%
2:20 PM,Paul Skenes,@,28.1,124,3.24,0.229,0.302,1.38,0.138,0.367,2,0.64,40,28.4%,25.8%,20.5%,14.5%,10.16,14,11.3%,54.4%,7.3%,77,42.9%,8,10.4%,16.9%,15.4%,11.7%
9:40 PM,Gage Jump,vs,12.2,54,4.13,0.222,0.291,1.42,0.067,0.289,1,0.71,13,21.8%,22.2%,18.5%,10.3%,8.53,8,14.8%,59.3%,6.6%,34,41.2%,2,5.9%,23.5%,12.5%,11.8%
