Matchup,CWS @ CHC
Pitcher,Sean Newcomb
Pitcher Team,CWS
Opposing Team,CHC
Source,SyntheticGapFill

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,12.1,54,0.217,0.279,0.283,0.065,1.30,1,0.73,11.1%,25.3%,20.4%,18.6%,11.3%,8.03,60.0%,7.1%,5.6%,36.1%,30.6%,9.1%,16.7%
vsLHB,4.1,20,0.278,0.288,0.278,-,1.62,0,-,10.0%,30.0%,30.0%,46.2%,13.0%,12.46,57.1%,10.1%,-,50.0%,8.3%,-,33.3%
vsRHB,8.0,34,0.179,0.273,0.286,0.107,1.12,1,1.12,11.8%,23.1%,14.7%,10.9%,10.5%,5.62,61.8%,5.6%,8.3%,29.2%,41.7%,10.0%,8.3%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Seiya Suzuki RHB,—,N/A,42,4.20,10,0,0,80.1,291.3,4,1,10.0%,-,10.0%,20.0%,40.0%,71.6,10.0%,50.0%,-,90.9%,60.0%,40.0%,0.0%,20.0%,40.0%,30.0%,40.0%,30.0%,0.0%
Carson Kelly RHB,—,N/A,33,4.20,10,0,0,77.3,201.8,0,0,-,-,10.0%,20.0%,20.0%,71.9,25.0%,37.5%,-,72.7%,20.0%,-,-,20.0%,60.0%,30.0%,50.0%,20.0%,37.5%
Michael Busch LHB,—,N/A,25,4.20,10,0,0,85.6,237.0,1,0,-,-,10.0%,30.0%,50.0%,71.3,25.0%,50.0%,25.0%,100.0%,50.0%,20.0%,0.0%,30.0%,40.0%,30.0%,10.0%,60.0%,50.0%
Tyrone Taylor RHB,—,N/A,24,1.80,10,2,2,83.6,291.9,2,2,20.0%,20.0%,40.0%,40.0%,10.0%,73.4,36.4%,36.4%,27.3%,84.6%,50.0%,40.0%,50.0%,10.0%,30.0%,60.0%,40.0%,-,22.2%
Pete Crow-Armstrong LHB,—,N/A,24,4.60,10,0,0,85.1,250.2,2,1,-,-,40.0%,40.0%,50.0%,74.9,66.7%,33.3%,25.0%,92.3%,70.0%,30.0%,0.0%,40.0%,20.0%,60.0%,30.0%,10.0%,40.0%
Alex Bregman RHB,—,N/A,21,4.00,10,1,1,87.9,340.0,3,3,-,-,10.0%,40.0%,30.0%,69.0,-,63.6%,9.1%,100.0%,50.0%,40.0%,25.0%,10.0%,50.0%,20.0%,70.0%,10.0%,11.1%
Miguel Amaya RHB,—,N/A,17,3.20,10,1,2,96.0,300.7,4,3,20.0%,10.0%,30.0%,70.0%,60.0%,70.9,7.7%,76.9%,46.2%,100.0%,70.0%,30.0%,33.3%,40.0%,30.0%,40.0%,40.0%,20.0%,62.5%
Ian Happ SHB,—,N/A,15,3.60,10,0,0,89.1,237.3,1,1,10.0%,-,-,50.0%,10.0%,70.7,5.9%,47.1%,17.6%,100.0%,10.0%,10.0%,0.0%,-,70.0%,60.0%,30.0%,10.0%,66.7%
Kevin Alcantara RHB,—,N/A,15,1.80,9,1,1,90.7,271.1,2,1,11.1%,-,22.2%,33.3%,55.6%,75.2,54.5%,45.5%,27.3%,91.7%,66.6%,33.3%,33.3%,33.3%,33.3%,44.4%,55.6%,-,14.3%
Pedro Ramirez SHB,—,N/A,14,4.20,10,0,0,92.6,339.3,4,2,10.0%,-,10.0%,50.0%,40.0%,71.4,18.2%,63.6%,36.4%,91.7%,50.0%,40.0%,0.0%,10.0%,50.0%,40.0%,40.0%,20.0%,20.0%
Nico Hoerner RHB,—,N/A,12,4.40,10,0,0,82.6,154.9,0,0,-,-,-,30.0%,30.0%,68.2,-,41.7%,8.3%,85.7%,30.0%,-,-,30.0%,70.0%,20.0%,50.0%,30.0%,14.3%
Michael Conforto LHB,—,N/A,,3.20,10,0,1,84.4,279.4,2,2,-,-,30.0%,30.0%,40.0%,74.5,61.5%,23.1%,-,92.9%,60.0%,40.0%,0.0%,20.0%,40.0%,60.0%,20.0%,20.0%,50.0%
Owen Miller RHB,—,N/A,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
