Matchup,TEX @ CLE
Pitcher,Tyler Alexander
Pitcher Team,TEX
Opposing Team,CLE

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,9.1,38,0.278,0.295,0.361,0.083,1.29,0,-,5.3%,18.8%,18.4%,14.3%,9.1%,6.75,76.3%,6.1%,3.4%,48.3%,17.2%,-,3.4%
vsLHB,3.0,13,0.385,0.338,0.385,-,1.67,0,-,-,34.8%,15.4%,18.2%,23.5%,6.00,92.3%,8.8%,-,54.5%,18.2%,-,-
vsRHB,6.1,25,0.217,0.273,0.348,0.130,1.11,0,-,8.0%,9.8%,20.0%,13.2%,4.1%,7.11,68.0%,5.1%,5.6%,44.4%,16.7%,-,5.6%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
David Fry RHB,,+620,8,15,2.00,1,1,0.083,0.267,0.333,0.250,0.270,20.0%,24.1%,26.7%,9.3%,86.8,264.0,3,2,12.5%,-,25.0%,50.0%,25.0%,71.2,17.9%,14.3%,3.6%,96.6%,75.0%,50.0%,25.0%,25.0%,25.0%,37.5%,62.5%,-,30.8%
Austin Hedges RHB,—,N/A,5,18,2.80,0,1,0.176,0.222,0.235,0.059,0.206,5.6%,24.2%,11.1%,12.9%,82.5,273.7,2,2,13.3%,-,6.7%,26.7%,20.0%,70.2,13.3%,26.7%,6.7%,93.8%,40.0%,33.3%,0.0%,6.7%,46.7%,53.3%,33.3%,13.3%,52.9%
Brayan Rocchio SHB,,+800,9,17,4.40,0,0,0.188,0.176,0.188,-,0.157,-,25.7%,23.5%,17.0%,85.4,239.6,4,0,-,-,15.4%,23.1%,38.5%,69.3,-,20.6%,2.9%,97.1%,69.3%,38.5%,0.0%,30.8%,15.4%,30.8%,23.1%,46.2%,40.0%
Travis Bazzana LHB,,+600,18,13,4.40,0,0,0.091,0.231,0.091,-,0.168,15.4%,30.8%,15.4%,13.1%,85.2,241.6,2,1,-,-,-,44.4%,11.1%,71.8,33.3%,19.0%,4.8%,84.0%,33.3%,22.2%,0.0%,11.1%,44.4%,22.2%,66.7%,11.1%,42.9%
Rhys Hoskins RHB,—,N/A,14,12,3.20,0,0,-,0.083,-,-,0.054,8.3%,26.1%,41.7%,10.5%,84.0,134.1,0,0,-,-,16.7%,16.7%,16.7%,71.9,18.2%,4.5%,-,100.0%,16.7%,-,-,16.7%,16.7%,33.3%,-,66.7%,27.3%
Patrick Bailey SHB,,+710,8,12,2.60,0,1,0.111,0.250,0.111,-,0.182,16.7%,42.9%,41.7%,17.3%,94.2,339.7,2,1,-,-,20.0%,40.0%,20.0%,72.9,29.4%,29.4%,11.8%,81.0%,40.0%,20.0%,0.0%,20.0%,60.0%,20.0%,20.0%,60.0%,50.0%
Kyle Manzardo LHB,,+410,19,11,4.40,0,0,0.125,0.364,0.125,-,0.264,18.2%,21.4%,18.2%,8.1%,89.9,253.4,1,0,-,-,33.3%,33.3%,16.7%,69.6,-,41.7%,16.7%,85.7%,50.0%,33.3%,0.0%,16.7%,50.0%,83.3%,16.7%,-,40.0%
Steven Kwan LHB,,+1200,5,9,3.40,0,0,-,-,-,-,-,-,8.3%,11.1%,3.2%,84.6,202.1,0,0,-,-,-,25.0%,25.0%,62.6,-,50.0%,-,90.9%,37.5%,12.5%,0.0%,25.0%,62.5%,12.5%,87.5%,-,14.3%
Chase DeLauter LHB,,+520,11,8,3.80,0,0,0.250,0.250,0.250,-,0.222,-,20.0%,25.0%,12.0%,89.3,179.8,0,0,-,-,-,33.3%,16.7%,69.9,16.7%,25.0%,16.7%,80.0%,16.7%,-,-,16.7%,66.7%,-,83.3%,16.7%,44.4%
Daniel Schneemann LHB,—,N/A,19,8,3.20,0,0,0.286,0.375,0.286,-,0.304,12.5%,41.2%,12.5%,20.6%,82.2,209.0,1,0,-,-,33.3%,33.3%,16.7%,71.3,-,14.3%,7.1%,82.4%,33.4%,16.7%,0.0%,16.7%,33.3%,66.7%,16.7%,16.7%,41.7%
Gabriel Arias RHB,,+600,4,6,4.20,0,0,0.167,0.167,0.167,-,0.148,-,42.9%,66.7%,17.6%,96.8,203.9,0,0,-,-,-,50.0%,50.0%,74.1,20.0%,10.0%,10.0%,71.4%,50.0%,-,-,50.0%,50.0%,50.0%,-,50.0%,18.2%
Cooper Ingle LHB,—,N/A,-,1,3.00,0,0,-,-,-,-,-,-,0.0%,-,-,84.0,-,0,0,-,-,-,-,-,72.0,-,-,-,100.0%,-,-,-,-,100.0%,100.0%,-,-,100.0%
