Matchup,ATH @ HOU
Pitcher,Kade Morris
Pitcher Team,ATH
Opposing Team,HOU

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
4 Isaac Paredes RHB,+525,35,4.20,4,4,0.241,0.343,0.724,0.483,0.433,11.4%,17.6%,11.4%,8.1%,86.5,19.2%,19.2%,38.5%,42.3%,46.2%,68.4,7.8%,29.4%,11.8%,91.1%,30.8%,50.0%,19.2%,30.8%,57.7%,23.1%,19.2%,22.9%
2 Yordan Alvarez LHB,+250,39,4.40,3,5,0.375,0.487,0.719,0.344,0.505,15.4%,22.1%,23.1%,9.0%,98.4,21.7%,8.7%,30.4%,65.2%,52.2%,76.6,59.4%,23.4%,20.3%,95.5%,39.1%,33.3%,34.8%,21.7%,47.8%,21.7%,30.4%,41.0%
3 Christian Walker RHB,+370,40,4.40,2,2,0.135,0.200,0.351,0.216,0.240,5.0%,32.9%,25.0%,14.6%,89.2,11.1%,-,3.7%,33.3%,25.9%,74.2,44.4%,22.2%,7.9%,84.0%,37.0%,20.0%,7.4%,51.9%,18.5%,48.1%,33.3%,25.0%
1 Jeremy Pena RHB,+630,40,4.40,2,2,0.405,0.450,0.622,0.216,0.462,7.5%,25.3%,7.5%,13.3%,86.7,5.9%,5.9%,17.6%,32.4%,32.4%,72.4,15.9%,24.6%,11.6%,88.5%,23.5%,25.0%,29.4%,47.1%,47.1%,29.4%,23.5%,45.0%
5 Jose Altuve RHB,+650,35,4.20,1,3,0.250,0.286,0.375,0.125,0.286,5.7%,26.1%,22.9%,12.8%,90.9,4.0%,-,20.0%,44.0%,44.0%,68.4,6.9%,27.6%,13.8%,87.9%,28.0%,14.3%,36.0%,28.0%,44.0%,32.0%,20.0%,34.3%
9 Christian Vazquez RHB,+1040,31,3.40,1,1,0.233,0.258,0.333,0.100,0.261,3.2%,17.2%,19.4%,9.0%,79.5,-,-,8.3%,8.3%,29.2%,64.3,-,23.5%,2.0%,91.1%,29.2%,14.3%,20.8%,29.2%,25.0%,33.3%,41.7%,25.0%
7 Taylor Trammell LHB,+700,33,3.60,0,1,0.290,0.333,0.387,0.097,0.319,3.0%,40.9%,39.4%,19.4%,82.4,5.6%,-,16.7%,16.7%,27.8%,73.6,38.3%,10.0%,5.0%,92.3%,33.3%,0.0%,22.2%,38.9%,50.0%,16.7%,33.3%,18.2%
8 Jake Meyers RHB,+980,32,3.20,0,0,0.233,0.281,0.300,0.067,0.259,6.2%,19.0%,15.6%,10.0%,85.2,-,-,12.0%,28.0%,16.0%,66.7,2.1%,25.0%,2.1%,87.3%,32.0%,0.0%,12.0%,40.0%,36.0%,32.0%,32.0%,37.5%
6 LaMonte Wade Jr. LHB,N/A,4,4.00,0,0,-,-,-,-,-,-,33.3%,50.0%,14.3%,83.2,50.0%,-,-,50.0%,50.0%,73.3,40.0%,20.0%,20.0%,83.3%,50.0%,0.0%,-,50.0%,-,100.0%,-,0.0%
