Matchup,PHI @ MIL
Pitcher,Aaron Nola
Pitcher Team,PHI
Opposing Team,MIL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,66.0,287,0.281,0.349,0.479,0.198,1.45,11,1.50,7.7%,25.9%,23.7%,19.4%,11.8%,9.27,64.9%,6.6%,9.1%,39.6%,25.4%,18.0%,20.3%
vsLHB,31.2,154,0.311,0.393,0.515,0.205,1.93,6,1.71,13.0%,25.0%,20.1%,15.2%,11.5%,8.81,56.5%,4.6%,8.7%,44.7%,24.3%,24.0%,21.4%
vsRHB,33.2,133,0.252,0.297,0.443,0.191,1.04,5,1.34,1.5%,27.1%,27.8%,25.2%,12.2%,9.89,74.6%,9.2%,9.6%,34.0%,26.6%,12.0%,19.1%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jackson Chourio RHB,,+422,25,26,5.60,4,4,0.391,0.462,1.000,0.609,0.598,11.5%,21.3%,19.2%,10.5%,92.9,305.2,5,4,11.8%,-,-,52.9%,41.2%,75.8,61.5%,26.9%,26.9%,89.7%,23.5%,50.0%,29.4%,47.1%,23.5%,52.9%,23.5%,38.5%
Jake Bauers LHB,,+409,27,20,4.40,3,3,0.400,0.550,1.133,0.733,0.649,25.0%,26.5%,15.0%,8.9%,101.4,331.1,5,3,33.3%,-,-,91.7%,58.3%,77.6,88.5%,34.6%,30.8%,96.3%,25.0%,100.0%,33.3%,41.7%,41.7%,41.7%,16.7%,31.6%
David Hamilton LHB,,+980,6,27,3.60,2,2,0.333,0.407,0.625,0.292,0.440,11.1%,22.2%,18.5%,9.0%,86.4,305.9,7,3,10.5%,-,-,47.4%,36.8%,71.3,7.4%,44.4%,18.5%,93.1%,42.1%,25.0%,26.3%,21.1%,15.8%,31.6%,52.6%,22.7%
William Contreras RHB,,+570,18,26,4.20,1,1,0.208,0.231,0.333,0.125,0.243,3.8%,16.7%,19.2%,9.8%,83.1,283.6,3,2,5.0%,-,5.0%,30.0%,25.0%,73.0,28.0%,32.0%,8.0%,86.2%,40.0%,12.5%,10.0%,45.0%,30.0%,55.0%,15.0%,52.6%
Brice Turang LHB,,+630,10,21,5.00,1,2,0.300,0.333,0.550,0.250,0.379,4.8%,27.0%,33.3%,11.8%,85.3,339.7,3,2,-,-,-,23.1%,7.7%,68.2,4.2%,25.0%,4.2%,85.7%,23.1%,33.3%,7.7%,69.2%,23.1%,23.1%,53.8%,40.9%
Gary Sanchez RHB,—,N/A,18,13,2.60,1,2,0.429,0.692,0.857,0.429,0.603,38.5%,18.8%,7.7%,6.1%,93.9,321.8,2,2,16.7%,16.7%,33.3%,50.0%,33.3%,69.2,9.1%,36.4%,18.2%,91.7%,66.7%,25.0%,16.7%,16.7%,33.3%,50.0%,16.7%,14.3%
Christian Yelich LHB,,+680,20,26,5.60,0,2,0.217,0.308,0.261,0.043,0.261,11.5%,20.5%,26.9%,8.2%,91.7,293.9,3,1,6.2%,-,12.5%,43.8%,37.5%,72.5,26.9%,23.1%,23.1%,96.3%,18.8%,0.0%,25.0%,56.2%,37.5%,50.0%,12.5%,13.0%
Luis Rengifo SHB,,+1120,12,21,3.60,0,0,0.105,0.190,0.105,-,0.147,9.5%,21.2%,4.8%,10.3%,88.9,233.5,2,0,-,-,5.6%,27.8%,16.7%,69.8,7.7%,50.0%,3.8%,96.3%,11.1%,0.0%,16.7%,66.7%,22.2%,55.6%,22.2%,35.3%
Joey Ortiz RHB,—,N/A,8,19,4.00,0,1,0.267,0.421,0.333,0.067,0.344,21.1%,10.3%,5.3%,4.6%,85.1,286.5,3,1,-,-,-,35.7%,35.7%,73.1,31.8%,27.3%,9.1%,91.7%,21.4%,0.0%,21.4%,50.0%,21.4%,42.9%,35.7%,28.6%
Garrett Mitchell LHB,,+630,26,18,4.80,0,3,0.467,0.556,0.800,0.333,0.560,16.7%,20.7%,22.2%,8.7%,90.2,330.7,4,3,27.3%,-,-,45.5%,45.5%,75.9,57.7%,19.2%,11.5%,100.0%,18.2%,0.0%,27.3%,54.5%,18.2%,27.3%,54.5%,29.4%
