Matchup,MIN @ ARI
Pitcher,Taj Bradley
Pitcher Team,MIN
Opposing Team,ARI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,71.2,311,0.238,0.317,0.412,0.173,1.34,11,1.38,9.6%,26.8%,25.7%,21.1%,12.3%,10.05,57.2%,7.9%,10.6%,47.7%,29.1%,19.0%,18.6%
vsLHB,41.2,177,0.223,0.317,0.427,0.204,1.30,8,1.73,10.7%,28.2%,28.2%,23.9%,12.2%,10.80,61.6%,7.7%,16.7%,49.1%,32.4%,22.9%,20.4%
vsRHB,30.0,134,0.258,0.317,0.392,0.133,1.40,3,0.90,8.2%,25.2%,22.4%,17.5%,12.4%,9.00,51.5%,8.2%,3.3%,46.2%,25.3%,13.0%,16.5%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Gabriel Moreno RHB,,+800,12,12,4.60,2,2,0.400,0.500,1.000,0.600,0.606,16.7%,23.8%,16.7%,9.8%,96.3,327.1,2,2,12.5%,12.5%,12.5%,75.0%,25.0%,71.5,15.0%,30.0%,15.0%,95.2%,25.0%,100.0%,25.0%,50.0%,50.0%,12.5%,37.5%,7.7%
Adrian Del Castillo LHB,—,N/A,26,15,2.20,1,1,0.067,0.067,0.267,0.200,0.140,-,33.3%,33.3%,20.0%,91.5,270.4,6,2,-,-,20.0%,50.0%,20.0%,72.6,25.9%,33.3%,11.1%,90.0%,40.0%,25.0%,20.0%,10.0%,20.0%,70.0%,10.0%,50.0%
Corbin Carroll LHB,,+380,25,15,4.60,1,1,0.231,0.333,0.462,0.231,0.345,13.3%,23.1%,13.3%,10.5%,86.6,235.6,2,1,18.2%,18.2%,27.3%,18.2%,18.2%,76.8,73.9%,26.1%,8.7%,88.5%,27.3%,33.3%,18.2%,27.3%,45.5%,18.2%,36.4%,46.7%
Geraldo Perdomo SHB,,+1060,20,13,4.40,1,2,0.300,0.462,0.700,0.400,0.477,23.1%,16.7%,15.4%,5.3%,92.5,300.0,3,3,-,-,25.0%,62.5%,37.5%,65.7,-,42.9%,28.6%,77.8%,50.0%,25.0%,37.5%,12.5%,37.5%,37.5%,25.0%,20.0%
Tommy Troy RHB,,+1200,24,11,3.40,1,1,0.125,0.364,0.500,0.375,0.368,27.3%,12.5%,9.1%,4.2%,87.3,258.0,2,1,14.3%,14.3%,28.6%,28.6%,42.9%,73.4,28.6%,21.4%,14.3%,100.0%,42.9%,33.3%,14.3%,28.6%,42.9%,28.6%,28.6%,9.1%
Jordan Lawlar RHB,,+750,7,10,3.80,1,1,0.400,0.400,0.700,0.300,0.477,-,33.3%,40.0%,16.7%,86.9,314.3,1,1,16.7%,16.7%,16.7%,50.0%,33.3%,70.2,7.1%,35.7%,14.3%,93.3%,33.3%,50.0%,16.7%,33.3%,33.3%,-,66.7%,37.5%
Pavin Smith LHB,,+950,14,17,2.80,0,0,0.167,0.353,0.167,-,0.257,23.5%,18.5%,17.6%,9.3%,84.0,248.9,1,1,10.0%,-,20.0%,30.0%,20.0%,70.7,8.0%,16.0%,4.0%,92.6%,40.0%,0.0%,-,50.0%,40.0%,60.0%,-,46.7%
Ketel Marte SHB,,+410,25,15,4.60,0,0,0.333,0.333,0.467,0.133,0.347,-,7.7%,6.7%,4.3%,86.5,243.9,0,0,-,-,16.7%,41.7%,50.0%,73.4,33.3%,33.3%,19.0%,84.0%,8.3%,0.0%,41.7%,41.7%,33.3%,66.7%,-,18.2%
Ildemaro Vargas SHB,—,N/A,17,12,4.00,0,0,0.100,0.250,0.100,-,0.182,16.7%,10.0%,8.3%,4.0%,84.6,252.0,1,1,11.1%,-,22.2%,22.2%,44.4%,71.9,11.8%,11.8%,5.9%,85.0%,22.2%,0.0%,44.4%,22.2%,33.3%,55.6%,11.1%,33.3%
Nolan Arenado RHB,,+760,32,11,4.00,0,0,-,0.182,-,-,0.118,18.2%,29.2%,27.3%,15.9%,82.4,157.0,1,0,-,-,33.3%,33.3%,-,72.0,19.0%,14.3%,-,87.5%,16.7%,0.0%,-,50.0%,50.0%,50.0%,-,22.2%
Jorge Barrosa SHB,,+1260,16,11,1.80,0,0,-,-,-,-,-,-,40.7%,36.4%,20.4%,81.8,192.6,0,0,-,-,14.3%,14.3%,-,69.1,4.3%,17.4%,-,88.5%,42.9%,0.0%,-,14.3%,28.6%,57.1%,14.3%,15.4%
Lourdes Gurriel Jr. RHB,,+680,14,9,3.60,0,1,0.333,0.333,0.444,0.111,0.339,-,32.0%,22.2%,17.0%,86.1,300.9,2,1,-,-,14.3%,42.9%,28.6%,71.2,8.3%,16.7%,4.2%,96.0%,14.3%,0.0%,28.6%,57.1%,28.6%,42.9%,28.6%,37.5%
LuJames Groover RHB,—,N/A,9,8,3.60,0,0,0.167,0.375,0.167,-,0.274,25.0%,13.3%,25.0%,6.5%,74.7,130.1,0,0,-,-,25.0%,-,-,68.2,-,8.3%,-,85.7%,-,-,-,50.0%,25.0%,-,75.0%,40.0%
