Matchup,BAL @ HOU
Pitcher,Brandon Young
Pitcher Team,BAL
Opposing Team,HOU

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,84.1,362,0.255,0.312,0.393,0.138,1.35,9,0.96,8.6%,23.3%,18.2%,17.4%,11.6%,7.04,65.9%,8.5%,6.1%,42.2%,26.2%,13.0%,17.9%
vsLHB,51.1,217,0.241,0.318,0.408,0.168,1.32,7,1.23,10.1%,20.8%,14.3%,14.5%,10.3%,5.44,64.7%,8.1%,7.4%,43.2%,27.8%,15.6%,21.0%
vsRHB,33.0,145,0.274,0.302,0.370,0.096,1.39,2,0.55,6.2%,27.3%,24.1%,21.2%,13.4%,9.55,67.8%,9.1%,4.0%,40.6%,23.8%,8.3%,12.9%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Taylor Trammell LHB,—,N/A,22,2.60,10,2,3,95.7,328.4,6,4,30.0%,20.0%,30.0%,60.0%,40.0%,78.4,92.9%,42.9%,28.6%,100.0%,90.0%,70.0%,28.6%,20.0%,10.0%,30.0%,50.0%,20.0%,37.5%
Yordan Alvarez LHB,,+229,23,4.80,10,2,2,93.9,271.0,3,2,20.0%,-,10.0%,40.0%,40.0%,77.2,76.5%,23.5%,23.5%,100.0%,70.0%,50.0%,40.0%,20.0%,20.0%,20.0%,40.0%,40.0%,12.5%
Yainer Diaz RHB,,+690,24,3.60,10,1,1,86.5,303.6,2,2,10.0%,10.0%,20.0%,40.0%,50.0%,72.4,15.4%,46.2%,23.1%,92.9%,40.0%,10.0%,100.0%,30.0%,60.0%,50.0%,40.0%,10.0%,57.1%
Jose Altuve RHB,,+750,22,4.20,10,1,1,90.1,237.5,1,1,10.0%,10.0%,20.0%,40.0%,30.0%,71.1,27.3%,45.5%,9.1%,91.7%,40.0%,40.0%,25.0%,-,40.0%,50.0%,40.0%,10.0%,44.4%
LaMonte Wade Jr. LHB,,+584,11,3.80,10,1,1,82.4,317.9,3,2,10.0%,-,10.0%,30.0%,40.0%,71.4,10.0%,60.0%,20.0%,90.9%,60.0%,40.0%,25.0%,20.0%,30.0%,20.0%,40.0%,40.0%,16.7%
Cam Smith RHB,,+680,22,3.60,10,1,1,86.7,215.6,1,1,10.0%,10.0%,20.0%,30.0%,30.0%,79.9,84.6%,23.1%,23.1%,86.7%,50.0%,30.0%,33.3%,20.0%,30.0%,50.0%,20.0%,30.0%,42.9%
Christian Walker RHB,—,N/A,32,3.80,10,0,0,83.2,218.7,1,0,-,-,10.0%,20.0%,60.0%,75.7,50.0%,14.3%,-,87.5%,60.0%,10.0%,0.0%,50.0%,20.0%,20.0%,60.0%,20.0%,66.7%
Christian Vazquez RHB,,+1300,16,3.20,10,0,0,84.2,205.2,2,0,-,-,-,20.0%,10.0%,65.8,-,61.5%,-,86.7%,30.0%,20.0%,0.0%,10.0%,60.0%,10.0%,20.0%,70.0%,50.0%
Nick Allen RHB,,+1875,9,2.80,10,0,0,69.4,174.6,1,0,-,-,-,-,20.0%,68.3,-,11.1%,-,81.8%,30.0%,20.0%,0.0%,10.0%,30.0%,30.0%,40.0%,30.0%,22.2%
Isaac Paredes RHB,,+506,23,4.80,10,0,0,85.2,243.7,1,0,-,-,10.0%,30.0%,30.0%,67.7,6.7%,26.7%,6.7%,83.3%,50.0%,30.0%,0.0%,20.0%,40.0%,40.0%,30.0%,30.0%,50.0%
Jeremy Pena RHB,—,N/A,22,4.20,10,0,1,91.3,214.9,1,1,-,-,10.0%,50.0%,50.0%,72.1,15.4%,53.8%,30.8%,100.0%,50.0%,10.0%,0.0%,40.0%,30.0%,20.0%,80.0%,-,50.0%
Zach Dezenzo RHB,—,N/A,14,3.00,10,0,1,85.9,261.5,2,0,20.0%,10.0%,10.0%,30.0%,30.0%,75.6,56.2%,37.5%,18.8%,94.1%,50.0%,20.0%,0.0%,30.0%,50.0%,60.0%,20.0%,20.0%,42.9%
Lucas Spence LHB,—,N/A,-,4.00,2,0,0,86.3,346.0,1,0,-,-,-,50.0%,50.0%,73.6,50.0%,50.0%,-,100.0%,50.0%,50.0%,0.0%,-,50.0%,50.0%,50.0%,-,0.0%
