Matchup,SEA @ LAD
Pitcher,Emerson Hancock
Pitcher Team,SEA
Opposing Team,LAD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,105.1,414,0.209,0.269,0.348,0.139,1.01,13,1.11,6.3%,23.3%,23.2%,18.7%,11.9%,8.20,62.9%,7.7%,9.4%,43.2%,29.6%,15.3%,15.0%
vsLHB,60.0,236,0.203,0.268,0.350,0.147,1.02,9,1.35,7.2%,24.4%,25.0%,19.7%,12.0%,8.85,58.5%,6.6%,11.3%,48.4%,29.6%,19.1%,8.8%
vsRHB,45.0,178,0.218,0.270,0.345,0.127,1.00,4,0.80,5.1%,21.8%,20.8%,17.4%,11.7%,7.40,68.7%,9.3%,7.0%,36.7%,29.7%,10.5%,22.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Max Muncy LHB,,+306,28,4.40,10,1,1,92.7,284.1,2,1,20.0%,10.0%,40.0%,50.0%,50.0%,71.8,23.5%,47.1%,17.6%,94.4%,60.0%,30.0%,33.3%,30.0%,40.0%,80.0%,20.0%,-,33.3%
Kyle Tucker LHB,,+560,12,4.00,10,1,2,92.8,319.8,5,4,30.0%,10.0%,10.0%,50.0%,70.0%,72.3,-,66.7%,33.3%,92.3%,80.0%,50.0%,20.0%,30.0%,20.0%,20.0%,50.0%,30.0%,25.0%
Dalton Rushing LHB,,+401,30,3.40,10,1,1,93.6,250.4,2,1,20.0%,10.0%,20.0%,70.0%,50.0%,73.2,23.1%,53.8%,38.5%,92.9%,70.0%,20.0%,50.0%,50.0%,30.0%,30.0%,60.0%,10.0%,37.5%
Shohei Ohtani LHB,,+215,26,4.80,10,0,0,99.6,292.1,5,2,20.0%,-,10.0%,80.0%,50.0%,75.8,64.3%,64.3%,42.9%,100.0%,70.0%,40.0%,0.0%,30.0%,20.0%,10.0%,60.0%,30.0%,55.6%
Freddie Freeman LHB,,+400,22,4.40,10,0,0,90.8,255.2,1,1,-,-,30.0%,20.0%,60.0%,69.4,6.2%,50.0%,6.2%,94.1%,70.0%,10.0%,0.0%,60.0%,30.0%,50.0%,30.0%,20.0%,42.9%
Mookie Betts RHB,,+473,28,4.20,10,0,0,91.3,273.6,3,2,-,-,10.0%,30.0%,30.0%,70.3,15.4%,46.2%,15.4%,100.0%,70.0%,50.0%,0.0%,20.0%,20.0%,20.0%,70.0%,10.0%,44.4%
Teoscar Hernandez RHB,,+467,37,4.00,10,0,0,91.4,233.6,0,0,-,-,30.0%,50.0%,50.0%,71.0,6.7%,46.7%,20.0%,100.0%,50.0%,20.0%,0.0%,30.0%,40.0%,30.0%,40.0%,30.0%,30.0%
Alex Call RHB,—,N/A,12,1.60,10,0,0,82.7,263.8,0,0,-,-,-,-,10.0%,66.8,-,53.8%,-,92.9%,30.0%,20.0%,0.0%,10.0%,70.0%,20.0%,60.0%,20.0%,10.0%
Miguel Rojas RHB,—,N/A,15,2.20,10,0,0,82.1,284.2,3,1,10.0%,-,10.0%,30.0%,30.0%,72.1,20.0%,40.0%,20.0%,90.9%,60.0%,40.0%,0.0%,20.0%,30.0%,30.0%,70.0%,-,25.0%
Tommy Edman SHB,,+650,17,4.20,10,0,0,96.3,252.3,1,0,-,-,10.0%,60.0%,30.0%,69.5,-,72.7%,36.4%,100.0%,60.0%,20.0%,0.0%,40.0%,40.0%,50.0%,20.0%,30.0%,22.2%
Andy Pages RHB,,+424,25,4.80,10,0,0,81.9,226.0,1,0,-,-,20.0%,30.0%,20.0%,74.1,46.7%,26.7%,-,88.2%,20.0%,-,-,20.0%,70.0%,40.0%,30.0%,30.0%,40.0%
Eliezer Alfonzo SHB,—,N/A,1,1.80,7,0,0,86.1,291.3,2,0,-,-,42.9%,-,42.9%,68.6,10.0%,50.0%,-,90.9%,71.5%,42.9%,0.0%,28.6%,28.6%,57.1%,14.3%,28.6%,16.7%
Enrique Hernandez RHB,—,N/A,-,2.00,1,0,0,100.6,-,0,0,-,-,-,100.0%,-,75.5,100.0%,100.0%,100.0%,100.0%,-,-,-,-,100.0%,100.0%,-,-,-
