Matchup,NYY @ PHI
Pitcher,Jesus Luzardo
Pitcher Team,PHI
Opposing Team,NYY

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,15.0,1.07,="11-56",.196,.304,0.108,2,0,0,8,32.8,5,.262,.566
Batting Second,15.0,1.07,="10-53",.189,.377,0.188,2,2,1,3,30.5,6,.271,.648
Batting Third,12.2,1.42,="10-50",.200,.240,0.040,0,2,0,1,31.0,8,.310,.550
Batting Fourth,15.0,0.93,="11-53",.208,.321,0.113,1,3,0,4,34.5,3,.276,.597
Batting Fifth,15.1,0.65,="7-52",.135,.212,0.077,1,1,0,5,28.6,3,.179,.391
Batting Sixth,12.2,1.11,="13-49",.265,.347,0.082,1,1,0,4,21.2,1,.288,.635
Batting Seventh,9.0,2.11,="14-41",.341,.561,0.220,2,3,0,7,25.0,5,.438,.999
Batting Eighth,9.0,1.89,="15-42",.357,.476,0.119,1,2,0,7,26.1,2,.400,.876
Batting Ninth,10.1,1.45,="11-39",.282,.385,0.103,0,4,0,5,35.6,4,.356,.741

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Paul Goldschmidt RHB,Batting First ​,="26-88",.295,.568,0.273,6,4,1,15,19.0,11,.380,.948
Trent Grisham LHB,Batting First ​,="40-217",.184,.323,0.139,6,10,1,21,15.6,37,.300,.623
Ben Rice LHB,Batting Second ​,="58-210",.276,.581,0.305,16,10,3,40,21.8,22,.346,.927
Cody Bellinger LHB,Batting Fourth ​,="47-191",.246,.403,0.157,6,12,0,25,18.8,30,.345,.748
Jazz Chisholm Jr. LHB,Batting Fifth ​,="33-138",.239,.464,0.225,8,7,0,20,23.6,17,.318,.782
Jasson Dominguez SHB,Batting Fifth ​,="9-37",.243,.297,0.054,0,2,0,1,19.5,3,.300,.597
Amed Rosario RHB,Batting Sixth ​,="10-32",.313,.563,0.250,2,2,0,5,23.5,2,.353,.916
Ryan McMahon LHB,Batting Eighth ​,="25-101",.248,.426,0.178,4,6,0,13,28.6,4,.276,.702
Jose Caballero RHB,Batting Eighth ​,="23-89",.258,.382,0.124,2,5,0,9,22.9,5,.305,.687
Max Schuemann RHB,Batting Eighth ​,="8-21",.381,.667,0.286,1,3,0,5,17.9,6,.536,1.203
Anthony Volpe RHB,Batting Eighth ​,="11-45",.244,.422,0.178,1,3,1,9,20.0,10,.382,.804
Ali Sanchez RHB,Batting Ninth ​,="9-36",.250,.306,0.056,0,2,0,4,23.1,1,.282,.588
Austin Wells LHB,Batting Ninth ​,="14-107",.131,.215,0.084,3,0,0,5,27.7,10,.212,.427
