Matchup,SF @ CLE
Pitcher,Carson Whisenhunt
Pitcher Team,SF
Opposing Team,CLE

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,3.2,1.64,="2-13",.154,.308,0.154,0,2,0,0,29.4,4,.353,.661
Batting Second,3.1,2.40,="4-12",.333,.417,0.084,0,1,0,1,23.5,4,.471,.888
Batting Third,3.1,1.80,="4-13",.308,.308,0.000,0,0,0,2,6.3,2,.375,.683
Batting Fourth,2.0,4.00,="6-12",.500,.750,0.250,1,0,0,2,6.7,2,.600,1.350
Batting Fifth,3.1,1.50,="3-13",.231,.385,0.154,0,0,1,3,0.0,2,.333,.718
Batting Sixth,3.0,1.67,="5-13",.385,.692,0.307,1,1,0,4,15.4,0,.385,1.077
Batting Seventh,3.2,0.82,="2-12",.167,.417,0.250,1,0,0,2,23.1,1,.231,.648
Batting Eighth,3.1,0.60,="1-11",.091,.091,0.000,0,0,0,0,25.0,1,.167,.258
Batting Ninth,2.1,2.14,="3-10",.300,.700,0.400,1,1,0,1,25.0,2,.417,1.117

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Steven Kwan LHB,Batting First ​,="67-266",.252,.316,0.064,2,9,1,17,10.6,38,.350,.666
Jose Ramirez SHB,Batting Second ​,="38-147",.259,.408,0.149,4,10,0,19,10.8,15,.325,.733
Jo Adell RHB,Batting Third ​,="16-82",.195,.378,0.183,5,0,0,14,23.9,3,.239,.617
Angel Martinez SHB,Batting Fourth ​,="2-6",.333,.500,0.167,0,1,0,0,33.3,0,.333,.833
Rhys Hoskins RHB,Batting Fifth ​,="22-82",.268,.610,0.342,8,4,0,17,34.0,11,.362,.972
Angel Genao SHB,Batting Sixth ​,="2-7",.286,.286,0.000,0,0,0,0,12.5,1,.375,.661
Travis Bazzana LHB,Batting Seventh ​,="8-42",.190,.214,0.024,0,1,0,3,18.0,8,.320,.534
Patrick Bailey SHB,Batting Eighth ​,="35-184",.190,.315,0.125,5,6,1,19,22.2,15,.248,.563
Brayan Rocchio SHB,Batting Ninth ​,="61-225",.271,.413,0.142,6,10,2,32,12.8,20,.345,.758
