Matchup,CWS @ MIN
Pitcher,Davis Martin
Pitcher Team,CWS
Opposing Team,MIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,67.2,263,0.215,0.258,0.321,0.106,0.99,3,0.40,5.3%,28.4%,27.0%,23.1%,14.2%,9.44,60.5%,8.2%,6.9%,45.1%,18.9%,6.1%,16.6%
vsLHB,41.2,152,0.181,0.230,0.306,0.125,0.82,2,0.43,5.3%,22.0%,25.0%,20.0%,10.7%,8.21,59.2%,8.7%,9.4%,47.2%,21.7%,4.3%,17.0%
vsRHB,25.1,111,0.265,0.297,0.343,0.078,1.30,1,0.36,5.4%,37.7%,29.7%,28.2%,19.5%,11.72,62.2%,7.2%,2.9%,42.0%,14.5%,10.0%,15.9%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Brooks Lee SHB,+880,27,3.40,2,4,0.320,0.370,0.720,0.400,0.457,7.4%,26.5%,25.9%,13.3%,87.4,11.1%,11.1%,22.2%,44.4%,22.2%,69.1,2.4%,23.8%,11.9%,87.5%,38.9%,28.6%,16.7%,38.9%,44.4%,27.8%,27.8%,42.9%
Ryan Kreidler RHB,N/A,19,1.60,2,2,0.263,0.263,0.579,0.316,0.362,-,31.6%,36.8%,22.2%,89.5,16.7%,8.3%,8.3%,41.7%,41.7%,73.8,37.8%,16.2%,10.8%,97.4%,33.3%,50.0%,25.0%,41.7%,33.3%,58.3%,8.3%,70.6%
Trevor Larnach LHB,+790,28,4.00,1,1,0.346,0.393,0.538,0.192,0.405,3.6%,23.9%,25.0%,12.2%,88.8,5.3%,5.3%,26.3%,31.6%,36.8%,70.5,22.9%,28.6%,14.3%,76.1%,31.6%,16.7%,26.3%,36.8%,42.1%,31.6%,26.3%,36.4%
Kody Clemens LHB,+500,27,4.20,1,3,0.280,0.333,0.520,0.240,0.365,7.4%,25.0%,18.5%,13.8%,93.2,10.0%,-,15.0%,35.0%,30.0%,72.4,17.1%,34.1%,9.8%,95.3%,35.0%,14.3%,20.0%,35.0%,40.0%,30.0%,25.0%,33.3%
Victor Caratini SHB,+920,26,4.20,1,1,0.190,0.269,0.381,0.190,0.273,11.5%,10.8%,11.5%,4.3%,88.2,5.0%,-,10.0%,40.0%,40.0%,70.9,12.1%,39.4%,12.1%,89.2%,20.0%,25.0%,25.0%,50.0%,25.0%,55.0%,20.0%,25.0%
Byron Buxton RHB,+335,23,4.20,1,1,0.105,0.261,0.263,0.158,0.246,13.0%,29.2%,30.4%,13.5%,92.7,8.3%,-,8.3%,41.7%,33.3%,74.7,50.0%,13.6%,6.8%,91.7%,25.0%,0.0%,33.3%,41.7%,41.7%,33.3%,25.0%,20.0%
Tristan Gray LHB,+850,22,3.40,1,3,0.263,0.318,0.474,0.211,0.334,9.1%,36.2%,22.7%,21.5%,90.2,6.7%,6.7%,40.0%,46.7%,46.7%,72.4,30.2%,20.9%,11.6%,91.5%,33.3%,20.0%,33.3%,20.0%,40.0%,40.0%,20.0%,45.0%
Austin Martin RHB,+1750,31,3.80,0,0,0.129,0.129,0.161,0.032,0.127,-,26.3%,22.6%,12.9%,88.3,-,-,16.7%,16.7%,33.3%,70.0,9.1%,30.9%,3.6%,96.5%,12.5%,0.0%,29.2%,54.2%,54.2%,20.8%,25.0%,32.3%
Luke Keaschall RHB,+1300,23,3.80,0,0,0.300,0.348,0.350,0.050,0.311,-,16.2%,8.7%,8.2%,84.4,-,-,5.3%,36.8%,36.8%,68.8,3.0%,30.3%,9.1%,91.7%,26.3%,0.0%,36.8%,26.3%,26.3%,36.8%,36.8%,28.6%
Josh Bell SHB,+650,22,4.00,0,1,0.300,0.364,0.400,0.100,0.336,9.1%,33.3%,27.3%,17.0%,92.7,7.1%,-,28.6%,50.0%,35.7%,71.7,15.8%,28.9%,7.9%,86.4%,21.4%,0.0%,28.6%,50.0%,57.1%,21.4%,21.4%,43.5%
James Outman LHB,N/A,21,2.20,0,0,0.211,0.286,0.368,0.158,0.284,9.5%,36.7%,42.9%,18.8%,86.9,-,-,40.0%,30.0%,40.0%,72.2,15.2%,13.0%,4.3%,93.9%,30.0%,0.0%,30.0%,40.0%,70.0%,20.0%,10.0%,52.2%
Orlando Arcia RHB,N/A,12,2.80,0,0,0.364,0.417,0.455,0.091,0.382,8.3%,12.5%,8.3%,6.1%,90.7,-,-,10.0%,30.0%,40.0%,72.0,15.4%,46.2%,7.7%,81.2%,20.0%,0.0%,30.0%,50.0%,50.0%,40.0%,10.0%,36.4%
Alex Jackson RHB,N/A,5,3.25,0,0,0.400,0.400,0.600,0.200,0.432,-,36.4%,40.0%,20.0%,82.3,-,-,-,33.3%,33.3%,73.4,45.5%,9.1%,9.1%,100.0%,33.3%,0.0%,33.3%,33.3%,33.3%,33.3%,33.3%,42.9%
