Matchup,HOU @ DET
Pitcher,Keider Montero
Pitcher Team,DET
Opposing Team,HOU

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,11.2,0.60,="6-41",.146,.195,0.049,0,2,0,3,7.1,1,.167,.362
Batting Second,11.1,0.71,="6-40",.150,.300,0.150,0,4,1,1,21.4,2,.190,.490
Batting Third,11.1,0.44,="4-38",.105,.105,0.000,0,0,0,2,17.5,1,.150,.255
Batting Fourth,10.1,0.77,="6-35",.171,.200,0.029,0,1,0,3,26.3,2,.211,.411
Batting Fifth,7.2,1.57,="10-32",.313,.594,0.281,3,0,0,5,14.7,2,.353,.947
Batting Sixth,7.0,1.86,="9-29",.310,.724,0.414,3,3,0,5,17.6,4,.394,1.118
Batting Seventh,6.1,2.05,="9-27",.333,.519,0.186,1,2,0,5,12.1,4,.424,.943
Batting Eighth,7.1,1.23,="9-31",.290,.452,0.162,1,2,0,3,12.9,0,.290,.742
Batting Ninth,7.2,0.78,="5-27",.185,.370,0.185,1,0,1,2,17.9,1,.214,.584

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Jeremy Pena RHB,Batting First ​,="47-160",.294,.463,0.169,6,9,0,16,14.8,12,.352,.815
Yordan Alvarez LHB,Batting Second ​,="84-259",.324,.614,0.290,20,15,0,48,16.4,46,.434,1.048
Isaac Paredes RHB,Batting Third ​,="30-117",.256,.368,0.112,2,7,0,16,14.9,13,.343,.711
Christian Walker RHB,Batting Fourth ​,="30-137",.219,.460,0.241,10,3,0,23,21.9,12,.285,.745
Jose Altuve RHB,Batting Fifth ​,="16-72",.222,.431,0.209,4,3,0,10,28.2,5,.273,.704
Joey Loperfido LHB,Batting Sixth ​,="8-32",.250,.344,0.094,0,3,0,4,23.7,5,.368,.712
Yainer Diaz RHB,Batting Seventh ​,="8-25",.320,.520,0.200,1,2,0,6,11.1,1,.333,.853
Cam Smith RHB,Batting Eighth ​,="5-23",.217,.261,0.044,0,1,0,0,26.9,1,.308,.569
Taylor Trammell LHB,Batting Ninth ​,="4-11",.364,.636,0.272,0,1,1,3,38.5,2,.462,1.098
