Matchup,ARI @ WSH
Pitcher,Kohl Drake
Pitcher Team,ARI
Opposing Team,WSH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,5.0,21,0.222,0.300,0.333,0.111,1.20,0,-,9.5%,33.3%,23.8%,20.0%,15.3%,9.00,57.1%,5.9%,15.4%,46.2%,30.8%,-,7.7%
vsLHB,0.2,5,0.500,0.627,1.000,0.500,4.50,0,-,20.0%,11.1%,-,-,4.2%,-,60.0%,8.3%,-,50.0%,25.0%,-,-
vsRHB,4.1,16,0.143,0.198,0.143,-,0.69,0,-,6.2%,40.0%,31.2%,35.7%,19.7%,10.38,56.2%,4.9%,22.2%,44.4%,33.3%,-,11.1%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Dylan Crews RHB,,+447,32,4.40,10,2,3,93.2,326.6,5,4,30.0%,20.0%,20.0%,40.0%,30.0%,74.3,50.0%,33.3%,16.7%,94.7%,90.0%,90.0%,22.2%,-,10.0%,20.0%,50.0%,30.0%,30.0%
Andres Chaparro RHB,,+438,19,2.80,10,1,1,88.2,254.2,2,2,10.0%,10.0%,30.0%,50.0%,20.0%,74.1,42.9%,42.9%,21.4%,93.3%,60.0%,30.0%,33.3%,30.0%,30.0%,50.0%,40.0%,10.0%,50.0%
CJ Abrams LHB,,+440,15,4.40,10,1,2,85.4,261.0,3,2,10.0%,10.0%,30.0%,40.0%,30.0%,74.3,26.7%,33.3%,20.0%,88.2%,50.0%,30.0%,33.3%,20.0%,30.0%,40.0%,50.0%,10.0%,60.0%
Keibert Ruiz SHB,—,N/A,21,3.60,10,1,1,84.2,240.3,1,1,10.0%,10.0%,20.0%,30.0%,30.0%,67.2,-,50.0%,25.0%,92.3%,50.0%,30.0%,33.3%,20.0%,40.0%,50.0%,40.0%,10.0%,50.0%
James Wood LHB,,+310,24,4.80,10,1,1,93.9,292.0,1,1,10.0%,-,-,40.0%,20.0%,77.2,73.3%,40.0%,26.7%,100.0%,40.0%,20.0%,50.0%,20.0%,60.0%,50.0%,30.0%,20.0%,60.0%
Daylen Lile LHB,,+690,9,3.20,10,1,1,89.7,289.9,3,1,10.0%,-,40.0%,40.0%,60.0%,70.9,5.3%,42.1%,10.5%,100.0%,70.0%,30.0%,33.3%,40.0%,30.0%,50.0%,30.0%,20.0%,70.0%
Jacob Young RHB,,+750,8,3.80,10,1,1,77.5,285.3,3,1,10.0%,10.0%,20.0%,40.0%,40.0%,69.3,-,38.5%,23.1%,81.2%,60.0%,20.0%,50.0%,40.0%,20.0%,40.0%,60.0%,-,60.0%
Jorbit Vivas LHB,—,N/A,5,2.80,10,0,0,78.8,190.6,0,0,-,-,10.0%,20.0%,10.0%,67.5,-,28.6%,7.1%,100.0%,10.0%,-,-,10.0%,90.0%,70.0%,20.0%,10.0%,50.0%
Luis Garcia Jr. LHB,,+520,17,4.00,10,0,0,73.3,153.9,1,0,-,-,10.0%,-,20.0%,75.2,46.2%,15.4%,-,76.5%,30.0%,20.0%,0.0%,10.0%,50.0%,50.0%,50.0%,-,50.0%
Curtis Mead RHB,,+430,14,4.60,10,0,0,96.9,248.9,2,0,-,-,10.0%,70.0%,30.0%,73.1,21.7%,30.4%,26.1%,92.0%,30.0%,-,-,30.0%,60.0%,50.0%,30.0%,20.0%,20.0%
Nasim Nuñez SHB,,+1300,22,3.80,10,0,0,80.4,224.5,2,0,-,-,-,10.0%,10.0%,68.7,5.6%,22.2%,5.6%,81.8%,30.0%,20.0%,0.0%,10.0%,50.0%,10.0%,40.0%,50.0%,10.0%
Jose Tena LHB,—,N/A,7,2.60,7,0,0,84.6,241.3,0,0,-,-,-,28.6%,71.4%,73.0,50.0%,20.0%,20.0%,100.0%,71.4%,-,-,71.4%,28.6%,14.3%,42.9%,42.9%,28.6%
Harry Ford RHB,,+720,1,4.00,6,0,0,66.5,275.5,1,1,16.7%,-,-,16.7%,50.0%,68.6,-,25.0%,12.5%,80.0%,33.4%,16.7%,0.0%,16.7%,66.7%,16.7%,66.7%,16.7%,50.0%
