Matchup,WSH @ SF
Pitcher,Andrew Alvarez
Pitcher Team,WSH
Opposing Team,SF

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,20.1,82,0.250,0.295,0.368,0.118,1.23,2,0.89,7.3%,28.7%,26.8%,22.2%,13.5%,9.74,42.7%,7.6%,9.3%,46.3%,9.3%,40.0%,20.4%
vsLHB,5.1,23,0.238,0.300,0.381,0.143,1.31,1,1.69,8.7%,28.9%,26.1%,20.0%,13.7%,10.12,43.5%,7.4%,6.7%,46.7%,26.7%,25.0%,20.0%
vsRHB,14.2,59,0.255,0.293,0.364,0.109,1.23,1,0.61,6.8%,28.7%,27.1%,23.2%,13.5%,9.82,42.4%,7.8%,10.3%,46.2%,2.6%,100.0%,20.5%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Willy Adames RHB,,+660,14,16,4.60,1,1,0.267,0.312,0.667,0.400,0.408,6.2%,31.2%,31.2%,22.2%,88.5,275.2,3,1,30.0%,20.0%,30.0%,50.0%,70.0%,72.2,26.7%,20.0%,13.3%,93.8%,40.0%,25.0%,40.0%,20.0%,40.0%,50.0%,10.0%,33.3%
Daniel Susac RHB,,+1240,7,14,4.40,0,0,0.231,0.286,0.231,-,0.237,7.1%,9.1%,14.3%,5.1%,89.6,251.5,2,1,-,-,27.3%,27.3%,36.4%,69.0,4.8%,38.1%,14.3%,95.5%,27.3%,0.0%,36.4%,36.4%,36.4%,54.5%,9.1%,36.4%
Bryce Eldridge LHB,,+890,10,12,4.60,0,0,0.545,0.583,0.727,0.182,0.562,8.3%,31.6%,41.7%,16.2%,87.3,227.6,0,0,-,-,16.7%,50.0%,83.3%,73.1,25.0%,12.5%,6.2%,88.9%,16.7%,0.0%,66.7%,16.7%,33.3%,66.7%,-,50.0%
Casey Schmitt RHB,,+670,17,12,5.20,0,0,0.167,0.167,0.167,-,0.148,-,16.0%,8.3%,8.7%,82.8,261.6,2,1,9.1%,-,18.2%,9.1%,45.5%,71.8,28.6%,23.8%,4.8%,84.0%,36.4%,0.0%,36.4%,18.2%,27.3%,45.5%,27.3%,43.8%
Matt Chapman RHB,,+750,18,11,4.20,0,1,0.286,0.545,0.429,0.143,0.432,36.4%,41.7%,27.3%,12.8%,93.1,246.9,1,0,-,-,25.0%,50.0%,25.0%,78.4,90.0%,20.0%,20.0%,83.3%,50.0%,0.0%,50.0%,-,25.0%,-,75.0%,37.5%
Luis Arraez LHB,,+2500,6,10,5.00,0,0,0.429,0.500,0.571,0.143,0.449,-,7.7%,10.0%,2.8%,81.8,222.0,1,0,-,-,14.3%,28.6%,57.1%,63.9,-,36.4%,9.1%,100.0%,14.3%,0.0%,57.1%,14.3%,28.6%,42.9%,28.6%,27.3%
Eric Haase RHB,—,N/A,2,10,3.60,0,0,0.125,0.300,0.125,-,0.219,20.0%,42.9%,40.0%,21.4%,77.7,206.8,0,0,-,-,-,-,50.0%,71.9,18.2%,9.1%,-,78.6%,-,-,50.0%,25.0%,-,50.0%,50.0%,33.3%
Drew Gilbert LHB,,+1820,5,8,3.20,0,0,-,-,-,-,-,-,17.6%,37.5%,8.6%,81.9,210.0,0,0,-,-,-,20.0%,-,69.3,-,27.3%,-,64.7%,20.0%,0.0%,-,80.0%,40.0%,60.0%,-,50.0%
Rafael Devers LHB,,+650,19,7,5.00,0,0,0.200,0.429,0.400,0.200,0.377,14.3%,37.5%,28.6%,17.1%,99.5,320.9,1,0,-,-,-,66.7%,33.3%,71.7,8.3%,25.0%,16.7%,75.0%,33.3%,0.0%,33.3%,33.3%,33.3%,66.7%,-,30.0%
Jung Hoo Lee LHB,,+1400,15,7,4.60,0,0,0.286,0.286,0.286,-,0.254,-,8.3%,-,3.2%,84.6,251.4,0,0,-,-,-,-,14.3%,67.6,-,44.4%,-,75.0%,42.9%,0.0%,14.3%,42.9%,28.6%,42.9%,28.6%,10.0%
Victor Bericoto RHB,,+1000,3,5,2.00,0,0,-,-,-,-,-,-,63.6%,80.0%,31.8%,83.6,-,0,0,-,-,-,-,-,75.3,50.0%,-,-,72.7%,-,-,-,100.0%,100.0%,-,-,16.7%
Jonah Cox RHB,—,N/A,-,3,2.00,0,0,-,-,-,-,-,-,100.0%,100.0%,54.5%,-,-,0,0,-,-,-,-,-,64.5,-,-,-,100.0%,-,-,-,-,-,-,-,33.3%
Buddy Kennedy RHB,—,N/A,4,3,1.50,0,0,-,0.333,-,-,0.216,33.3%,25.0%,33.3%,13.0%,86.5,120.0,0,0,-,-,-,-,-,71.6,10.0%,-,-,83.3%,-,-,-,-,-,-,100.0%,0.0%
