Matchup,TEX @ MIA
Pitcher,Eury Perez
Pitcher Team,MIA
Opposing Team,TEX

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,62.2,265,0.221,0.327,0.437,0.216,1.26,11,1.58,10.6%,29.1%,26.8%,19.8%,14.6%,10.20,63.4%,8.4%,15.0%,41.9%,30.0%,18.8%,25.0%
vsLHB,34.2,149,0.217,0.305,0.372,0.155,1.33,3,0.78,12.1%,30.2%,29.5%,20.8%,14.7%,11.42,61.1%,7.7%,14.1%,41.2%,29.4%,8.0%,20.0%
vsRHB,28.0,116,0.225,0.355,0.520,0.294,1.18,8,2.57,8.6%,27.6%,23.3%,18.4%,14.6%,8.68,66.4%,9.3%,16.0%,42.7%,30.7%,30.4%,30.7%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Wyatt Langford RHB,,+498,24,25,4.80,2,2,0.476,0.560,0.857,0.381,0.590,12.0%,20.4%,20.0%,11.3%,91.1,247.4,3,2,6.2%,6.2%,37.5%,50.0%,37.5%,72.6,24.0%,20.0%,16.0%,92.6%,12.5%,100.0%,31.2%,43.8%,68.8%,25.0%,6.2%,44.4%
Ezequiel Duran RHB,,+1040,29,24,4.20,2,2,0.182,0.250,0.455,0.273,0.303,8.3%,26.5%,20.8%,14.0%,82.2,266.2,4,2,5.9%,-,17.6%,29.4%,23.5%,71.9,20.9%,16.3%,4.7%,89.6%,23.5%,50.0%,17.6%,41.2%,29.4%,41.2%,29.4%,22.7%
Jake Burger RHB,,+490,29,20,4.00,2,3,0.235,0.350,0.588,0.353,0.396,15.0%,36.1%,30.0%,15.7%,85.0,298.2,4,2,18.2%,-,27.3%,27.3%,27.3%,76.1,68.8%,18.8%,9.4%,88.9%,27.3%,66.7%,18.2%,45.5%,45.5%,36.4%,18.2%,35.0%
Brandon Nimmo LHB,,+462,19,22,4.60,1,2,0.273,0.273,0.591,0.318,0.365,-,29.2%,31.8%,17.7%,96.6,326.6,8,3,13.3%,-,6.7%,60.0%,40.0%,72.1,28.6%,28.6%,14.3%,89.4%,33.3%,20.0%,33.3%,33.3%,20.0%,73.3%,6.7%,47.8%
Joc Pederson LHB,,+382,19,21,4.60,1,1,0.263,0.333,0.421,0.158,0.335,4.8%,36.4%,28.6%,19.0%,92.7,297.4,3,3,15.4%,7.7%,15.4%,69.2%,38.5%,71.8,18.4%,26.3%,13.2%,92.7%,30.8%,25.0%,23.1%,46.2%,46.2%,46.2%,7.7%,16.7%
Jarred Kelenic LHB,—,N/A,12,19,2.40,1,2,0.294,0.368,0.529,0.235,0.386,10.5%,40.8%,42.1%,22.7%,89.0,310.0,5,3,33.3%,-,11.1%,33.3%,66.7%,73.1,28.3%,10.9%,6.5%,93.9%,55.6%,20.0%,33.3%,11.1%,22.2%,33.3%,44.4%,33.3%
Josh Jung RHB,,+760,15,25,4.80,0,1,0.240,0.240,0.240,-,0.214,-,17.6%,20.0%,9.4%,97.1,286.6,5,3,5.0%,-,15.0%,75.0%,40.0%,70.3,4.9%,39.0%,22.0%,83.7%,20.0%,0.0%,20.0%,55.0%,40.0%,40.0%,20.0%,37.0%
Kyle Higashioka RHB,,+690,19,23,4.00,0,0,0.095,0.174,0.095,-,0.134,8.7%,25.6%,26.1%,10.6%,82.0,257.2,2,0,-,-,13.3%,26.7%,26.7%,70.8,16.1%,22.6%,9.7%,81.6%,20.0%,0.0%,26.7%,40.0%,40.0%,40.0%,20.0%,8.3%
Alejandro Osuna LHB,,+1280,13,17,3.20,0,0,0.125,0.176,0.125,-,0.143,5.9%,20.0%,23.5%,9.3%,85.2,281.0,2,0,-,-,8.3%,16.7%,41.7%,72.2,21.1%,15.8%,2.6%,95.0%,25.0%,0.0%,33.3%,41.7%,25.0%,50.0%,25.0%,17.4%
Nicky Lopez LHB,,+1400,14,16,3.60,0,0,0.250,0.250,0.250,-,0.222,-,24.0%,6.2%,12.5%,83.5,296.8,3,0,-,-,-,26.7%,20.0%,67.6,-,50.0%,9.1%,88.0%,26.7%,0.0%,13.3%,53.3%,33.3%,46.7%,20.0%,35.7%
Justin Foscue RHB,—,N/A,28,15,1.20,0,1,0.071,0.133,0.071,-,0.103,6.7%,18.5%,13.3%,7.7%,82.8,237.9,1,1,-,-,-,25.0%,8.3%,70.6,4.5%,27.3%,4.5%,84.6%,41.7%,0.0%,-,50.0%,33.3%,33.3%,33.3%,10.5%
Elias Diaz RHB,—,N/A,12,13,3.20,0,0,0.417,0.385,0.500,0.083,0.372,-,33.3%,23.1%,18.2%,81.8,214.9,0,0,-,-,20.0%,40.0%,50.0%,75.3,50.0%,14.3%,14.3%,96.6%,20.0%,0.0%,50.0%,10.0%,40.0%,30.0%,30.0%,50.0%
Cody Freeman RHB,—,N/A,-,7,2.40,0,0,0.286,0.286,0.286,-,0.254,-,8.3%,14.3%,3.2%,78.3,229.2,0,0,-,-,-,33.3%,16.7%,65.4,-,36.4%,9.1%,91.7%,16.7%,0.0%,16.7%,66.7%,33.3%,50.0%,16.7%,25.0%
