Matchup,COL @ CHC
Pitcher,Javier Assad
Pitcher Team,CHC
Opposing Team,COL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,38.1,150,0.216,0.268,0.345,0.129,1.02,4,0.94,6.0%,14.5%,16.0%,15.6%,6.4%,5.63,61.3%,7.7%,4.3%,48.3%,25.0%,13.8%,8.6%
vsLHB,19.0,79,0.236,0.321,0.444,0.208,1.26,4,1.89,8.9%,14.8%,19.0%,15.3%,6.5%,7.11,64.6%,7.7%,7.0%,54.4%,33.3%,21.1%,10.5%
vsRHB,19.1,71,0.194,0.209,0.239,0.045,0.78,0,-,2.8%,14.2%,12.7%,16.1%,6.4%,4.19,57.7%,7.6%,1.7%,42.4%,16.9%,-,6.8%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
TJ Rumfield LHB,,+730,32,24,4.40,2,2,0.250,0.375,0.700,0.450,0.442,16.7%,16.2%,12.5%,7.5%,89.2,275.6,7,2,-,-,41.2%,35.3%,41.2%,69.2,9.4%,25.0%,6.2%,100.0%,35.3%,33.3%,35.3%,17.6%,47.1%,17.6%,35.3%,50.0%
Brett Sullivan LHB,,+760,19,24,3.20,2,3,0.182,0.208,0.455,0.273,0.276,4.2%,11.4%,16.7%,5.6%,91.5,259.4,5,3,10.5%,10.5%,31.6%,42.1%,42.1%,69.7,5.6%,41.7%,8.3%,100.0%,42.1%,25.0%,21.1%,21.1%,52.6%,15.8%,31.6%,39.1%
Jake McCarthy LHB,,+820,32,29,4.60,1,1,0.320,0.379,0.480,0.160,0.367,10.3%,18.4%,20.7%,9.3%,87.3,261.1,4,1,5.0%,-,10.0%,40.0%,40.0%,71.2,9.8%,26.8%,9.8%,89.1%,25.0%,20.0%,25.0%,35.0%,35.0%,40.0%,25.0%,42.9%
Tyler Freeman RHB,,+810,13,23,3.80,1,2,0.222,0.391,0.389,0.167,0.355,13.0%,10.7%,13.0%,4.6%,90.7,264.8,3,3,6.7%,6.7%,13.3%,60.0%,20.0%,69.8,3.6%,35.7%,28.6%,100.0%,20.0%,33.3%,13.3%,60.0%,46.7%,40.0%,13.3%,31.6%
Willi Castro SHB,,+630,20,22,4.80,1,1,0.421,0.500,0.684,0.263,0.502,13.6%,16.7%,9.1%,8.8%,89.8,280.0,4,1,11.8%,5.9%,23.5%,52.9%,41.2%,73.1,30.0%,30.0%,13.3%,90.9%,35.3%,16.7%,35.3%,23.5%,41.2%,35.3%,23.5%,40.9%
Ezequiel Tovar RHB,,+590,17,16,4.00,1,1,0.267,0.312,0.467,0.200,0.339,6.2%,42.1%,25.0%,29.1%,90.9,245.3,2,1,9.1%,9.1%,27.3%,36.4%,36.4%,72.4,28.1%,15.6%,9.4%,88.9%,18.2%,50.0%,27.3%,45.5%,63.6%,18.2%,18.2%,63.2%
Hunter Goodman RHB,,+308,36,15,4.40,1,0,0.143,0.200,0.357,0.214,0.243,6.7%,38.5%,26.7%,20.8%,83.0,195.7,1,0,-,-,22.2%,11.1%,33.3%,73.0,23.8%,19.0%,4.8%,100.0%,22.2%,0.0%,33.3%,22.2%,33.3%,33.3%,33.3%,50.0%
Cole Carrigg SHB,,+610,6,13,4.40,1,1,0.200,0.385,0.700,0.500,0.436,23.1%,23.3%,38.5%,11.5%,90.2,288.3,2,1,20.0%,20.0%,40.0%,40.0%,40.0%,75.3,47.6%,4.8%,-,95.5%,40.0%,50.0%,40.0%,20.0%,60.0%,20.0%,20.0%,43.8%
Edouard Julien LHB,,+880,18,23,3.00,0,1,0.286,0.348,0.333,0.048,0.305,8.7%,15.4%,26.1%,6.7%,95.3,263.9,4,1,6.7%,6.7%,6.7%,66.7%,53.3%,72.2,15.2%,33.3%,18.2%,91.7%,20.0%,0.0%,40.0%,40.0%,13.3%,66.7%,20.0%,31.8%
Troy Johnston LHB,,+880,20,20,4.00,0,1,0.357,0.500,0.500,0.143,0.426,20.0%,13.5%,-,6.6%,87.5,250.3,3,1,-,-,28.6%,21.4%,50.0%,69.7,3.7%,14.8%,3.7%,96.4%,21.4%,0.0%,50.0%,21.4%,28.6%,42.9%,28.6%,47.6%
Sterlin Thompson LHB,—,N/A,14,15,2.60,0,0,0.214,0.267,0.214,-,0.221,6.7%,22.9%,33.3%,11.4%,83.6,280.2,1,0,-,-,-,33.3%,11.1%,75.8,62.5%,12.5%,8.3%,96.0%,11.1%,0.0%,11.1%,77.8%,55.6%,33.3%,11.1%,41.2%
Kyle Karros RHB,,+980,24,14,3.60,0,0,0.273,0.429,0.455,0.182,0.389,14.3%,40.6%,21.4%,19.7%,87.0,263.2,1,1,-,-,-,37.5%,25.0%,70.4,13.6%,27.3%,9.1%,88.0%,-,-,25.0%,62.5%,50.0%,25.0%,25.0%,41.2%
Braxton Fulford RHB,—,N/A,-,9,3.00,0,0,0.200,0.444,0.200,-,0.315,33.3%,41.7%,22.2%,15.2%,80.1,245.6,1,0,-,-,-,25.0%,25.0%,68.6,22.2%,11.1%,-,90.0%,75.0%,0.0%,25.0%,-,-,25.0%,75.0%,22.2%
