Matchup,HOU @ LAA
Pitcher,Walbert Urena
Pitcher Team,LAA
Opposing Team,HOU

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,50.1,218,0.210,0.288,0.323,0.113,1.33,4,0.72,12.8%,28.6%,22.0%,21.1%,12.7%,8.58,51.4%,6.0%,6.4%,33.6%,22.1%,9.7%,14.3%
vsLHB,28.2,119,0.178,0.252,0.257,0.079,1.22,1,0.31,14.3%,25.6%,21.0%,18.9%,10.8%,7.85,48.8%,5.7%,5.2%,32.5%,24.7%,5.3%,15.6%
vsRHB,21.1,99,0.247,0.330,0.400,0.153,1.50,3,1.27,11.1%,32.2%,23.2%,24.2%,15.2%,9.70,54.5%,6.4%,7.9%,34.9%,19.0%,16.7%,12.7%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Isaac Paredes RHB,,+590,32,26,4.40,3,3,0.292,0.346,0.792,0.500,0.473,7.7%,19.2%,15.4%,8.9%,87.7,283.3,8,4,20.0%,20.0%,40.0%,55.0%,45.0%,68.7,8.6%,34.3%,14.3%,85.4%,30.0%,50.0%,25.0%,35.0%,60.0%,20.0%,20.0%,24.0%
Jose Altuve RHB,,+820,23,27,3.40,2,2,0.375,0.407,0.667,0.292,0.448,7.4%,26.7%,22.2%,11.8%,91.4,254.1,5,2,-,-,31.6%,52.6%,57.9%,69.0,7.7%,35.9%,15.4%,90.7%,26.3%,40.0%,47.4%,21.1%,47.4%,42.1%,10.5%,40.7%
Yordan Alvarez LHB,,+283,35,27,4.20,2,4,0.364,0.481,0.682,0.318,0.488,18.5%,18.8%,22.2%,8.3%,97.2,281.0,5,4,25.0%,12.5%,25.0%,62.5%,43.8%,75.8,54.3%,23.9%,21.7%,95.8%,37.5%,33.3%,31.2%,25.0%,43.8%,18.8%,37.5%,45.8%
Jeremy Pena RHB,,+820,21,26,4.40,1,1,0.478,0.538,0.696,0.217,0.527,11.5%,16.7%,11.5%,7.7%,83.9,256.8,1,1,5.0%,5.0%,15.0%,40.0%,30.0%,71.8,15.9%,20.5%,11.4%,91.7%,15.0%,33.3%,25.0%,60.0%,60.0%,10.0%,30.0%,47.4%
Christian Walker RHB,,+440,19,22,4.20,1,1,0.211,0.318,0.474,0.263,0.342,9.1%,31.1%,27.3%,12.8%,92.0,275.0,3,1,15.4%,-,7.7%,46.2%,23.1%,74.4,44.7%,23.7%,5.3%,86.4%,38.5%,20.0%,15.4%,38.5%,23.1%,30.8%,46.2%,17.4%
LaMonte Wade Jr. LHB,,+790,2,8,3.25,1,1,0.286,0.375,0.857,0.571,0.502,12.5%,28.6%,37.5%,13.8%,94.4,343.4,2,2,25.0%,-,-,50.0%,75.0%,73.5,35.7%,21.4%,14.3%,100.0%,50.0%,50.0%,25.0%,25.0%,25.0%,25.0%,50.0%,0.0%
Shay Whitcomb RHB,—,N/A,6,8,1.00,1,1,0.143,0.250,0.571,0.429,0.344,12.5%,41.2%,25.0%,24.1%,85.2,294.3,2,1,20.0%,-,-,20.0%,40.0%,71.4,6.2%,12.5%,6.2%,94.1%,100.0%,20.0%,-,-,-,100.0%,-,50.0%
Taylor Trammell LHB,,+850,8,26,2.40,0,1,0.280,0.308,0.360,0.080,0.294,3.8%,34.1%,34.6%,18.2%,89.1,259.7,2,1,6.2%,-,18.8%,37.5%,25.0%,72.8,26.3%,21.1%,13.2%,92.7%,25.0%,0.0%,25.0%,50.0%,62.5%,12.5%,25.0%,25.0%
Cam Smith RHB,,+880,25,24,4.40,0,0,0.182,0.250,0.273,0.091,0.234,8.3%,27.0%,33.3%,12.0%,95.2,252.4,1,1,14.3%,7.1%,7.1%,50.0%,21.4%,75.7,61.8%,32.4%,20.6%,91.9%,21.4%,0.0%,21.4%,50.0%,42.9%,28.6%,28.6%,31.8%
Jake Meyers RHB,,+800,14,21,3.00,0,0,0.368,0.429,0.474,0.105,0.395,9.5%,10.0%,9.5%,5.3%,87.1,220.7,0,0,-,-,11.8%,35.3%,17.6%,66.7,2.9%,26.5%,2.9%,91.9%,29.4%,0.0%,17.6%,35.3%,35.3%,35.3%,29.4%,26.3%
Christian Vazquez RHB,,+1200,14,17,3.60,0,0,0.176,0.176,0.176,-,0.157,-,17.5%,23.5%,10.3%,77.6,210.2,2,0,-,-,-,-,15.4%,64.3,-,14.3%,-,87.5%,30.8%,0.0%,7.7%,38.5%,7.7%,38.5%,53.8%,27.8%
Brice Matthews RHB,,+417,19,15,2.20,0,1,0.308,0.400,0.308,-,0.324,13.3%,22.2%,26.7%,8.3%,91.5,264.1,2,1,11.1%,-,11.1%,44.4%,33.3%,74.3,41.2%,29.4%,17.6%,100.0%,33.3%,0.0%,22.2%,44.4%,44.4%,33.3%,22.2%,0.0%
