Matchup,TB @ LAA
Pitcher,Griffin Jax
Pitcher Team,TB
Opposing Team,LAA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,39.0,164,0.257,0.326,0.417,0.160,1.41,7,1.62,11.0%,30.4%,22.0%,22.1%,14.4%,8.31,65.7%,7.1%,10.0%,38.2%,23.6%,26.9%,12.7%
vsLHB,22.2,98,0.273,0.332,0.432,0.159,1.50,4,1.59,10.2%,29.3%,21.4%,22.6%,14.6%,8.34,66.0%,6.6%,9.0%,34.3%,20.9%,28.6%,13.4%
vsRHB,16.0,66,0.232,0.317,0.393,0.161,1.31,3,1.69,12.1%,32.2%,22.7%,21.4%,14.2%,8.44,65.2%,7.7%,11.6%,44.2%,27.9%,25.0%,11.6%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Zach Neto RHB,,+426,24,36,5.00,2,3,0.194,0.306,0.419,0.226,0.320,8.3%,33.8%,36.1%,18.2%,86.1,312.0,7,3,11.1%,5.6%,16.7%,27.8%,33.3%,71.4,11.8%,19.1%,4.4%,89.5%,27.8%,40.0%,22.2%,38.9%,44.4%,33.3%,22.2%,50.0%
Logan O'Hoppe RHB,,+570,13,26,3.20,2,2,0.280,0.308,0.600,0.320,0.387,3.8%,26.8%,23.1%,12.8%,86.7,286.3,7,4,21.1%,15.8%,26.3%,42.1%,26.3%,72.4,31.4%,31.4%,20.0%,87.5%,36.8%,28.6%,15.8%,36.8%,52.6%,26.3%,21.1%,28.0%
Mike Trout RHB,,+360,24,36,5.00,1,3,0.100,0.250,0.200,0.100,0.216,16.7%,28.2%,33.3%,12.7%,98.0,317.2,5,5,22.2%,11.1%,16.7%,77.8%,33.3%,74.8,47.1%,23.5%,16.2%,95.8%,44.4%,12.5%,11.1%,44.4%,38.9%,33.3%,27.8%,11.4%
Wade Meckler LHB,,+1040,4,36,4.40,1,1,0.387,0.472,0.645,0.258,0.473,13.9%,16.7%,16.7%,6.5%,84.4,274.3,5,2,8.0%,4.0%,24.0%,28.0%,40.0%,70.0,-,36.6%,9.8%,87.2%,20.0%,20.0%,28.0%,48.0%,36.0%,40.0%,24.0%,27.8%
Jo Adell RHB,,+410,10,33,4.80,1,1,0.194,0.242,0.323,0.129,0.251,3.0%,26.4%,27.3%,15.2%,89.2,261.9,3,3,9.5%,4.8%,19.0%,42.9%,33.3%,78.1,75.0%,15.6%,12.5%,88.9%,23.8%,20.0%,19.0%,52.4%,42.9%,42.9%,14.3%,48.5%
Nolan Schanuel LHB,,+675,19,30,2.80,1,3,0.250,0.300,0.429,0.179,0.319,3.3%,20.0%,16.7%,11.0%,88.6,259.3,4,2,8.7%,4.3%,26.1%,39.1%,21.7%,69.0,8.3%,33.3%,12.5%,88.9%,17.4%,25.0%,17.4%,52.2%,47.8%,39.1%,13.0%,40.0%
Oswald Peraza RHB,,+920,11,33,3.80,0,2,0.242,0.242,0.364,0.121,0.261,-,28.3%,18.2%,17.3%,90.1,299.7,6,4,7.4%,-,7.4%,48.1%,33.3%,71.8,23.2%,32.1%,16.1%,94.9%,29.6%,0.0%,11.1%,59.3%,33.3%,55.6%,11.1%,54.5%
Jose Siri RHB,,+610,2,30,3.80,0,1,0.286,0.333,0.357,0.071,0.306,6.7%,42.1%,23.3%,23.8%,76.7,219.2,2,2,9.5%,-,14.3%,14.3%,38.1%,72.6,36.2%,14.9%,6.4%,85.5%,19.0%,0.0%,33.3%,38.1%,33.3%,42.9%,23.8%,43.3%
Donovan Walton LHB,—,N/A,8,30,3.20,0,1,0.321,0.367,0.393,0.071,0.336,6.7%,21.1%,16.7%,11.2%,85.8,282.1,7,1,8.7%,4.3%,17.4%,39.1%,30.4%,67.2,-,32.1%,11.3%,94.6%,26.1%,0.0%,21.7%,43.5%,43.5%,34.8%,21.7%,36.7%
Nick Madrigal RHB,,+1412,6,29,4.00,0,1,0.417,0.517,0.458,0.042,0.434,13.8%,11.9%,6.9%,6.1%,87.3,237.8,3,1,-,-,13.6%,27.3%,36.4%,65.6,2.2%,28.3%,6.5%,86.8%,18.2%,0.0%,36.4%,40.9%,27.3%,31.8%,40.9%,20.7%
Denzer Guzman RHB,,+550,-,11,4.67,0,0,0.182,0.182,0.273,0.091,0.196,-,27.8%,18.2%,14.3%,87.4,198.5,1,0,-,-,33.3%,33.3%,22.2%,72.6,28.6%,28.6%,7.1%,87.5%,22.2%,0.0%,44.4%,22.2%,44.4%,44.4%,11.1%,36.4%
Trey Mancini RHB,—,N/A,-,10,3.25,0,0,0.222,0.200,0.222,-,0.178,-,8.7%,10.0%,5.4%,87.7,255.7,1,1,11.1%,-,-,33.3%,-,75.4,47.6%,19.0%,9.5%,91.3%,22.2%,0.0%,11.1%,66.7%,44.4%,33.3%,22.2%,70.0%
