Matchup,PIT @ STL
Pitcher,Carmen Mlodzinski
Pitcher Team,PIT
Opposing Team,STL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,105.2,465,0.278,0.324,0.403,0.125,1.46,9,0.77,7.7%,21.1%,18.3%,15.0%,9.6%,7.24,62.4%,6.8%,7.0%,46.9%,24.3%,10.8%,17.3%
vsLHB,62.2,285,0.288,0.347,0.444,0.156,1.56,7,1.01,8.4%,22.5%,16.5%,13.5%,10.5%,6.75,59.6%,6.1%,8.5%,47.4%,28.9%,11.5%,19.0%
vsRHB,43.0,180,0.263,0.289,0.341,0.078,1.30,2,0.42,6.7%,18.6%,21.1%,17.4%,8.3%,7.95,66.9%,8.0%,4.6%,46.2%,16.9%,9.1%,14.6%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Nolan Gorman LHB,—,N/A,28,3.00,8,2,2,83.9,302.5,2,2,25.0%,12.5%,12.5%,25.0%,25.0%,75.4,50.0%,16.7%,16.7%,100.0%,62.5%,62.5%,40.0%,-,37.5%,50.0%,-,50.0%,20.0%
Nathan Church LHB,,+532,20,3.80,8,1,1,79.5,297.9,1,1,12.5%,12.5%,12.5%,12.5%,37.5%,67.3,7.7%,23.1%,7.7%,100.0%,50.0%,37.5%,33.3%,12.5%,50.0%,37.5%,12.5%,50.0%,75.0%
Ivan Herrera RHB,,+453,20,4.20,8,1,1,84.8,245.7,3,1,12.5%,-,-,25.0%,12.5%,70.6,10.0%,30.0%,10.0%,83.3%,37.5%,37.5%,33.3%,-,37.5%,12.5%,50.0%,37.5%,75.0%
Joshua Baez RHB,,+354,11,3.40,8,0,1,92.1,339.5,4,3,12.5%,-,12.5%,62.5%,37.5%,78.0,75.0%,50.0%,25.0%,100.0%,62.5%,50.0%,0.0%,12.5%,37.5%,37.5%,37.5%,25.0%,80.0%
JJ Wetherholt LHB,,+394,24,4.20,8,0,1,99.2,236.3,2,1,12.5%,-,-,87.5%,50.0%,76.0,50.0%,75.0%,50.0%,100.0%,62.5%,12.5%,0.0%,50.0%,37.5%,12.5%,50.0%,37.5%,14.3%
Jimmy Crooks LHB,,+410,27,2.20,8,0,0,95.8,320.9,5,1,25.0%,12.5%,12.5%,62.5%,37.5%,73.4,30.0%,70.0%,30.0%,100.0%,75.0%,62.5%,0.0%,12.5%,25.0%,25.0%,12.5%,62.5%,80.0%
Bryan Torres LHB,—,N/A,15,2.60,8,0,0,91.0,264.1,1,0,-,-,12.5%,25.0%,12.5%,64.4,-,57.1%,7.1%,100.0%,25.0%,12.5%,0.0%,12.5%,75.0%,62.5%,12.5%,25.0%,37.5%
Ramon Urias RHB,,+524,5,3.00,8,0,0,83.3,231.0,1,0,-,-,25.0%,25.0%,25.0%,69.2,6.7%,26.7%,6.7%,93.8%,37.5%,25.0%,0.0%,12.5%,37.5%,25.0%,50.0%,25.0%,0.0%
Jose Fermin RHB,,+796,18,4.00,8,0,0,88.2,216.5,2,0,-,-,37.5%,37.5%,25.0%,69.5,-,60.0%,-,90.9%,37.5%,25.0%,0.0%,12.5%,37.5%,50.0%,37.5%,12.5%,28.6%
Jordan Walker RHB,,+339,27,4.00,8,0,0,83.9,251.9,3,0,12.5%,-,-,37.5%,12.5%,79.6,93.3%,20.0%,13.3%,100.0%,50.0%,37.5%,0.0%,12.5%,25.0%,12.5%,37.5%,50.0%,50.0%
Alec Burleson LHB,,+238,12,3.80,8,0,1,92.6,289.2,1,0,12.5%,-,-,62.5%,37.5%,74.4,57.1%,42.9%,28.6%,87.5%,37.5%,25.0%,0.0%,12.5%,62.5%,25.0%,25.0%,50.0%,66.7%
Pedro Pages RHB,—,N/A,28,3.20,8,0,0,87.7,275.1,1,0,-,-,-,62.5%,12.5%,73.2,27.3%,45.5%,36.4%,91.7%,37.5%,25.0%,0.0%,12.5%,62.5%,25.0%,62.5%,12.5%,75.0%
Thomas Saggese RHB,—,N/A,16,2.20,8,0,0,89.0,257.2,1,0,12.5%,-,12.5%,25.0%,25.0%,72.4,21.4%,42.9%,14.3%,93.3%,25.0%,-,-,25.0%,75.0%,62.5%,25.0%,12.5%,60.0%
