Matchup,CIN @ LAD
Pitcher,Tarik Skubal
Pitcher Team,LAD
Opposing Team,CIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,132.1,521,0.219,0.264,0.349,0.130,0.98,12,0.82,4.2%,31.6%,30.5%,24.1%,16.8%,10.81,68.2%,7.5%,7.2%,36.4%,24.8%,12.0%,16.4%
vsLHB,29.1,121,0.271,0.313,0.449,0.178,1.19,4,1.23,2.5%,31.3%,33.9%,26.8%,17.7%,12.58,77.0%,11.6%,6.5%,39.0%,14.3%,27.3%,19.5%
vsRHB,102.2,400,0.203,0.249,0.317,0.115,0.93,8,0.70,4.8%,31.6%,29.5%,23.3%,16.6%,10.34,65.5%,6.4%,7.4%,35.7%,27.9%,9.7%,15.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Matt McLain RHB,,+860,13,4.00,8,2,2,90.8,281.6,3,2,12.5%,12.5%,12.5%,37.5%,12.5%,71.9,25.0%,41.7%,16.7%,92.3%,62.5%,62.5%,40.0%,-,25.0%,25.0%,37.5%,37.5%,50.0%
Tyler Stephenson RHB,,+640,18,4.40,8,2,2,90.9,292.0,3,3,12.5%,12.5%,37.5%,50.0%,25.0%,71.0,7.1%,42.9%,21.4%,93.3%,87.5%,62.5%,40.0%,25.0%,12.5%,50.0%,37.5%,12.5%,57.1%
Eugenio Suarez RHB,,+490,24,4.20,8,1,1,84.9,298.4,1,1,12.5%,-,12.5%,12.5%,37.5%,73.2,54.5%,27.3%,9.1%,84.6%,50.0%,37.5%,33.3%,12.5%,50.0%,50.0%,25.0%,25.0%,16.7%
Elly De La Cruz SHB,,+475,32,4.60,8,1,1,105.5,282.2,2,1,50.0%,12.5%,25.0%,87.5%,62.5%,78.0,71.4%,50.0%,50.0%,87.5%,75.0%,12.5%,100.0%,62.5%,25.0%,25.0%,62.5%,12.5%,75.0%
Dane Myers RHB,,+770,16,3.60,8,1,1,92.8,304.7,3,1,-,-,25.0%,62.5%,37.5%,70.9,16.7%,33.3%,25.0%,92.3%,62.5%,25.0%,50.0%,37.5%,37.5%,50.0%,25.0%,25.0%,40.0%
Juan Brito SHB,—,N/A,17,3.60,8,0,0,91.6,301.7,2,2,25.0%,-,12.5%,37.5%,37.5%,73.0,13.3%,40.0%,20.0%,93.8%,62.5%,37.5%,0.0%,25.0%,37.5%,25.0%,75.0%,-,50.0%
Sal Stewart RHB,,+452,17,4.40,8,0,0,96.0,284.0,3,0,12.5%,12.5%,12.5%,50.0%,75.0%,73.2,20.0%,60.0%,20.0%,100.0%,87.5%,25.0%,0.0%,62.5%,12.5%,25.0%,37.5%,37.5%,42.9%
Héctor Rodríguez LHB,,+1360,28,4.40,8,0,0,92.2,196.3,0,0,-,-,-,50.0%,25.0%,74.2,36.4%,54.5%,27.3%,100.0%,37.5%,12.5%,0.0%,25.0%,50.0%,37.5%,50.0%,12.5%,50.0%
JJ Bleday LHB,,+560,25,4.00,8,0,0,71.3,168.4,0,0,-,-,37.5%,-,25.0%,72.5,30.0%,30.0%,-,76.9%,25.0%,12.5%,0.0%,12.5%,37.5%,37.5%,62.5%,-,80.0%
Jose Trevino RHB,—,N/A,7,4.40,8,0,0,88.7,215.0,1,1,-,-,12.5%,37.5%,50.0%,69.1,-,44.4%,-,100.0%,50.0%,12.5%,0.0%,37.5%,50.0%,37.5%,50.0%,12.5%,0.0%
Ke'Bryan Hayes RHB,,+1280,12,3.60,8,0,0,85.9,270.0,1,1,-,-,12.5%,25.0%,37.5%,72.5,25.0%,33.3%,8.3%,85.7%,50.0%,25.0%,0.0%,25.0%,50.0%,25.0%,50.0%,25.0%,14.3%
TJ Friedl LHB,—,N/A,12,2.60,8,0,0,72.7,203.0,1,1,-,-,12.5%,25.0%,37.5%,71.7,20.0%,60.0%,20.0%,62.5%,25.0%,12.5%,0.0%,12.5%,12.5%,37.5%,50.0%,12.5%,37.5%
Will Banfield RHB,—,N/A,-,2.00,1,0,0,84.1,255.2,0,0,-,-,-,-,-,71.6,-,-,-,100.0%,100.0%,100.0%,0.0%,-,-,-,-,100.0%,0.0%
