Matchup,KC @ TB
Pitcher,Seth Lugo
Pitcher Team,KC
Opposing Team,TB

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,85.1,356,0.268,0.323,0.422,0.154,1.34,7,0.74,7.6%,17.9%,18.5%,16.7%,8.5%,6.96,68.7%,8.5%,10.3%,42.0%,31.3%,8.5%,14.9%
vsLHB,52.1,226,0.280,0.327,0.411,0.130,1.47,2,0.34,8.4%,18.6%,19.9%,16.7%,8.7%,7.74,67.1%,8.9%,10.5%,42.6%,29.6%,4.2%,14.8%
vsRHB,32.0,130,0.246,0.317,0.441,0.195,1.16,5,1.41,6.2%,16.7%,16.2%,16.7%,8.2%,5.91,71.5%,7.7%,10.0%,41.0%,34.0%,14.7%,15.0%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jonny DeLuca RHB,,+700,11,27,4.00,2,1,0.308,0.333,0.615,0.308,0.406,3.7%,27.1%,11.1%,14.1%,80.9,238.2,3,2,8.7%,8.7%,21.7%,21.7%,26.1%,73.9,46.8%,12.8%,8.5%,97.9%,26.1%,33.3%,17.4%,43.5%,52.2%,26.1%,21.7%,34.6%
Junior Caminero RHB,,+285,25,25,4.40,2,3,0.348,0.360,0.609,0.261,0.408,4.0%,9.3%,16.0%,4.3%,99.5,282.8,6,2,5.0%,5.0%,20.0%,75.0%,30.0%,80.5,95.0%,37.5%,27.5%,95.2%,20.0%,50.0%,25.0%,55.0%,40.0%,45.0%,15.0%,20.8%
Jonathan Aranda LHB,,+430,38,24,4.40,1,1,0.409,0.458,0.591,0.182,0.454,8.3%,16.7%,20.8%,7.7%,91.8,236.8,3,1,5.9%,-,5.9%,47.1%,47.1%,70.2,10.8%,32.4%,10.8%,94.9%,11.8%,50.0%,41.2%,41.2%,17.6%,41.2%,41.2%,50.0%
Cedric Mullins LHB,,+529,19,24,4.00,1,1,0.318,0.375,0.455,0.136,0.367,4.2%,28.6%,25.0%,15.6%,85.8,258.8,3,2,6.2%,6.2%,25.0%,37.5%,31.2%,70.1,10.0%,25.0%,10.0%,95.2%,18.8%,33.3%,31.2%,31.2%,43.8%,18.8%,37.5%,35.0%
Victor Mesa Jr. LHB,,+610,26,18,3.20,1,2,0.214,0.389,0.429,0.214,0.360,22.2%,38.9%,27.8%,16.3%,89.1,295.1,3,2,25.0%,-,12.5%,37.5%,50.0%,73.8,36.7%,16.7%,6.7%,85.7%,25.0%,0.0%,37.5%,25.0%,25.0%,62.5%,12.5%,35.0%
Ryan Vilade RHB,—,N/A,29,16,3.20,1,1,0.375,0.375,0.625,0.250,0.433,-,25.8%,25.0%,12.3%,90.8,202.5,2,1,8.3%,-,8.3%,50.0%,25.0%,75.3,50.0%,25.0%,21.4%,93.3%,16.7%,50.0%,8.3%,58.3%,25.0%,50.0%,25.0%,35.0%
Richie Palacios LHB,,+830,21,23,3.20,0,2,0.238,0.304,0.286,0.048,0.266,8.7%,15.4%,13.0%,7.6%,85.3,237.7,4,1,5.6%,5.6%,16.7%,33.3%,38.9%,69.4,2.7%,21.6%,13.5%,94.9%,16.7%,0.0%,33.3%,38.9%,38.9%,38.9%,22.2%,28.0%
Yandy Diaz RHB,,+520,18,22,4.40,0,0,0.500,0.636,0.500,-,0.504,22.7%,14.7%,22.7%,5.2%,76.6,215.8,0,0,-,-,-,27.3%,45.5%,74.1,45.5%,12.1%,3.0%,97.1%,-,-,36.4%,63.6%,54.5%,27.3%,18.2%,12.0%
Nick Fortes RHB,—,N/A,19,21,3.40,0,0,0.200,0.238,0.200,-,0.204,-,15.6%,9.5%,7.7%,79.8,208.4,0,0,-,-,33.3%,16.7%,11.1%,72.2,19.2%,23.1%,7.7%,86.7%,22.2%,0.0%,16.7%,38.9%,66.7%,16.7%,16.7%,42.9%
Chandler Simpson LHB,,+1700,12,20,4.00,0,0,0.353,0.450,0.412,0.059,0.383,15.0%,7.4%,-,2.7%,78.6,281.7,1,0,-,-,-,5.9%,5.9%,64.7,-,50.0%,-,80.0%,5.9%,0.0%,5.9%,70.6%,11.8%,58.8%,29.4%,23.8%
Taylor Walls SHB,,+1060,15,19,3.80,0,1,0.333,0.421,0.400,0.067,0.357,15.8%,13.3%,10.5%,6.1%,89.3,276.5,5,2,7.1%,-,28.6%,28.6%,57.1%,69.1,3.6%,35.7%,3.6%,93.3%,50.0%,0.0%,28.6%,14.3%,28.6%,50.0%,21.4%,44.4%
Hunter Feduccia LHB,,+870,18,19,3.00,0,0,0.200,0.368,0.267,0.067,0.297,21.1%,28.6%,36.8%,12.3%,98.9,319.1,4,2,25.0%,-,25.0%,75.0%,75.0%,72.0,12.1%,21.2%,12.1%,94.3%,12.5%,0.0%,75.0%,12.5%,37.5%,37.5%,25.0%,42.9%
