Matchup,MIN @ CWS
Pitcher,Erick Fedde
Pitcher Team,CWS
Opposing Team,MIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,123.1,529,0.261,0.331,0.445,0.185,1.37,22,1.61,8.5%,18.2%,16.4%,14.3%,7.8%,6.35,66.2%,6.3%,8.1%,39.3%,29.7%,17.1%,19.5%
vsLHB,65.1,287,0.254,0.314,0.385,0.131,1.45,6,0.83,10.8%,17.2%,15.7%,12.3%,7.1%,6.20,66.3%,6.2%,7.6%,42.4%,28.1%,10.2%,20.0%
vsRHB,57.0,242,0.268,0.352,0.513,0.246,1.30,16,2.53,5.8%,19.5%,17.4%,17.4%,8.7%,6.63,66.0%,6.4%,8.7%,35.9%,31.5%,24.1%,19.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Kaelen Culpepper RHB,,+740,14,4.20,8,1,1,86.1,284.3,1,1,12.5%,12.5%,12.5%,37.5%,12.5%,74.7,55.6%,33.3%,22.2%,90.0%,25.0%,25.0%,50.0%,-,62.5%,50.0%,50.0%,-,50.0%
Trevor Larnach LHB,,+500,17,3.60,8,1,2,95.4,297.4,3,3,25.0%,25.0%,50.0%,62.5%,62.5%,74.8,66.7%,66.7%,44.4%,100.0%,62.5%,12.5%,0.0%,50.0%,37.5%,87.5%,12.5%,-,50.0%
Walker Jenkins LHB,,+640,10,4.00,8,0,0,83.8,295.9,1,1,12.5%,-,25.0%,25.0%,37.5%,72.3,9.1%,27.3%,9.1%,91.7%,37.5%,12.5%,0.0%,25.0%,62.5%,62.5%,37.5%,-,40.0%
Victor Caratini SHB,—,N/A,11,2.80,8,0,0,83.0,191.6,0,0,-,-,12.5%,-,50.0%,70.3,16.7%,41.7%,-,100.0%,50.0%,-,-,50.0%,37.5%,25.0%,75.0%,-,16.7%
Josh Bell SHB,,+425,27,4.40,8,0,1,95.5,255.3,2,1,12.5%,-,25.0%,75.0%,37.5%,76.5,60.0%,60.0%,60.0%,100.0%,50.0%,12.5%,0.0%,37.5%,50.0%,50.0%,37.5%,12.5%,16.7%
Brooks Lee SHB,,+492,12,4.60,8,0,1,85.9,327.8,3,2,-,-,-,25.0%,25.0%,71.0,-,62.5%,12.5%,88.9%,50.0%,50.0%,0.0%,-,50.0%,25.0%,50.0%,25.0%,66.7%
Kody Clemens LHB,,+324,17,4.40,8,0,1,90.8,307.5,3,1,12.5%,-,25.0%,50.0%,75.0%,72.1,10.0%,60.0%,20.0%,100.0%,75.0%,25.0%,0.0%,50.0%,25.0%,25.0%,50.0%,25.0%,42.9%
Royce Lewis RHB,,+400,14,4.40,8,0,0,91.4,260.8,2,0,-,-,37.5%,37.5%,37.5%,74.8,47.1%,35.3%,5.9%,94.4%,75.0%,37.5%,0.0%,37.5%,25.0%,50.0%,37.5%,12.5%,60.0%
Ryan Kreidler RHB,—,N/A,24,2.40,8,0,1,82.0,304.5,1,1,-,-,25.0%,50.0%,-,73.9,37.5%,62.5%,37.5%,88.9%,37.5%,37.5%,0.0%,-,50.0%,62.5%,25.0%,12.5%,57.1%
Alex Jackson RHB,—,N/A,17,1.80,8,0,0,83.9,221.4,0,0,-,-,12.5%,25.0%,12.5%,73.9,27.3%,27.3%,18.2%,91.7%,12.5%,-,-,12.5%,87.5%,37.5%,50.0%,12.5%,75.0%
Ryan Jeffers RHB,,+549,24,3.80,8,0,1,86.2,280.0,3,2,12.5%,-,25.0%,37.5%,50.0%,73.4,33.3%,66.7%,22.2%,81.8%,87.5%,25.0%,0.0%,62.5%,12.5%,25.0%,62.5%,12.5%,33.3%
Luke Keaschall RHB,,+740,14,4.60,8,0,0,88.9,313.1,3,0,12.5%,12.5%,12.5%,25.0%,37.5%,70.0,7.1%,42.9%,14.3%,87.5%,50.0%,37.5%,0.0%,12.5%,50.0%,37.5%,37.5%,25.0%,20.0%
