Split,Season
Range,L10
Dates,="7/1/2026"
Games,14

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
8:40 PM,Kyle Freeland,vs,51.2,247,5.67,0.349,0.431,1.80,0.297,0.647,14,2.44,150,21.4%,17.8%,18.2%,11.2%,7.66,12,4.9%,66.9%,7.8%,190,45.3%,26,13.7%,34.2%,20.0%,20.0%
9:40 PM,Zac Gallen,vs,54.2,248,6.21,0.311,0.386,1.59,0.236,0.547,13,2.14,123,20.3%,12.5%,13.5%,9.3%,5.10,17,6.9%,64.3%,4.8%,196,41.3%,21,10.7%,29.1%,17.5%,18.9%
7:40 PM,Seth Lugo,vs,51.2,231,5.00,0.290,0.364,1.53,0.214,0.505,9,1.57,106,16.5%,16.5%,15.2%,7.5%,6.62,18,7.8%,66.5%,9.3%,174,47.1%,19,10.9%,33.9%,15.3%,15.5%
3:07 PM,Freddy Peralta,@,52.1,236,4.53,0.282,0.355,1.51,0.202,0.484,8,1.38,103,23.6%,19.5%,16.5%,11.0%,7.91,19,8.1%,55.9%,6.7%,169,36.7%,9,5.3%,23.1%,20.5%,17.2%
1:35 PM,Andrew Alvarez,@,35.1,157,2.73,0.275,0.328,1.53,0.134,0.408,2,0.51,58,28.4%,26.8%,21.8%,12.7%,10.70,15,9.6%,51.3%,6.8%,100,48.0%,5,5.0%,10.0%,20.0%,20.0%
1:35 PM,Will Warren,vs,54.1,237,4.08,0.267,0.336,1.44,0.171,0.438,6,0.99,92,21.8%,19.8%,17.6%,9.7%,7.79,22,9.3%,62.6%,8.8%,167,35.9%,13,7.8%,25.7%,14.0%,17.4%
2:20 PM,Colin Rea,vs,49.1,228,5.71,0.267,0.351,1.54,0.193,0.460,9,1.64,93,18.0%,14.5%,12.2%,8.4%,6.02,22,9.6%,64.9%,7.7%,169,35.5%,21,12.4%,28.4%,12.5%,18.3%
7:15 PM,Michael McGreevy,@,55.0,228,4.32,0.264,0.316,1.31,0.151,0.415,7,1.15,88,20.1%,15.8%,13.4%,9.3%,5.89,16,7.0%,62.7%,6.4%,176,42.6%,12,6.8%,25.6%,15.6%,13.6%
3:07 PM,Braydon Fisher,vs,10.1,50,8.91,0.262,0.380,1.84,0.286,0.548,4,3.48,23,22.8%,16.0%,14.3%,11.0%,6.97,8,16.0%,63.3%,3.7%,34,41.2%,6,17.6%,35.3%,33.3%,26.5%
9:40 PM,Trevor McDonald,@,51.1,228,4.00,0.253,0.320,1.34,0.121,0.374,4,0.70,74,22.3%,19.7%,20.0%,9.9%,7.89,19,8.3%,57.8%,7.6%,155,40.6%,7,4.5%,14.8%,17.4%,10.3%
