HR Split,Overall
Dates,="6/16/2026"
Games,15

#,TIME,PITCHER,VS,HR RISK,VS LHB,VS RHB,HR/9,BARREL%,HR/FB%,HH%,FB%,MEATBALL%,BF
1,7:10 PM,Brady Singer,vs,1.53,1.44,0.80,2.80,12.7%,28.2%,41.0%,31.6%,6.2%,1102
2,8:05 PM,Edward Cabrera,vs,1.45,0.52,2.09,2.47,12.5%,34.6%,45.4%,24.4%,7.5%,946
3,7:40 PM,Robert Gasser,vs,1.33,1.43,0.97,2.97,10.0%,27.3%,30.6%,33.4%,7.6%,220
4,8:05 PM,Zebby Matthews,@,1.23,0.93,1.18,2.14,13.6%,20.7%,41.1%,36.4%,8.0%,629
5,7:10 PM,Kodai Senga,@,0.82,0.93,0.50,2.09,9.7%,24.1%,40.0%,30.7%,7.1%,673
6,6:45 PM,Foster Griffin,vs,0.81,-0.77,1.45,2.04,11.1%,23.5%,40.2%,30.2%,6.0%,429
7,7:15 PM,Grant Holmes,vs,0.81,0.92,0.26,1.87,11.6%,23.1%,45.4%,26.9%,7.0%,889
8,9:40 PM,Merrill Kelly,vs,0.63,1.10,-0.39,1.76,12.8%,17.4%,41.7%,29.0%,6.0%,1155
9,9:40 PM,Logan Gilbert,vs,0.54,0.75,0.24,1.48,11.7%,19.9%,42.7%,29.2%,7.6%,1042
10,7:45 PM,Michael King,@,0.33,0.44,0.10,1.52,10.9%,19.5%,36.8%,27.5%,7.1%,758
11,8:05 PM,Ryan Feltner,@,0.21,0.21,0.15,1.28,8.6%,16.2%,41.8%,29.3%,9.7%,379
12,7:15 PM,Adrian Houser,@,0.04,0.07,0.10,1.24,9.2%,15.8%,44.2%,25.6%,6.4%,920
13,9:40 PM,Jack Perkins,vs,-0.06,-1.36,0.91,1.54,6.9%,13.1%,30.3%,35.8%,6.0%,394
14,10:10 PM,Justin Wrobleski,vs,-0.09,0.40,-0.18,0.96,8.2%,11.1%,44.6%,32.1%,7.7%,713
15,8:10 PM,Framber Valdez,@,-0.21,-0.26,-0.03,1.10,7.6%,15.5%,41.1%,25.4%,6.8%,1259
16,9:40 PM,Brandon Young,@,-0.24,-0.29,0.02,0.95,8.2%,12.7%,43.9%,24.9%,7.6%,616
17,9:40 PM,Reid Detmers,@,-0.25,-0.89,0.09,0.82,8.2%,11.6%,36.7%,32.5%,8.9%,714
18,6:45 PM,Dylan Cease,@,-0.27,0.08,-0.70,0.99,7.4%,19.9%,38.6%,25.6%,6.0%,1129
19,7:45 PM,Andre Pallante,vs,-0.38,-0.17,-0.43,1.22,5.3%,21.5%,33.2%,20.8%,7.6%,1124
20,9:40 PM,Mitch Keller,@,-0.40,-0.19,-0.48,0.95,8.3%,11.1%,40.5%,21.9%,7.7%,1196
21,7:40 PM,Slade Cecconi,@,-0.42,-0.45,-0.02,1.04,6.6%,12.3%,37.6%,25.1%,7.6%,982
22,7:05 PM,Gerrit Cole,vs,-0.50,-0.65,0.17,1.27,4.8%,15.0%,30.2%,31.7%,4.4%,176
23,6:45 PM,Michael Wacha,@,-0.52,-0.03,-0.79,0.94,5.4%,12.6%,37.8%,24.9%,8.3%,1203
24,8:05 PM,Kumar Rocker,vs,-0.55,-0.04,-1.00,0.85,7.5%,10.7%,42.1%,21.0%,6.8%,685
25,6:40 PM,Jesus Luzardo,vs,-0.63,-1.10,-0.24,0.92,6.8%,16.0%,30.2%,22.4%,6.9%,1247
26,6:45 PM,Payton Tolle,vs,-0.85,-0.46,-0.79,0.75,4.3%,10.0%,31.6%,25.8%,8.6%,418
27,7:05 PM,Davis Martin,@,-0.87,-0.75,-0.57,0.47,5.5%,6.9%,46.7%,20.1%,7.9%,1034
28,10:10 PM,Drew Rasmussen,@,-0.89,-0.41,-1.05,0.70,5.0%,15.4%,32.6%,17.9%,8.3%,979
29,6:40 PM,Tyler Phillips,@,-0.92,-0.58,-0.87,0.47,6.1%,6.9%,37.7%,27.1%,6.4%,609
30,8:10 PM,Hunter Brown,vs,-1.66,-0.82,-1.51,0.14,1.0%,2.4%,30.4%,24.7%,8.5%,815
