Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Samuel Basallo,LHB,BAL,Yoshinobu Yamamoto,R,28.9,9.5,14.4,35.6,19.4
JP Crawford,LHB,SEA,Connelly Early,L,44.1,20.8,7.9,20.8,19.3
Andy Pages,RHB,LAD,Trevor Rogers,L,18.1,15.1,18.1,26.5,19.2
Cole Young,LHB,SEA,Connelly Early,L,38.7,13,13,27.4,19.2
Bo Bichette,RHB,NYM,Cristopher Sanchez,L,36.6,14.2,10.4,28.7,18.9
Juan Soto,LHB,NYM,Cristopher Sanchez,L,62.7,5.3,10.7,29.4,18.7
Masataka Yoshida,LHB,BOS,Emerson Hancock,R,16.2,14.7,12.3,31.8,18.4
Trevor Larnach,LHB,MIN,Zac Gallen,R,32.3,13.9,7.3,31,18
Tyler O'Neill,RHB,BAL,Yoshinobu Yamamoto,R,48.7,12.5,17.2,14,17.9
Tyler Callihan,LHB,PIT,Tomoyuki Sugano,R,36.7,12.9,12.9,23.4,17.9
Carson Benge,LHB,NYM,Cristopher Sanchez,L,38.3,10.3,10.3,29.1,17.8
Lawrence Butler,LHB,ATH,Walbert Urena,R,27.1,12.7,12.3,26.8,17.5
Marcus Semien,RHB,NYM,Cristopher Sanchez,L,28.3,7.9,7.9,36.8,17.2
Zack Gelof,RHB,ATH,Walbert Urena,R,40,8.3,15.4,22.9,17.2
Rob Refsnyder,RHB,SEA,Connelly Early,L,26.1,7.8,17.4,26.1,17.1
Miguel Rojas,RHB,LAD,Trevor Rogers,L,26.5,9.7,,44.4,17.1
David Fry,RHB,CLE,Spencer Arrighetti,R,33.8,10.9,10.9,25.5,16.8
Brice Matthews,RHB,HOU,Joey Cantillo,L,55.7,15.7,11.4,8.8,16.7
Ildemaro Vargas,SHB,ARI,Taj Bradley,R,44.6,7.2,9,27.5,16.6
Jeremiah Jackson,RHB,BAL,Yoshinobu Yamamoto,R,48.9,8.3,8.3,25,16.5
Nick Gonzales,RHB,PIT,Tomoyuki Sugano,R,29.6,8,8.1,32.8,16.4
Shohei Ohtani,LHB,LAD,Trevor Rogers,L,54.9,8.5,,31.3,16.3
Jake McCarthy,LHB,COL,Paul Skenes,R,45.7,19.4,,19.4,16.2
Tyler Soderstrom,LHB,ATH,Walbert Urena,R,23.9,11.1,12.3,24.5,16.1
Cam Smith,RHB,HOU,Joey Cantillo,L,26.2,16.3,7.4,22.2,16.1
Jose Altuve,RHB,HOU,Joey Cantillo,L,42.3,,,47,16
Jorge Barrosa,SHB,ARI,Taj Bradley,R,19.6,10.8,,41,16
Gunnar Henderson,LHB,BAL,Yoshinobu Yamamoto,R,27.6,9.5,9.5,27.8,15.9
Derek Hill,RHB,PHI,Freddy Peralta,R,19.1,8.5,,43.7,15.8
Tyler Freeman,RHB,COL,Paul Skenes,R,18.9,4,,49.7,15.7
Josh Naylor,LHB,SEA,Connelly Early,L,46.1,,13,28.5,15.6
Nolan Schanuel,LHB,LAA,J.T. Ginn,R,24.8,,14.8,32.6,15.1
Dalton Rushing,LHB,LAD,Trevor Rogers,L,17.5,12.3,12.3,20.9,15
Taylor Ward,RHB,BAL,Yoshinobu Yamamoto,R,35.6,13.9,,25.5,14.8
Brett Baty,LHB,NYM,Cristopher Sanchez,L,53.1,11.5,,21.8,14.8
Vaughn Grissom,RHB,LAA,J.T. Ginn,R,25.3,11.3,11.3,18.5,14.5
Royce Lewis,RHB,MIN,Zac Gallen,R,35.6,5.9,6.8,26.3,14.2
Victor Robles,RHB,SEA,Connelly Early,L,20.9,9.6,,34.3,14
Wilyer Abreu,LHB,BOS,Emerson Hancock,R,12.2,6,,42.5,13.9
Jared Triolo,RHB,PIT,Tomoyuki Sugano,R,42.2,8.1,,27.1,13.8
Lourdes Gurriel Jr.,RHB,ARI,Taj Bradley,R,37.2,8.9,,27.8,13.8
Sterlin Thompson,LHB,COL,Paul Skenes,R,23.6,7.9,7.9,24.7,13.7
Isaac Paredes,RHB,HOU,Joey Cantillo,L,9.5,13.2,,32.1,13.6
Mickey Gasper,SHB,BOS,Emerson Hancock,R,39,6.8,,29,13.5
Jose Siri,RHB,LAA,J.T. Ginn,R,37.7,10.4,10.4,10.4,13.1
Tristan Gray,LHB,MIN,Zac Gallen,R,30.6,10,,25.8,13
Pete Alonso,RHB,BAL,Yoshinobu Yamamoto,R,29.5,,9,28.4,12.8
Donovan Walton,LHB,LAA,J.T. Ginn,R,24.2,15.9,,18.8,12.7
Carlos Narvaez,RHB,BOS,Emerson Hancock,R,43.5,,,32.7,12.5
Troy Johnston,LHB,COL,Paul Skenes,R,16.8,,6.8,35.3,12.5
Pavin Smith,LHB,ARI,Taj Bradley,R,34.5,10.8,,19.6,12.1
Ryan Kreidler,RHB,MIN,Zac Gallen,R,27.1,8.1,8.1,16.7,12.1
Yainer Diaz,RHB,HOU,Joey Cantillo,L,40.9,8.8,,18.8,11.9
Francisco Alvarez,RHB,NYM,Cristopher Sanchez,L,40.6,10.7,,16.1,11.8
Blaze Alexander,RHB,BAL,Yoshinobu Yamamoto,R,16.6,6.2,,31.3,11.7
Carlos Cortes,LHB,ATH,Walbert Urena,R,35.8,7.9,4.4,15.7,11.6
Garrett Stubbs,LHB,PHI,Freddy Peralta,R,32,,,33.6,11.6
Gabriel Moreno,RHB,ARI,Taj Bradley,R,17.9,8.9,10.8,13.8,11.6
Jake Mangum,SHB,PIT,Tomoyuki Sugano,R,33.7,,,31.7,11.3
Christian Vazquez,RHB,HOU,Joey Cantillo,L,37.2,,,29.6,11.1
Gabriel Arias,RHB,CLE,Spencer Arrighetti,R,34.2,7.8,,19.7,11.1
Oswald Peraza,RHB,LAA,J.T. Ginn,R,33.8,3.5,8.4,15.2,10.9
Caleb Durbin,RHB,BOS,Emerson Hancock,R,30.5,,13.6,14.6,10.8
Max Muncy,RHB,ATH,Walbert Urena,R,33.1,8.3,7.9,8.3,10.7
Edmundo Sosa,RHB,PHI,Freddy Peralta,R,44.1,,,24.8,10.6
Rafael Marchan,SHB,PHI,Freddy Peralta,R,17.6,,,35.5,10.6
Austin Hedges,RHB,CLE,Spencer Arrighetti,R,34.2,6.3,,19.1,10.4
Luke Keaschall,RHB,MIN,Zac Gallen,R,34.3,7.2,,17.7,10.4
Jo Adell,RHB,LAA,J.T. Ginn,R,32.5,5.7,,20,10.2
Bryson Stott,LHB,PHI,Freddy Peralta,R,18.3,6.7,7,15.6,10.2
Alex Jackson,RHB,MIN,Zac Gallen,R,35,,,26.8,10.2
Leody Taveras,SHB,BAL,Yoshinobu Yamamoto,R,30,6.1,,19.7,10.1
Austin Martin,RHB,MIN,Zac Gallen,R,28,3,5.7,17.7,10
Daniel Schneemann,LHB,CLE,Spencer Arrighetti,R,24.7,8.4,8.4,8.4,10
Wade Meckler,LHB,LAA,J.T. Ginn,R,22.5,10.1,,15.9,9.8
Victor Caratini,SHB,MIN,Zac Gallen,R,36.5,4.3,,16,9.2
Jonah Heim,SHB,ATH,Walbert Urena,R,21.5,,,27.7,9.1
Denzer Guzman,RHB,LAA,J.T. Ginn,R,43.3,,,18.6,9
Patrick Bailey,SHB,CLE,Spencer Arrighetti,R,21.4,8.4,,15.7,9
Esmerlyn Valdez,RHB,PIT,Tomoyuki Sugano,R,9.4,9.4,,18.8,8.9
Cole Carrigg,SHB,COL,Paul Skenes,R,34.3,,,21,8.7
LuJames Groover,RHB,ARI,Taj Bradley,R,37.1,,,19.4,8.6
Mitch Garver,RHB,SEA,Connelly Early,L,26.1,,,24.1,8.6
A.J. Ewing,LHB,NYM,Cristopher Sanchez,L,29.5,,,21.8,8.4
Gabriel Rincones Jr.,LHB,PHI,Freddy Peralta,R,29.6,,,21.4,8.3
Marcelo Mayer,LHB,BOS,Emerson Hancock,R,29,4.7,,14.8,8.2
Henry Bolte,RHB,ATH,Walbert Urena,R,38.6,,,16.6,8
Tyler Heineman,SHB,LAA,J.T. Ginn,R,34.2,,,17.4,7.8
Justin Crawford,LHB,PHI,Freddy Peralta,R,22.4,4.5,,15.6,7.7
Nick Madrigal,RHB,LAA,J.T. Ginn,R,50.5,,,9.6,7.5
Jordan Lawlar,RHB,ARI,Taj Bradley,R,25.7,,,18.9,7.3
Jake Meyers,RHB,HOU,Joey Cantillo,L,16.1,,,20.9,6.8
Isiah Kiner-Falefa,RHB,BOS,Emerson Hancock,R,38.2,,,10.7,6.5
Steven Kwan,LHB,CLE,Spencer Arrighetti,R,24.1,,,16,6.4
Alex Call,RHB,LAD,Trevor Rogers,L,36.4,,,9.7,6.1
Luis Torrens,RHB,NYM,Cristopher Sanchez,L,42.8,,,6.1,5.8
Brett Sullivan,LHB,COL,Paul Skenes,R,24.5,,,12.8,5.6
Connor Joe,RHB,SEA,Connelly Early,L,14.1,,,16.1,5.4
Cal Raleigh,SHB,SEA,Connelly Early,L,32.1,,,8.7,5.4
Weston Wilson,RHB,SEA,Connelly Early,L,26.7,,,9.6,5.1
Alika Williams,RHB,ATH,Walbert Urena,R,8.3,,8.3,7.3,5.1
Colt Emerson,LHB,SEA,Connelly Early,L,29.1,,,7.9,4.9
Brooks Lee,SHB,MIN,Zac Gallen,R,12.6,,,11.3,4.1
Jared Young,LHB,NYM,Cristopher Sanchez,L,,,,15.2,3.8
Dominic Canzone,LHB,SEA,Connelly Early,L,31.9,,,,3.2
MJ Melendez,LHB,NYM,Cristopher Sanchez,L,,,,11.9,3
Brayan Rocchio,SHB,CLE,Spencer Arrighetti,R,9.1,,,8.2,3
Joey Loperfido,LHB,HOU,Joey Cantillo,L,29.2,,,,2.9
Taylor Trammell,LHB,HOU,Joey Cantillo,L,9.3,,,5.2,2.2
Luke Raley,LHB,SEA,Connelly Early,L,,,,7.9,2
Alex Freeland,SHB,LAD,Trevor Rogers,L,16.6,,,,1.7
Sam Huff,RHB,BAL,Yoshinobu Yamamoto,R,13.8,,,,1.4
Billy Cook,RHB,PIT,Tomoyuki Sugano,R,11.6,,,,1.2
Chuckie Robinson,RHB,LAD,Trevor Rogers,L,,,,,
Kahlil Watson,LHB,CLE,Spencer Arrighetti,R,,,,,
Ryan Ward,LHB,LAD,Trevor Rogers,L,,,,,
Kyler Fedko,RHB,MIN,Zac Gallen,R,,,,,
Raynel Delgado,LHB,HOU,Joey Cantillo,L,,,,,
Stuart Fairchild,RHB,CLE,Spencer Arrighetti,R,,,,,
Nate Eaton,RHB,BOS,Emerson Hancock,R,,,,,
Tommy Edman,SHB,LAD,Trevor Rogers,L,,,,,
Eric Wagaman,RHB,NYM,Cristopher Sanchez,L,,,,,
Christian Moore,RHB,LAA,J.T. Ginn,R,,,,,
Colby Thomas,RHB,ATH,Walbert Urena,R,,,,,
Braxton Fulford,RHB,COL,Paul Skenes,R,,,,,
