Matchup,STL @ NYY
Pitcher,Andre Pallante
Pitcher Team,STL
Opposing Team,NYY

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,118.2,496,0.244,0.293,0.363,0.119,1.22,10,0.76,6.9%,21.3%,17.3%,15.3%,9.6%,6.52,63.9%,7.6%,5.7%,33.8%,18.1%,13.4%,11.6%
vsLHB,60.0,259,0.270,0.317,0.411,0.141,1.38,6,0.90,6.9%,20.5%,16.2%,15.5%,9.3%,6.30,63.7%,9.0%,7.5%,39.2%,18.1%,13.9%,12.1%
vsRHB,58.1,237,0.215,0.268,0.308,0.093,1.06,4,0.62,6.8%,22.1%,18.6%,15.1%,9.9%,6.79,64.1%,6.2%,3.5%,27.5%,18.1%,12.9%,11.1%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jazz Chisholm Jr. LHB,,+400,28,4.00,10,2,2,100.6,282.8,5,2,30.0%,20.0%,40.0%,90.0%,40.0%,75.9,61.1%,50.0%,38.9%,100.0%,70.0%,40.0%,50.0%,30.0%,20.0%,60.0%,20.0%,20.0%,36.4%
Ben Rice LHB,,+315,36,3.40,10,2,2,98.7,291.0,4,3,30.0%,10.0%,10.0%,80.0%,40.0%,75.2,64.3%,64.3%,50.0%,100.0%,70.0%,60.0%,33.3%,10.0%,30.0%,40.0%,20.0%,40.0%,25.0%
Ryan McMahon LHB,,+520,25,3.20,10,1,1,96.2,307.3,4,1,10.0%,-,20.0%,60.0%,30.0%,76.6,91.7%,58.3%,33.3%,100.0%,60.0%,40.0%,25.0%,20.0%,40.0%,60.0%,20.0%,20.0%,57.1%
Amed Rosario RHB,—,N/A,20,3.20,10,1,1,94.7,260.0,2,1,10.0%,10.0%,10.0%,40.0%,50.0%,75.5,50.0%,50.0%,30.0%,100.0%,50.0%,10.0%,0.0%,40.0%,40.0%,30.0%,30.0%,40.0%,33.3%
Luis Garcia Jr. LHB,,+430,35,4.00,10,1,2,96.4,297.2,2,2,20.0%,20.0%,40.0%,40.0%,50.0%,76.3,61.5%,61.5%,30.8%,100.0%,60.0%,10.0%,100.0%,50.0%,40.0%,70.0%,20.0%,10.0%,0.0%
Paul Goldschmidt RHB,—,N/A,15,3.00,10,0,0,91.5,295.2,3,1,10.0%,-,10.0%,40.0%,30.0%,70.2,-,64.3%,7.1%,93.3%,60.0%,50.0%,0.0%,10.0%,40.0%,30.0%,60.0%,10.0%,28.6%
Spencer Jones LHB,,+480,25,3.60,10,0,1,90.1,196.8,2,0,-,-,30.0%,50.0%,50.0%,78.8,87.5%,31.2%,25.0%,100.0%,70.0%,30.0%,0.0%,40.0%,10.0%,30.0%,40.0%,30.0%,50.0%
Heliot Ramos RHB,,+470,23,4.20,10,0,0,90.3,-,0,0,-,-,-,40.0%,-,73.7,26.7%,46.7%,20.0%,93.8%,-,-,-,-,100.0%,50.0%,30.0%,20.0%,28.6%
Trent Grisham LHB,,+401,20,3.60,10,0,0,88.3,237.6,2,0,-,-,20.0%,30.0%,60.0%,71.9,13.3%,40.0%,20.0%,100.0%,60.0%,-,-,60.0%,20.0%,30.0%,50.0%,20.0%,50.0%
Austin Wells LHB,—,N/A,26,2.20,10,0,0,93.0,260.0,4,1,10.0%,-,20.0%,70.0%,40.0%,73.5,41.7%,66.7%,25.0%,100.0%,60.0%,30.0%,0.0%,30.0%,30.0%,50.0%,50.0%,-,71.4%
Jose Caballero RHB,—,N/A,16,3.80,10,0,0,78.4,238.1,1,0,-,-,20.0%,30.0%,30.0%,66.4,-,33.3%,13.3%,88.2%,50.0%,20.0%,0.0%,30.0%,40.0%,30.0%,50.0%,20.0%,33.3%
Ali Sanchez RHB,,+1300,13,2.40,6,0,0,87.8,287.5,0,0,-,-,16.7%,33.3%,16.7%,68.4,-,71.4%,-,100.0%,16.7%,-,-,16.7%,83.3%,66.7%,-,33.3%,25.0%
