Matchup,MIL @ ATH
Pitcher,Kyle Harrison
Pitcher Team,MIL
Opposing Team,ATH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,57.1,229,0.205,0.256,0.305,0.100,1.03,4,0.63,7.0%,29.5%,31.9%,21.1%,14.9%,11.46,66.5%,7.4%,5.1%,28.5%,26.3%,8.3%,20.4%
vsLHB,15.1,64,0.237,0.269,0.305,0.068,1.17,0,-,6.2%,26.0%,26.6%,18.5%,12.2%,9.98,73.4%,8.7%,-,7.1%,14.3%,-,16.7%
vsRHB,41.2,165,0.192,0.252,0.305,0.113,0.98,4,0.86,7.3%,30.7%,33.9%,22.0%,15.9%,12.10,63.9%,6.9%,7.4%,37.9%,31.6%,10.0%,22.1%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Nick Kurtz LHB,,+300,18,8,4.40,2,2,0.333,0.500,1.333,1.000,0.687,25.0%,38.5%,25.0%,22.7%,100.7,346.5,2,2,50.0%,-,-,75.0%,25.0%,78.6,83.3%,25.0%,25.0%,92.3%,75.0%,66.7%,-,25.0%,25.0%,50.0%,25.0%,66.7%
Shea Langeliers RHB,,+250,31,15,4.60,1,1,0.071,0.133,0.286,0.214,0.183,6.7%,29.6%,13.3%,15.7%,92.6,283.2,4,1,16.7%,8.3%,33.3%,50.0%,25.0%,76.8,69.6%,30.4%,17.4%,92.0%,33.3%,0.0%,33.3%,33.3%,41.7%,33.3%,25.0%,57.1%
Brent Rooker RHB,,+340,11,12,3.40,1,1,0.167,0.167,0.417,0.250,0.249,-,31.6%,41.7%,22.2%,96.6,304.0,2,2,28.6%,14.3%,57.1%,57.1%,71.4%,74.7,50.0%,25.0%,18.8%,88.9%,28.6%,0.0%,57.1%,14.3%,71.4%,28.6%,-,75.0%
Tyler Soderstrom LHB,,+390,25,10,4.00,1,1,0.222,0.300,0.667,0.444,0.402,10.0%,12.5%,20.0%,5.9%,87.0,212.8,1,1,14.3%,-,-,42.9%,14.3%,72.4,13.3%,26.7%,13.3%,93.8%,14.3%,100.0%,-,57.1%,-,57.1%,42.9%,36.4%
Colby Thomas RHB,,+380,15,9,2.00,1,2,0.333,0.333,0.889,0.556,0.516,-,12.5%,11.1%,6.5%,94.8,332.9,6,5,37.5%,12.5%,12.5%,62.5%,50.0%,76.6,65.2%,26.1%,17.4%,95.8%,75.0%,16.7%,25.0%,-,12.5%,75.0%,12.5%,18.2%
Zack Gelof RHB,,+475,15,14,4.00,0,0,0.286,0.286,0.429,0.143,0.306,-,30.0%,21.4%,15.5%,91.9,255.9,3,2,9.1%,9.1%,9.1%,54.5%,27.3%,74.3,40.0%,23.3%,16.7%,100.0%,18.2%,0.0%,27.3%,36.4%,18.2%,63.6%,18.2%,40.0%
Darell Hernaiz RHB,,+1000,4,13,3.80,0,0,0.273,0.385,0.273,-,0.305,15.4%,22.7%,15.4%,12.5%,80.9,255.7,2,1,-,-,-,22.2%,44.4%,68.0,-,23.8%,-,95.5%,33.3%,0.0%,44.4%,22.2%,-,66.7%,33.3%,54.5%
Jonah Heim SHB,,+533,23,9,3.00,0,0,-,-,-,-,-,-,20.8%,33.3%,12.2%,76.0,201.1,0,0,-,-,-,16.7%,16.7%,69.2,11.1%,11.1%,5.6%,81.8%,-,-,16.7%,66.7%,33.3%,50.0%,16.7%,62.5%
Jeff McNeil LHB,,+900,5,8,3.60,0,0,0.143,0.250,0.143,-,0.192,12.5%,29.4%,25.0%,16.1%,91.8,311.5,1,0,-,-,-,40.0%,20.0%,67.9,-,31.2%,-,94.1%,-,-,20.0%,80.0%,40.0%,60.0%,-,25.0%
Henry Bolte RHB,,+625,8,6,3.60,0,0,0.600,0.667,0.600,-,0.553,16.7%,44.4%,33.3%,24.2%,102.0,243.0,0,0,-,-,-,100.0%,33.3%,78.5,94.1%,17.6%,17.6%,94.4%,-,-,33.3%,66.7%,66.7%,-,33.3%,57.1%
Carlos Cortes LHB,—,N/A,-,6,3.60,0,0,0.500,0.500,0.667,0.167,0.508,-,44.4%,33.3%,30.8%,85.6,186.3,0,0,-,-,-,25.0%,50.0%,68.9,-,12.5%,-,88.9%,-,-,50.0%,25.0%,25.0%,-,75.0%,0.0%
Lawrence Butler LHB,—,N/A,6,6,3.00,0,0,-,0.333,-,-,0.216,33.3%,18.2%,33.3%,6.7%,73.3,-,0,0,-,-,-,-,-,71.6,9.1%,9.1%,-,100.0%,-,-,-,100.0%,50.0%,50.0%,-,22.2%
Alika Williams RHB,—,N/A,5,5,3.20,0,0,-,-,-,-,-,-,62.5%,40.0%,31.2%,93.6,232.5,1,0,-,-,-,33.3%,-,66.9,-,42.9%,-,87.5%,33.3%,0.0%,-,33.3%,-,66.7%,33.3%,66.7%
