Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-05-31,Coors Field,SF  @ COL,3:10,+32%,+26%,+13%,+33%,+0.73,+0.92,+1.37,+2.91,+20%,+30%,+16%,+32%,+0.46,+1.05,+1.67,+2.83,+12%,-4%,-3%,+1%,+0.27,-0.12,-0.29,+0.08
2026-05-31,Sutter Health Park,NYY @ ATH,4:05,+23%,+13%,+11%,+23%,+0.51,+0.46,+1.17,+2.05,+32%,+13%,+2%,+20%,+0.71,+0.46,+0.17,+1.75,-9%,0%,+9%,+3%,-0.20,0.00,+1.00,+0.30
2026-05-31,Great American BP,ATL @ CIN,1:40,+0%,+3%,-2%,+4%,+0.01,+0.11,-0.16,+0.32,+12%,+2%,-1%,+8%,+0.27,+0.07,-0.11,+0.74,-12%,+1%,-1%,-5%,-0.26,+0.04,-0.05,-0.42
2026-05-31,Dodger Stadium,PHI @ LAD,4:10,+20%,-1%,-5%,+3%,+0.46,-0.02,-0.53,+0.25,+18%,-4%,-5%,+0%,+0.39,-0.13,-0.58,+0.00,+3%,+3%,+1%,+3%,+0.06,+0.11,+0.06,+0.25
2026-05-31,Nationals Park,SD  @ WAS,1:35,-6%,+6%,+1%,-1%,-0.14,+0.20,+0.13,-0.11,+3%,+4%,+3%,+3%,+0.07,+0.14,+0.31,+0.28,-9%,+2%,-2%,-4%,-0.21,+0.06,-0.18,-0.39
2026-05-31,Daikin Park,MIL @ HOU,2:10,+6%,-10%,-4%,-4%,+0.14,-0.36,-0.42,-0.33,+7%,-10%,-4%,-4%,+0.15,-0.36,-0.48,-0.36,0%,+0%,+1%,+0%,-0.01,+0.00,+0.05,+0.03
2026-05-31,Oriole Park,TOR @ BAL,12:15,-20%,-1%,+8%,-4%,-0.44,-0.04,+0.88,-0.35,-1%,+6%,+6%,+5%,-0.03,+0.20,+0.69,+0.47,-19%,-7%,+2%,-9%,-0.42,-0.24,+0.20,-0.81
2026-05-31,Tropicana Field,LAA @ TB,1:40,-4%,-6%,-8%,-6%,-0.08,-0.23,-0.82,-0.52,-4%,-6%,-8%,-6%,-0.09,-0.21,-0.80,-0.52,+1%,-1%,0%,0%,+0.01,-0.02,-0.01,0.00
2026-05-31,Globe Life Field,KC  @ TEX,2:35,-10%,-8%,-2%,-7%,-0.22,-0.27,-0.17,-0.64,-9%,-8%,-1%,-7%,-0.19,-0.28,-0.15,-0.60,-1%,+0%,0%,0%,-0.02,+0.01,-0.03,-0.04
2026-05-31,PNC Park,MIN @ PIT,1:35,-29%,+5%,+2%,-8%,-0.65,+0.16,+0.17,-0.73,-14%,+11%,+0%,-1%,-0.32,+0.38,+0.01,-0.05,-15%,-6%,+1%,-8%,-0.33,-0.21,+0.16,-0.68
2026-05-31,Busch Stadium,CHC @ STL,7:20,-15%,-6%,+4%,-8%,-0.34,-0.21,+0.46,-0.75,-10%,-5%,+4%,-6%,-0.23,-0.17,+0.47,-0.53,-5%,-1%,0%,-2%,-0.11,-0.04,-0.01,-0.22
2026-05-31,Rate Field,DET @ CHW,2:10,-8%,-18%,+2%,-9%,-0.18,-0.62,+0.23,-0.76,+3%,-9%,+3%,+1%,+0.06,-0.30,+0.32,+0.05,-11%,-9%,-1%,-9%,-0.24,-0.32,-0.10,-0.82
2026-05-31,Progressive Field,BOS @ CLE,1:40,-22%,+4%,-6%,-10%,-0.50,+0.14,-0.67,-0.89,-5%,+2%,-3%,-1%,-0.11,+0.09,-0.29,-0.09,-18%,+2%,-4%,-9%,-0.39,+0.05,-0.39,-0.80
2026-05-31,Citi Field,MIA @ NYM,1:40,-8%,-27%,-2%,-12%,-0.17,-0.96,-0.16,-1.07,-2%,-18%,-4%,-8%,-0.04,-0.64,-0.48,-0.70,-6%,-9%,+3%,-4%,-0.13,-0.32,+0.31,-0.37
2026-05-31,T-Mobile Park,ARI @ SEA,4:10,-13%,-24%,-4%,-16%,-0.30,-0.84,-0.46,-1.42,+1%,-15%,-6%,-8%,+0.03,-0.52,-0.66,-0.69,-15%,-9%,+2%,-8%,-0.33,-0.32,+0.20,-0.74
