Matchup,DET @ SF
Pitcher,Jackson Jobe
Pitcher Team,DET
Opposing Team,SF

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Osleivis Basabe RHB,—,N/A,13,4.00,10,2,2,90.2,302.9,3,2,30.0%,20.0%,30.0%,60.0%,40.0%,74.7,50.0%,43.8%,31.2%,84.2%,60.0%,40.0%,50.0%,20.0%,40.0%,60.0%,20.0%,20.0%,25.0%
Bryce Eldridge LHB,,+578,33,3.80,10,1,1,86.7,266.0,2,2,10.0%,10.0%,10.0%,40.0%,40.0%,75.0,50.0%,37.5%,6.2%,88.9%,60.0%,40.0%,25.0%,20.0%,40.0%,50.0%,20.0%,30.0%,50.0%
Willy Adames RHB,,+610,15,4.20,10,1,1,75.9,179.3,1,1,10.0%,10.0%,20.0%,20.0%,-,71.7,14.3%,14.3%,7.1%,93.3%,20.0%,20.0%,50.0%,-,40.0%,60.0%,30.0%,10.0%,57.1%
Grant McCray LHB,,+880,24,3.20,10,1,1,79.1,242.2,1,1,10.0%,-,20.0%,20.0%,10.0%,72.3,50.0%,40.0%,20.0%,83.3%,40.0%,30.0%,33.3%,10.0%,30.0%,20.0%,50.0%,30.0%,0.0%
Jung Hoo Lee LHB,,+1220,16,4.60,10,1,1,86.9,281.4,2,1,-,-,10.0%,40.0%,40.0%,68.2,5.9%,23.5%,17.6%,85.0%,50.0%,10.0%,0.0%,40.0%,40.0%,30.0%,60.0%,10.0%,28.6%
Rafael Devers LHB,,+450,29,4.00,10,0,0,94.6,271.6,2,0,-,-,10.0%,60.0%,30.0%,72.0,11.1%,27.8%,11.1%,100.0%,40.0%,10.0%,0.0%,30.0%,50.0%,50.0%,30.0%,20.0%,14.3%
Drew Cavanaugh LHB,—,N/A,13,3.00,10,0,0,81.2,281.3,4,1,-,-,-,20.0%,60.0%,70.1,7.7%,30.8%,15.4%,86.7%,80.0%,30.0%,0.0%,50.0%,20.0%,-,50.0%,50.0%,57.1%
Drew Gilbert LHB,,+1060,9,2.80,10,0,0,89.9,192.5,1,0,-,-,50.0%,30.0%,60.0%,70.7,7.7%,46.2%,23.1%,92.9%,70.0%,10.0%,0.0%,60.0%,-,50.0%,10.0%,40.0%,14.3%
Daniel Susac RHB,,+1060,14,3.40,10,0,0,80.8,186.1,1,1,-,-,30.0%,10.0%,10.0%,69.2,9.1%,27.3%,-,91.7%,30.0%,30.0%,0.0%,-,30.0%,50.0%,30.0%,20.0%,62.5%
Christian Koss RHB,,+1240,15,2.60,10,0,0,82.4,188.4,1,1,10.0%,-,20.0%,30.0%,20.0%,69.5,8.3%,41.7%,16.7%,100.0%,30.0%,-,-,30.0%,40.0%,50.0%,40.0%,10.0%,57.1%
Buddy Kennedy RHB,—,N/A,7,2.80,3,0,0,57.8,163.6,0,0,-,-,-,-,-,71.1,25.0%,-,-,100.0%,-,-,-,-,66.7%,33.3%,-,66.7%,50.0%
Nate Furman LHB,—,N/A,-,2.33,2,0,0,85.4,277.4,0,0,-,-,-,-,50.0%,68.1,-,33.3%,-,100.0%,100.0%,50.0%,0.0%,50.0%,-,-,50.0%,50.0%,50.0%
