Matchup,MIA @ PHI
Pitcher,Aaron Nola
Pitcher Team,PHI
Opposing Team,MIA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,130.0,567,0.277,0.357,0.510,0.233,1.45,30,2.08,8.1%,27.7%,24.3%,20.6%,12.6%,9.55,63.8%,6.2%,9.7%,41.4%,28.3%,24.1%,20.7%
vsLHB,77.0,351,0.276,0.365,0.506,0.231,1.60,18,2.10,10.8%,27.2%,22.5%,18.3%,12.4%,9.23,58.5%,5.0%,9.4%,45.5%,30.5%,25.4%,20.6%
vsRHB,51.1,216,0.279,0.345,0.514,0.236,1.29,12,2.10,3.7%,28.5%,27.3%,24.8%,13.0%,10.34,72.5%,8.1%,10.1%,34.9%,24.8%,21.6%,20.8%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Griffin Conine LHB,—,N/A,20,3.40,10,2,3,95.3,311.9,4,3,30.0%,-,10.0%,50.0%,30.0%,74.4,35.7%,42.9%,35.7%,100.0%,60.0%,30.0%,33.3%,30.0%,30.0%,20.0%,70.0%,10.0%,44.4%
Esteury Ruiz RHB,—,N/A,12,3.00,10,1,1,81.2,244.5,2,1,10.0%,10.0%,10.0%,20.0%,20.0%,70.8,27.3%,45.5%,18.2%,100.0%,40.0%,30.0%,33.3%,10.0%,40.0%,50.0%,10.0%,40.0%,60.0%
Owen Caissie LHB,—,N/A,21,2.80,10,1,1,91.3,275.4,3,3,10.0%,-,30.0%,40.0%,50.0%,75.0,58.3%,50.0%,25.0%,92.3%,70.0%,40.0%,25.0%,30.0%,30.0%,50.0%,30.0%,20.0%,60.0%
Jakob Marsee LHB,—,N/A,8,3.80,10,0,0,86.5,199.6,1,0,-,-,30.0%,40.0%,20.0%,71.1,16.7%,50.0%,16.7%,100.0%,40.0%,10.0%,0.0%,30.0%,40.0%,60.0%,10.0%,30.0%,37.5%
Joe Mack LHB,—,N/A,16,3.40,10,0,0,85.9,229.9,2,1,-,-,20.0%,10.0%,10.0%,75.0,56.2%,37.5%,6.2%,100.0%,20.0%,20.0%,0.0%,-,70.0%,80.0%,10.0%,10.0%,20.0%
Xavier Edwards SHB,—,N/A,4,4.60,10,0,0,86.9,296.8,2,1,-,-,-,60.0%,40.0%,67.7,-,58.3%,16.7%,85.7%,30.0%,10.0%,0.0%,20.0%,60.0%,30.0%,50.0%,20.0%,20.0%
Otto Lopez RHB,—,N/A,13,4.60,10,0,0,88.1,236.2,1,0,-,-,-,30.0%,10.0%,69.7,-,36.4%,18.2%,84.6%,30.0%,20.0%,0.0%,10.0%,70.0%,50.0%,30.0%,20.0%,42.9%
Graham Pauley LHB,—,N/A,10,2.40,10,0,1,85.6,249.8,2,0,10.0%,10.0%,30.0%,30.0%,40.0%,72.4,18.8%,31.2%,18.8%,84.2%,50.0%,20.0%,0.0%,30.0%,50.0%,70.0%,-,30.0%,57.1%
Leo Jimenez RHB,—,N/A,27,2.60,10,0,0,90.8,307.9,4,0,-,-,10.0%,50.0%,30.0%,71.7,9.1%,72.7%,27.3%,91.7%,50.0%,20.0%,0.0%,30.0%,50.0%,30.0%,40.0%,30.0%,14.3%
Heriberto Hernandez RHB,—,N/A,23,4.40,10,0,0,86.3,179.9,1,0,10.0%,-,20.0%,40.0%,20.0%,74.7,50.0%,35.7%,28.6%,93.3%,30.0%,-,-,30.0%,70.0%,80.0%,10.0%,10.0%,50.0%
Agustin Ramirez RHB,—,N/A,17,3.20,10,0,0,88.7,204.1,0,0,-,-,-,50.0%,10.0%,75.2,60.0%,50.0%,40.0%,100.0%,10.0%,-,-,10.0%,80.0%,70.0%,-,30.0%,28.6%
Javier Sanoja RHB,—,N/A,15,3.60,10,0,0,85.6,272.3,2,1,-,-,10.0%,30.0%,20.0%,68.2,5.6%,44.4%,5.6%,94.7%,40.0%,30.0%,0.0%,10.0%,50.0%,10.0%,70.0%,20.0%,42.9%
Brian Navarreto RHB,—,N/A,-,3.40,1,0,0,73.7,-,0,0,-,-,-,-,-,71.3,-,-,-,100.0%,-,-,-,-,100.0%,100.0%,-,-,100.0%
