Split,vsLHB
Range,L10
Dates,="8/27/2026"
Games,20

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
7:07 PM,Spencer Arrighetti,vs,22.2,117,8.79,0.301,0.444,2.07,0.323,0.624,9,3.57,58,26.7%,23.1%,22.7%,10.4%,10.72,19,16.2%,57.3%,5.2%,68,36.8%,9,13.2%,27.9%,42.1%,26.5%
7:15 PM,Chris Sale,vs,13.0,55,1.33,0.288,0.317,1.31,0.115,0.404,0,-,21,27.2%,29.1%,22.5%,13.3%,11.08,2,3.6%,78.2%,4.8%,36,19.4%,2,5.6%,5.6%,-,-
1:05 PM,Gabriel Hughes,@,27.1,122,4.01,0.266,0.315,1.43,0.119,0.385,2,0.66,42,15.4%,13.9%,11.7%,6.9%,5.60,10,8.2%,63.1%,7.5%,94,29.8%,3,3.2%,20.2%,10.5%,23.4%
9:45 PM,Jose Cabrera,@,10.1,45,5.81,0.244,0.323,1.35,0.195,0.439,2,1.74,18,14.9%,11.1%,13.9%,6.5%,4.35,4,8.9%,66.7%,9.2%,36,36.1%,3,8.3%,19.4%,28.6%,19.4%
1:05 PM,Jake Irvin,vs,29.2,129,5.09,0.243,0.341,1.38,0.207,0.450,5,1.52,50,23.1%,20.9%,17.3%,11.0%,8.19,14,10.9%,62.8%,7.2%,86,48.8%,9,10.5%,29.1%,20.0%,22.1%
7:07 PM,Noah Cameron,@,15.2,66,2.91,0.233,0.277,1.28,0.083,0.317,1,0.57,19,30.6%,25.8%,21.2%,14.7%,9.77,6,9.1%,56.1%,10.1%,43,34.9%,3,7.0%,34.9%,6.7%,16.3%
7:05 PM,Hayden Wesneski,@,14.2,58,4.19,0.226,0.280,1.02,0.132,0.358,2,1.23,19,27.3%,19.0%,16.9%,14.4%,6.75,3,5.2%,67.2%,8.7%,43,41.9%,5,11.6%,27.9%,16.7%,11.6%
7:10 PM,Sean Manaea,vs,17.1,74,5.06,0.222,0.335,1.27,0.206,0.429,3,1.56,27,23.4%,25.7%,22.6%,11.0%,9.87,8,10.8%,63.5%,5.9%,44,45.5%,7,15.9%,29.5%,15.4%,25.0%
9:45 PM,Landen Roupp,vs,36.1,155,4.37,0.200,0.283,1.29,0.085,0.285,2,0.50,37,20.8%,16.8%,14.5%,9.3%,6.44,21,13.5%,57.7%,4.3%,105,31.4%,6,5.7%,24.8%,7.7%,6.7%
7:05 PM,Gerrit Cole,vs,37.1,146,3.18,0.194,0.257,0.91,0.173,0.367,6,1.45,51,26.4%,32.9%,24.1%,13.4%,11.57,7,4.8%,72.6%,8.6%,91,38.5%,8,8.8%,37.4%,17.6%,23.1%
7:15 PM,Yoshinobu Yamamoto,@,36.0,140,2.57,0.180,0.229,0.92,0.086,0.266,2,0.50,34,20.4%,27.9%,19.4%,9.2%,9.75,10,7.1%,66.4%,5.1%,90,34.4%,5,5.6%,18.9%,11.8%,10.0%
2:15 PM,Trevor Rogers,@,16.2,62,1.48,0.172,0.196,0.78,0.052,0.224,0,-,13,25.6%,29.0%,21.7%,12.6%,9.72,3,4.8%,72.1%,8.8%,41,19.5%,1,2.4%,9.8%,-,17.1%
7:10 PM,Jacob Misiorowski,@,36.2,133,2.34,0.128,0.192,0.60,0.128,0.256,4,0.98,32,42.2%,39.1%,28.7%,23.6%,12.76,6,4.5%,69.4%,6.8%,73,31.5%,4,5.5%,35.6%,15.4%,11.0%
