Matchup,WSH @ SF
Pitcher,Adrian Houser
Pitcher Team,SF
Opposing Team,WSH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,60.2,278,0.290,0.367,0.496,0.206,1.58,10,1.48,8.6%,18.3%,14.0%,14.3%,8.2%,5.79,65.1%,6.6%,9.0%,44.1%,22.3%,19.1%,14.7%
vsLHB,32.2,174,0.347,0.442,0.613,0.267,2.20,7,1.93,11.5%,18.8%,16.7%,15.8%,8.2%,7.99,62.1%,6.4%,10.7%,44.3%,23.8%,20.7%,20.5%
vsRHB,27.2,104,0.204,0.240,0.316,0.112,0.87,3,0.98,3.8%,17.4%,9.6%,11.4%,8.4%,3.25,70.2%,6.9%,6.7%,43.8%,20.2%,16.7%,6.7%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Luis Garcia Jr. LHB,,+800,28,28,3.60,1,2,0.185,0.214,0.333,0.148,0.239,3.6%,7.0%,3.6%,3.8%,89.1,225.4,4,2,7.7%,-,11.5%,38.5%,34.6%,73.7,34.1%,31.7%,22.0%,97.6%,11.5%,0.0%,26.9%,53.8%,53.8%,34.6%,11.5%,20.8%
Drew Millas SHB,,+1540,11,25,3.60,1,1,0.190,0.320,0.333,0.143,0.297,12.0%,23.1%,8.0%,9.1%,79.7,212.0,1,1,5.9%,5.9%,17.6%,17.6%,41.2%,66.5,2.7%,21.6%,8.1%,97.4%,11.8%,50.0%,35.3%,35.3%,29.4%,23.5%,47.1%,23.3%
Daylen Lile LHB,,+1000,13,23,4.20,1,1,0.238,0.304,0.381,0.143,0.303,8.7%,10.5%,4.3%,5.6%,85.8,271.2,5,2,10.0%,5.0%,10.0%,35.0%,40.0%,70.6,9.7%,25.8%,12.9%,86.1%,35.0%,14.3%,20.0%,40.0%,35.0%,45.0%,20.0%,47.4%
James Wood LHB,,+380,30,21,4.40,1,2,0.250,0.429,0.438,0.188,0.382,23.8%,32.4%,33.3%,10.7%,93.9,309.3,3,2,22.2%,-,-,55.6%,55.6%,75.9,55.2%,17.2%,10.3%,85.3%,44.4%,25.0%,22.2%,33.3%,11.1%,66.7%,22.2%,20.8%
Keibert Ruiz SHB,,+1050,16,18,3.20,1,2,0.235,0.278,0.412,0.176,0.301,5.6%,15.2%,-,9.8%,86.4,252.9,4,3,5.9%,5.9%,41.2%,41.2%,17.6%,67.9,-,43.3%,20.0%,93.8%,47.1%,12.5%,11.8%,23.5%,58.8%,29.4%,11.8%,64.7%
Jorbit Vivas LHB,—,N/A,16,17,3.40,1,2,0.188,0.235,0.375,0.188,0.266,5.9%,24.1%,17.6%,11.3%,84.6,252.4,3,2,7.7%,7.7%,23.1%,30.8%,7.7%,69.6,-,25.0%,10.7%,100.0%,46.2%,16.7%,7.7%,38.5%,53.8%,23.1%,23.1%,45.0%
Curtis Mead RHB,,+990,23,17,4.00,1,1,0.214,0.353,0.429,0.214,0.343,17.6%,10.8%,23.5%,4.5%,91.3,260.7,2,2,10.0%,-,-,40.0%,50.0%,73.3,28.1%,15.6%,9.4%,91.4%,40.0%,25.0%,40.0%,20.0%,10.0%,70.0%,20.0%,9.5%
Dylan Crews RHB,,+930,12,23,4.40,0,1,0.182,0.217,0.182,-,0.186,-,27.9%,17.4%,15.8%,91.9,281.1,6,2,11.1%,-,5.6%,61.1%,38.9%,74.7,48.6%,32.4%,24.3%,88.1%,27.8%,0.0%,33.3%,33.3%,27.8%,50.0%,22.2%,41.7%
CJ Abrams LHB,,+600,18,19,4.40,0,0,0.375,0.474,0.375,-,0.384,15.8%,22.0%,15.8%,11.0%,92.6,252.3,4,1,7.7%,-,30.8%,53.8%,53.8%,73.6,35.0%,27.5%,12.5%,97.6%,7.7%,0.0%,53.8%,30.8%,46.2%,46.2%,7.7%,47.8%
Jose Tena LHB,—,N/A,10,18,2.20,0,0,0.176,0.222,0.176,-,0.184,5.6%,30.8%,27.8%,18.8%,88.2,248.6,1,0,8.3%,8.3%,16.7%,50.0%,33.3%,74.1,48.6%,17.1%,14.3%,97.2%,8.3%,0.0%,33.3%,58.3%,50.0%,41.7%,8.3%,28.6%
