Matchup,CWS @ BOS
Pitcher,Ranger Suarez
Pitcher Team,BOS
Opposing Team,CWS

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,12.2,1.18,="14-51",.275,.373,0.098,1,2,0,4,25.0,1,.288,.661
Batting Second,10.1,2.03,="13-43",.302,.419,0.117,1,2,0,4,19.6,8,.412,.831
Batting Third,11.1,1.59,="13-44",.295,.409,0.114,1,2,0,5,32.0,5,.380,.789
Batting Fourth,10.2,1.50,="11-43",.256,.395,0.139,0,6,0,5,22.9,5,.333,.728
Batting Fifth,12.1,0.89,="8-42",.190,.357,0.167,1,2,1,5,31.9,3,.234,.591
Batting Sixth,12.2,0.63,="5-42",.119,.119,0.000,0,0,0,1,21.7,3,.196,.315
Batting Seventh,10.2,0.94,="8-39",.205,.256,0.051,0,2,0,4,31.0,2,.238,.494
Batting Eighth,9.2,0.83,="7-36",.194,.250,0.056,0,2,0,2,21.6,1,.216,.466
Batting Ninth,9.2,0.93,="9-36",.250,.389,0.139,1,2,0,2,25.0,0,.250,.639

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Sam Antonacci LHB,Batting First ​,="61-226",.270,.389,0.119,6,9,0,21,16.4,19,.363,.752
Chase Meidroth RHB,Batting First ​,="33-124",.266,.419,0.153,4,7,0,10,23.0,15,.345,.764
Randal Grichuk RHB,Batting Second ​,="9-35",.257,.629,0.372,3,4,0,3,24.3,2,.297,.926
Munetaka Murakami LHB,Batting Second ​,="57-230",.248,.513,0.265,17,10,0,39,34.2,44,.371,.884
Andrew Benintendi LHB,Batting Third ​,="19-73",.260,.466,0.206,4,3,0,12,21.0,8,.333,.799
Miguel Vargas RHB,Batting Third ​,="58-250",.232,.456,0.224,13,17,0,35,19.8,34,.332,.788
Colson Montgomery LHB,Batting Fourth ​,="65-292",.223,.459,0.236,19,12,0,49,33.6,27,.303,.762
Braden Montgomery SHB,Batting Sixth ​,="18-73",.247,.342,0.095,1,2,1,7,30.9,7,.321,.663
Brenton Doyle RHB,Batting Seventh ​,="5-37",.135,.135,0.000,0,0,0,0,36.6,4,.220,.355
Joey Bart RHB,Batting Eighth ​,="8-45",.178,.311,0.133,1,3,0,4,26.9,2,.288,.599
Tristan Peters LHB,Batting Eighth ​,="33-126",.262,.452,0.190,4,8,2,22,15.7,10,.312,.764
Luisangel Acuna RHB,Batting Ninth ​,="15-68",.221,.279,0.058,1,1,0,5,14.7,4,.270,.549
Drew Romo SHB,Batting Ninth ​,="12-98",.122,.214,0.092,2,3,0,5,25.2,12,.225,.439
