Split,vsRHB
Range,L10
Dates,="8/12/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
3:45 PM,Bryan King,@,6.2,37,14.20,0.394,0.586,2.40,0.606,1.000,6,8.10,33,16.1%,21.6%,22.9%,7.9%,10.80,3,8.1%,62.2%,10.2%,25,48.0%,7,28.0%,32.0%,50.0%,20.0%
7:05 PM,Will Warren,vs,18.1,85,4.25,0.325,0.398,1.69,0.247,0.571,3,1.47,44,21.3%,21.2%,17.1%,10.1%,8.84,6,7.1%,65.9%,11.6%,61,44.3%,4,6.6%,14.8%,33.3%,23.0%
3:40 PM,Merrill Kelly,vs,21.2,98,5.64,0.302,0.383,1.62,0.221,0.523,5,2.08,45,21.8%,20.4%,17.4%,11.0%,8.31,9,9.2%,60.0%,6.4%,68,50.0%,10,14.7%,25.0%,23.5%,19.1%
6:40 PM,Framber Valdez,vs,44.0,195,4.49,0.287,0.342,1.48,0.132,0.420,5,1.02,73,18.0%,16.4%,18.5%,8.2%,6.55,15,7.7%,58.5%,7.8%,143,44.1%,8,5.6%,12.6%,22.2%,10.5%
7:40 PM,Rhett Lowder,@,14.2,63,3.37,0.283,0.306,1.30,0.100,0.383,1,0.61,23,17.1%,14.3%,13.6%,8.6%,5.52,2,3.2%,71.9%,8.6%,51,35.3%,4,7.8%,15.7%,12.5%,17.6%
6:45 PM,David Peterson,@,32.1,148,5.73,0.279,0.355,1.67,0.171,0.450,5,1.39,58,17.0%,11.5%,10.4%,7.4%,4.73,18,12.2%,57.4%,4.3%,113,38.1%,8,7.1%,26.5%,13.3%,15.0%
6:40 PM,Carmen Mlodzinski,@,9.0,37,2.66,0.278,0.296,1.22,0.111,0.389,1,1.00,14,20.0%,27.0%,20.4%,8.8%,10.00,1,2.7%,76.3%,10.8%,26,50.0%,2,7.7%,11.5%,33.3%,26.9%
3:40 PM,Ryan Feltner,@,25.0,108,5.98,0.277,0.372,1.40,0.287,0.564,7,2.52,57,24.2%,18.5%,16.1%,12.1%,7.20,7,6.5%,65.1%,7.1%,81,38.3%,8,9.9%,23.5%,36.8%,23.5%
7:15 PM,Tyler Mahle,vs,21.1,96,3.66,0.274,0.324,1.55,0.095,0.369,1,0.42,31,20.1%,17.7%,18.3%,8.6%,7.17,10,10.4%,60.4%,5.4%,68,39.7%,4,5.9%,27.9%,5.3%,8.8%
6:40 PM,Foster Griffin,@,46.0,189,3.45,0.270,0.300,1.26,0.112,0.382,4,0.78,68,23.5%,17.5%,13.0%,12.3%,6.46,10,5.3%,65.6%,6.7%,146,36.3%,6,4.1%,19.9%,13.8%,13.0%
10:10 PM,Daniel Lynch IV,@,6.2,28,3.40,0.269,0.308,1.35,0.115,0.385,0,-,10,26.2%,7.1%,11.8%,11.6%,2.70,2,7.1%,75.0%,9.5%,24,41.7%,0,-,16.7%,-,8.3%
7:07 PM,Ranger Suarez,@,34.1,147,2.14,0.256,0.286,1.31,0.068,0.323,1,0.26,43,24.6%,27.9%,24.0%,10.8%,10.75,11,7.5%,66.0%,4.9%,94,31.9%,2,2.1%,23.4%,4.5%,21.3%
1:40 PM,Zebby Matthews,vs,28.2,114,5.51,0.248,0.343,1.15,0.267,0.514,7,2.20,54,25.8%,20.2%,18.1%,12.7%,7.22,7,6.1%,69.6%,8.5%,83,39.8%,9,10.8%,21.7%,33.3%,20.5%
1:40 PM,Shane Baz,@,27.1,112,2.55,0.245,0.277,1.21,0.069,0.314,0,-,32,27.1%,18.8%,15.4%,13.3%,6.91,8,7.1%,62.8%,6.2%,82,36.6%,4,4.9%,19.5%,-,15.9%
3:05 PM,Jack Perkins,vs,21.0,91,5.58,0.244,0.343,1.29,0.244,0.488,5,2.14,40,28.8%,22.0%,23.3%,13.8%,8.57,7,7.7%,60.4%,7.3%,62,40.3%,7,11.3%,38.7%,20.8%,22.6%
6:40 PM,Janson Junk,vs,18.1,74,5.77,0.243,0.325,1.15,0.243,0.486,5,2.45,34,13.8%,18.9%,17.9%,7.1%,6.87,4,5.4%,63.5%,6.8%,56,33.9%,5,8.9%,28.6%,31.2%,19.6%
7:07 PM,Jose Soriano,vs,19.1,83,2.32,0.243,0.292,1.34,0.081,0.324,0,-,24,32.9%,25.3%,16.7%,15.5%,9.78,8,9.6%,66.7%,5.9%,53,37.7%,2,3.8%,7.5%,-,17.0%
7:15 PM,Zach Thornton,@,25.0,101,3.62,0.231,0.284,1.16,0.110,0.341,2,0.72,31,17.1%,19.8%,17.1%,8.4%,7.20,8,7.9%,63.7%,9.0%,72,36.1%,6,8.3%,27.8%,5.0%,15.3%
10:10 PM,George Klassen,vs,3.1,22,13.30,0.231,0.470,3.60,0.308,0.538,1,2.70,7,30.8%,13.6%,9.1%,11.5%,8.10,9,40.9%,36.4%,2.9%,10,30.0%,2,20.0%,20.0%,50.0%,30.0%
10:10 PM,Eric Lauer,vs,41.1,169,5.16,0.229,0.287,1.11,0.159,0.389,7,1.52,61,14.1%,10.7%,8.0%,7.4%,3.92,10,5.9%,58.5%,6.4%,141,31.2%,15,10.6%,30.5%,16.3%,19.9%
4:10 PM,Dustin May,@,19.2,83,2.90,0.224,0.270,1.07,0.092,0.316,1,0.46,24,24.5%,22.9%,21.6%,11.5%,8.69,4,4.8%,60.2%,5.9%,57,40.4%,7,12.3%,29.8%,5.9%,12.3%
10:10 PM,Cal Quantrill,@,16.2,66,4.42,0.213,0.264,0.96,0.131,0.344,2,1.08,21,15.6%,12.1%,14.5%,7.6%,4.32,3,4.5%,56.1%,7.1%,54,18.5%,2,3.7%,31.5%,11.8%,13.0%
3:05 PM,Drew Rasmussen,@,22.0,85,1.96,0.210,0.252,0.82,0.123,0.333,1,0.41,27,27.9%,29.4%,24.0%,14.8%,10.23,1,1.2%,64.7%,9.4%,56,37.5%,4,7.1%,25.0%,7.1%,16.1%
7:40 PM,Luis Castillo,vs,21.2,81,3.19,0.208,0.242,0.83,0.130,0.338,2,0.83,26,25.3%,18.5%,16.1%,13.9%,6.23,2,2.5%,70.4%,7.1%,64,32.8%,2,3.1%,18.8%,16.7%,9.4%
2:15 PM,Kyle Leahy,vs,28.0,101,2.60,0.192,0.237,0.71,0.172,0.364,3,0.96,36,23.5%,27.7%,19.7%,11.9%,9.00,1,1.0%,66.0%,8.6%,71,50.7%,8,11.3%,26.8%,15.8%,14.1%
4:10 PM,Robbie Ray,vs,42.2,172,3.71,0.191,0.258,1.12,0.092,0.283,2,0.42,43,20.3%,17.4%,20.5%,9.5%,6.33,19,11.0%,57.8%,6.7%,122,36.9%,6,4.9%,34.4%,2.4%,14.8%
2:15 PM,Zack Wheeler,@,22.0,83,2.55,0.190,0.240,0.82,0.152,0.342,3,1.23,27,34.7%,36.1%,29.1%,16.9%,12.27,3,3.6%,67.5%,5.9%,50,14.0%,0,-,18.0%,33.3%,16.0%
