Matchup,NYY @ PHI
Pitcher,Will Warren
Pitcher Team,NYY
Opposing Team,PHI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,99.0,431,0.262,0.330,0.437,0.175,1.37,14,1.27,7.9%,22.3%,22.5%,18.8%,9.9%,8.82,62.8%,8.5%,7.1%,40.1%,24.6%,19.2%,19.2%
vsLHB,55.1,240,0.264,0.338,0.454,0.190,1.39,9,1.46,8.3%,18.9%,18.8%,18.1%,8.0%,7.32,62.0%,7.4%,8.1%,37.0%,26.6%,19.6%,19.1%
vsRHB,43.0,191,0.260,0.319,0.416,0.156,1.37,5,1.05,7.3%,26.1%,27.2%,19.5%,12.2%,10.88,63.9%,9.7%,5.6%,44.4%,21.8%,18.5%,19.4%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Derek Hill RHB,—,N/A,43,2.80,10,1,1,88.6,252.9,2,1,10.0%,10.0%,20.0%,30.0%,40.0%,70.9,18.8%,43.8%,18.8%,100.0%,50.0%,20.0%,50.0%,30.0%,40.0%,50.0%,30.0%,20.0%,44.4%
Bryce Harper LHB,,+400,29,4.00,10,1,1,92.7,319.5,2,1,10.0%,-,-,50.0%,20.0%,74.8,58.8%,35.3%,29.4%,100.0%,30.0%,30.0%,33.3%,-,70.0%,40.0%,40.0%,20.0%,75.0%
Trea Turner RHB,,+508,19,4.40,10,1,1,97.3,339.8,6,2,10.0%,-,10.0%,70.0%,50.0%,74.4,45.5%,72.7%,45.5%,100.0%,60.0%,10.0%,100.0%,50.0%,40.0%,10.0%,80.0%,10.0%,37.5%
Brandon Marsh LHB,,+600,27,3.00,10,1,1,94.6,326.2,4,2,10.0%,-,10.0%,60.0%,30.0%,72.7,28.6%,33.3%,19.0%,100.0%,50.0%,50.0%,20.0%,-,50.0%,40.0%,40.0%,20.0%,37.5%
Justin Crawford LHB,,+1100,7,2.20,10,0,0,79.6,222.1,0,0,-,-,-,20.0%,20.0%,70.3,25.0%,50.0%,-,80.0%,30.0%,20.0%,0.0%,10.0%,50.0%,10.0%,10.0%,80.0%,50.0%
Edmundo Sosa RHB,—,N/A,30,2.80,10,0,0,85.2,319.7,3,0,-,-,-,40.0%,-,71.6,17.6%,35.3%,11.8%,89.5%,30.0%,30.0%,0.0%,-,60.0%,40.0%,60.0%,-,50.0%
Gabriel Rincones Jr. LHB,,+620,12,2.20,10,0,0,95.3,327.1,3,2,20.0%,-,10.0%,50.0%,30.0%,74.6,47.4%,31.6%,21.1%,95.0%,40.0%,20.0%,0.0%,20.0%,60.0%,40.0%,40.0%,20.0%,33.3%
J.T. Realmuto RHB,,+630,10,3.20,10,0,0,93.3,208.4,0,0,-,-,20.0%,50.0%,40.0%,72.4,16.7%,66.7%,33.3%,100.0%,30.0%,-,-,30.0%,70.0%,30.0%,70.0%,-,14.3%
Kyle Schwarber LHB,,+210,32,4.00,10,0,1,99.3,260.4,3,1,-,-,20.0%,80.0%,30.0%,79.0,83.3%,58.3%,33.3%,100.0%,70.0%,40.0%,0.0%,30.0%,20.0%,40.0%,40.0%,20.0%,37.5%
Bryson Stott LHB,,+680,15,3.60,10,0,1,91.7,300.6,3,3,10.0%,-,10.0%,40.0%,70.0%,71.8,-,57.1%,21.4%,100.0%,80.0%,30.0%,0.0%,50.0%,20.0%,30.0%,50.0%,20.0%,33.3%
Alec Bohm RHB,,+600,17,4.00,10,0,0,94.1,199.6,1,0,-,-,-,60.0%,10.0%,70.4,-,75.0%,16.7%,100.0%,10.0%,-,-,10.0%,80.0%,30.0%,10.0%,60.0%,33.3%
