Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Gabriel Moreno,RHB,ARI,Bryce Elder,R,30.7,28.4,12.3,48.1,28.7
Willson Contreras,RHB,BOS,Lake Bachar,R,35.9,26,28.4,28.8,28.4
Edmundo Sosa,RHB,PHI,Dean Kremer,R,24.7,34.1,20.6,31,28.3
Jazz Chisholm Jr.,LHB,NYY,Dylan Cease,R,43.4,23.9,8,52,28.1
Brady House,RHB,WSH,Christian Scott,R,32.9,27.5,18.3,38.6,28.1
Christian Yelich,LHB,MIL,Tarik Skubal,L,59.9,15.8,15.8,46.6,27.9
Jake McCarthy,LHB,COL,Blade Tidwell,R,53.9,26.3,20.7,28.1,27.8
Brett Sullivan,LHB,COL,Blade Tidwell,R,36.8,19.6,23,41.6,27.8
Freddie Freeman,LHB,LAD,Logan Henderson,R,32.3,18.9,19.7,47.8,27.7
Shohei Ohtani,LHB,LAD,Logan Henderson,R,39,18.2,23.4,41.4,27.6
TJ Rumfield,LHB,COL,Blade Tidwell,R,38.5,21,25.4,35.1,27.6
Kyle Isbel,LHB,KC,Ryan Johnson,R,41.2,18.9,18.7,45.1,27.6
Gabriel Arias,RHB,NYM,Jake Irvin,R,31.8,25.9,23.5,33.3,27.6
Jarren Duran,LHB,BOS,Lake Bachar,R,27.4,18.9,19.2,49.8,27.6
Austin Riley,RHB,ATL,Michael Soroka,R,45.3,29.3,20.6,26.2,27.5
Jose Tena,LHB,WSH,Christian Scott,R,28.4,21.5,27.1,34.8,27.2
Henry Bolte,RHB,ATH,Cody Bradford,L,33.3,22.6,23.3,35,27
Ben Malgeri,RHB,DET,Sean Burke,R,50.6,29.2,30.4,10.5,27
Heriberto Hernandez,RHB,MIA,Nick Lodolo,L,46.8,24.9,27.9,19.6,26.7
Pete Crow-Armstrong,LHB,CHC,Hunter Dobbins,R,23.8,25.5,15.5,42.9,26.7
Wilyer Abreu,LHB,BOS,Lake Bachar,R,22.7,19.2,15.7,50.8,26.4
Cal Raleigh,SHB,SEA,Hunter Brown,R,31.5,17.4,17.4,46.9,26.2
Tyler Stephenson,RHB,CIN,Eury Perez,R,34.9,17.8,28.7,31.5,26.2
Brice Turang,LHB,MIL,Tarik Skubal,L,55.8,15.8,,59.6,26
Randal Grichuk,RHB,CWS,Drew Anderson,R,49.4,11.6,15.4,48.9,25.8
Ronald Acuna Jr.,RHB,ATL,Michael Soroka,R,27.1,27.4,26.2,22.5,25.8
Everson Pereira,RHB,STL,Edward Cabrera,R,38.6,31.5,22.3,16.3,25.6
Ryan Vilade,RHB,TB,Trevor Rogers,L,38.5,26.4,8.5,39,25.4
Adley Rutschman,SHB,BOS,Lake Bachar,R,19.9,30.9,13.2,34.5,25.4
Jacob Young,RHB,WSH,Christian Scott,R,56,27.3,23.9,12.3,25.4
Carson Benge,LHB,NYM,Jake Irvin,R,38.1,32.7,12.5,25.2,25.3
Petey Halpin,LHB,CLE,Casey Mize,R,29.2,20.9,23.2,31.9,25.2
Kyle Tucker,LHB,LAD,Logan Henderson,R,39.2,17.2,19.8,36.7,25.1
Zack Gelof,RHB,ATH,Cody Bradford,L,25,6.7,23.2,53.3,25.1
Francisco Alvarez,RHB,NYM,Jake Irvin,R,35.7,26.1,12.4,33.3,24.8
Jonah Heim,SHB,ATH,Cody Bradford,L,33.3,17.2,31.5,23.3,24.6
Trevor Larnach,LHB,MIN,Andrew Painter,R,38.3,14.6,10,50,24.4
Miguel Vargas,RHB,CWS,Drew Anderson,R,35.1,12.7,24.6,35.8,24.3
Spencer Torkelson,RHB,DET,Sean Burke,R,38.9,20.5,19.1,30.2,24.3
Jung Hoo Lee,LHB,SF,Gabriel Hughes,R,21.7,15.2,25,37,24.2
Elly De La Cruz,SHB,CIN,Eury Perez,R,31.3,21.2,24.6,24.6,24.1
Zach Neto,RHB,LAA,Noah Cameron,L,41.6,19.2,18,31.2,24.1
Dillon Dingler,RHB,DET,Sean Burke,R,37.7,21.7,26.3,19.4,24.1
Michael Conforto,LHB,CHC,Hunter Dobbins,R,28.2,12,23.8,38.5,23.8
Matt McLain,RHB,CIN,Eury Perez,R,37.5,24.9,13.9,28.5,23.8
Colt Keith,LHB,DET,Sean Burke,R,69.6,16.6,15.6,25.2,23.8
Jakob Marsee,LHB,MIA,Nick Lodolo,L,40.7,11,9.6,51.7,23.7
Abimelec Ortiz,LHB,WSH,Christian Scott,R,24.7,30.5,9.3,30.5,23.6
Miguel Rojas,RHB,LAD,Logan Henderson,R,41.7,17.5,,53.2,23.6
Jared Young,LHB,NYM,Jake Irvin,R,36.6,16.4,18.9,34.1,23.6
Jorge Polanco,SHB,NYM,Jake Irvin,R,24.7,16.7,8.9,50,23.5
Kody Clemens,LHB,MIN,Andrew Painter,R,28.8,19,30.9,19,23.5
James McCann,RHB,ARI,Bryce Elder,R,42.1,10.7,21.6,35.4,23.3
Amed Rosario,RHB,NYY,Dylan Cease,R,21,17.1,15.5,42.3,23.3
Bryan Reynolds,SHB,PIT,Patrick Sandoval,L,35.4,11.8,17.3,41.8,23.3
Yordan Alvarez,LHB,HOU,Bryan Woo,R,15.3,29.7,5.2,39.1,23.3
Seiya Suzuki,RHB,CHC,Hunter Dobbins,R,41.2,15.5,19.4,31.1,23.1
Osleivis Basabe,RHB,SF,Gabriel Hughes,R,28.5,24,18.3,25.5,23.1
Jeremy Pena,RHB,HOU,Bryan Woo,R,59.8,,13.9,51.5,23
Kevin McGonigle,LHB,DET,Sean Burke,R,15,27.6,15.3,28.2,22.8
Masyn Winn,RHB,STL,Edward Cabrera,R,21.9,19.3,11.8,41.3,22.8
Brandon Marsh,LHB,PHI,Dean Kremer,R,26.3,13.6,23.6,32.8,22.7
Carter Jensen,LHB,KC,Ryan Johnson,R,39,18,17.6,28.5,22.6
Drew Romo,SHB,CWS,Drew Anderson,R,32.9,12.4,28.1,26,22.6
Gary Sanchez,RHB,MIL,Tarik Skubal,L,38.1,17.6,20.5,25.6,22.5
Victor Bericoto,RHB,SF,Gabriel Hughes,R,37.7,22.9,8.5,32.7,22.5
CJ Abrams,LHB,WSH,Christian Scott,R,28.2,15.7,18.2,34,22.3
Hao-Yu  Lee,RHB,DET,Sean Burke,R,29.8,19.1,26,18.4,22.1
Mike Trout,RHB,LAA,Noah Cameron,L,24.1,15.7,17.2,36,22.1
Troy Johnston,LHB,COL,Blade Tidwell,R,30.4,12.3,8.4,48.9,22.1
Kazuma Okamoto,RHB,TOR,Ryan Weathers,L,33.3,15.9,15.9,33.3,22
Miguel Amaya,RHB,CHC,Hunter Dobbins,R,27.5,16,15.3,36.1,22
Sal Stewart,RHB,CIN,Eury Perez,R,29.9,14.4,22.3,28.5,21.8
Lars Nootbaar,LHB,ARI,Bryce Elder,R,25.1,16.7,8.6,42.9,21.7
Austin Wells,LHB,NYY,Dylan Cease,R,49.5,6.8,18.5,35.4,21.7
Jackson Chourio,RHB,MIL,Tarik Skubal,L,29.3,16.9,17.7,29.9,21.6
Eugenio Suarez,RHB,CIN,Eury Perez,R,32.5,17.8,14.3,31,21.5
Drew Gilbert,LHB,SF,Gabriel Hughes,R,34.6,17,17.9,26.8,21.5
Matt Olson,LHB,ATL,Michael Soroka,R,21.8,12.6,26.7,27.3,21.4
Bobby Witt Jr.,RHB,KC,Ryan Johnson,R,30.4,19.6,14.5,28.7,21.4
Colton Cowser,LHB,BAL,Freddy Peralta,R,27.1,21,17,25,21.4
Pete Alonso,RHB,BAL,Freddy Peralta,R,24.9,10,19.3,37.9,21.3
Gavin Sheets,LHB,SD,Tanner Bibee,R,27.3,18.8,15.7,28.8,21.2
Manny Machado,RHB,SD,Tanner Bibee,R,29.8,23.6,18.2,18.2,21.2
Max Clark,LHB,DET,Sean Burke,R,33.6,,18.1,49.8,21.2
Corbin Carroll,LHB,ARI,Bryce Elder,R,16.8,14,17.5,37.4,21.2
Hunter Goodman,RHB,COL,Blade Tidwell,R,33.6,23.3,20.4,14.3,21.2
Garrett Mitchell,LHB,MIL,Tarik Skubal,L,60,13.1,,41.9,21.1
Xavier Edwards,SHB,MIA,Nick Lodolo,L,21.3,19.6,23.9,19.6,21.1
Dylan Crews,RHB,WSH,Christian Scott,R,38.6,27,,31.2,21.1
Rafael Devers,LHB,SF,Gabriel Hughes,R,29.9,14.2,21.5,26.2,21
Ryan McMahon,LHB,NYY,Dylan Cease,R,25.1,15.4,15.4,33.8,21
Brett Baty,LHB,NYM,Jake Irvin,R,36.3,11.3,23.4,25.4,21
Brayan Rocchio,SHB,CLE,Casey Mize,R,34,12.5,8.5,42,20.8
Jimmy Crooks,LHB,STL,Edward Cabrera,R,25.7,28.2,,32.4,20.5
Luis Rengifo,SHB,SD,Tanner Bibee,R,26.3,6.2,6.8,54.5,20.5
Coby Mayo,RHB,BAL,Freddy Peralta,R,27.9,15.3,11.1,36.1,20.5
Jackson Merrill,LHB,SD,Tanner Bibee,R,26.3,17.2,9.1,36.4,20.5
Jeremiah Jackson,RHB,BAL,Freddy Peralta,R,55.7,8,17.9,26.1,20.3
Travis Bazzana,LHB,CLE,Casey Mize,R,41.6,5.7,10.4,43.9,20.2
Fernando Tatis Jr.,RHB,SD,Tanner Bibee,R,40.1,18.2,7,30.7,20.2
Tommy Edman,SHB,LAD,Logan Henderson,R,58.1,8.8,,45.1,20.2
Salvador Perez,RHB,KC,Ryan Johnson,R,32.1,,15.6,48.8,20.1
William Contreras,RHB,MIL,Tarik Skubal,L,17.1,14.1,16.8,33.7,20.1
Andrew Vaughn,RHB,MIL,Tarik Skubal,L,44.6,18.2,8.8,26.5,20.1
Chase Meidroth,RHB,CWS,Drew Anderson,R,8.6,29.6,12.1,19.9,19.8
Connor Wong,RHB,BOS,Lake Bachar,R,44.4,19.9,9.2,22.2,19.7
Isaac Collins,SHB,KC,Ryan Johnson,R,36.4,14.7,8.2,33.9,19.7
Dansby Swanson,RHB,CHC,Hunter Dobbins,R,34.7,16.9,19,17.9,19.6
Christian Encarnacion-Strand,RHB,BAL,Freddy Peralta,R,18.8,25.1,8.8,25.1,19.6
Ernie Clement,RHB,TOR,Ryan Weathers,L,6.5,15.6,21.4,28.1,19.6
Joe Mack,LHB,MIA,Nick Lodolo,L,48.7,18.9,7.9,22.4,19.5
Henry Davis,RHB,PIT,Patrick Sandoval,L,35.4,27.7,,25.2,19.5
Javier Baez,RHB,DET,Sean Burke,R,60.7,10,8.5,29.2,19.4
Michael Busch,LHB,CHC,Hunter Dobbins,R,28.7,14.9,9.2,34.2,19.4
Joey Ortiz,RHB,MIL,Tarik Skubal,L,26.5,4.6,9.4,48.9,19.3
Christian Vazquez,RHB,HOU,Bryan Woo,R,47.6,,17.2,37.3,19.2
Austin Hays,RHB,SD,Tanner Bibee,R,51.7,8.7,8.7,33.3,19.2
Max Kepler,LHB,ARI,Bryce Elder,R,25.7,28.1,8.4,16.6,19.1
Taylor Ward,RHB,SEA,Hunter Brown,R,25.4,17.2,3.5,38.1,19.1
Noelvi Marte,RHB,CIN,Eury Perez,R,43.8,7.3,9.2,37.5,19.1
Jake Mangum,SHB,PIT,Patrick Sandoval,L,32.6,8.5,8.5,40.8,19
Brandon Lowe,LHB,PIT,Patrick Sandoval,L,27.4,18.8,21.2,13.4,19
Ozzie Albies,SHB,ATL,Michael Soroka,R,34.1,9.9,17.3,27.3,18.9
Jared Triolo,RHB,PIT,Patrick Sandoval,L,34.1,9.9,,48.2,18.9
Jo Adell,RHB,CLE,Casey Mize,R,24.7,16.3,6.6,34.7,18.8
Nathan Church,LHB,STL,Edward Cabrera,R,16.9,18.5,13.4,26.2,18.7
Mookie Betts,RHB,LAD,Logan Henderson,R,49.2,7.6,10.4,32,18.7
Julio Rodriguez,RHB,SEA,Hunter Brown,R,32.6,9.3,15.1,30.5,18.7
Trent Grisham,LHB,NYY,Dylan Cease,R,18.2,17.6,15.7,23.2,18.5
Patrick Bailey,SHB,CLE,Casey Mize,R,33.1,10.4,10.2,33.5,18.4
Oswald Peraza,RHB,LAA,Noah Cameron,L,15.1,23,9.4,23.3,18.2
Jordan Walker,RHB,STL,Edward Cabrera,R,42.9,9.2,9.2,31.5,18.1
Brandon Nimmo,LHB,TEX,Jacob Lopez,L,16.9,11.9,19.4,25.5,18
Jonny DeLuca,RHB,TB,Trevor Rogers,L,27.8,14.6,16.7,20.3,18
Mauricio Dubon,RHB,ATL,Michael Soroka,R,28.7,9.6,20.1,22.6,17.9
Andrew Benintendi,LHB,CWS,Drew Anderson,R,20.2,19.7,10.4,23.4,17.9
Braden Montgomery,SHB,CWS,Drew Anderson,R,28.1,7.5,17.8,27.9,17.8
Ryan Kreidler,RHB,MIN,Andrew Painter,R,29.4,19,8.2,23,17.8
Dominic Canzone,LHB,SEA,Hunter Brown,R,17.4,17.6,18,18,17.8
Jac Caglianone,LHB,KC,Ryan Johnson,R,25.4,17.6,10.9,23.5,17.8
Nick Loftin,RHB,KC,Ryan Johnson,R,38.6,10.6,4.6,34.5,17.6
JJ Bleday,LHB,CIN,Eury Perez,R,32.5,15.7,15.7,15.7,17.4
Angel Martinez,SHB,CLE,Casey Mize,R,31.9,16.9,14,16,17.3
Jackson Holliday,LHB,BAL,Freddy Peralta,R,5.4,9.3,5.9,47.1,17.3
Jorge Barrosa,SHB,ARI,Bryce Elder,R,17.1,17,8.6,27.7,17.2
Angel Genao,SHB,CLE,Casey Mize,R,39.5,10.4,,37.9,17.1
Ceddanne Rafaela,RHB,BOS,Lake Bachar,R,36,7,13.1,28.3,17.1
Sung-Mun Song,LHB,SD,Tanner Bibee,R,29.1,15.7,10.5,21.8,17
Joc Pederson,LHB,TEX,Jacob Lopez,L,11.9,11.9,11.9,31.5,16.8
Jorbit Vivas,LHB,WSH,Christian Scott,R,36.8,7.8,7.8,32.3,16.8
Myles Straw,RHB,TOR,Ryan Weathers,L,24.9,9.8,14.8,25.8,16.8
Taylor Trammell,LHB,HOU,Bryan Woo,R,8.8,20.6,11.7,20.6,16.8
Byron Buxton,RHB,MIN,Andrew Painter,R,26,9.1,19.1,20.6,16.7
Max Muncy,RHB,ATH,Cody Bradford,L,32,18.9,,27.4,16.7
Mike Yastrzemski,LHB,ATL,Michael Soroka,R,27.3,14.4,16.2,15.9,16.6
Chase DeLauter,LHB,CLE,Casey Mize,R,18.9,16.5,6.3,28.2,16.6
Agustin Ramirez,RHB,MIA,Nick Lodolo,L,37.7,9.8,,37.7,16.6
Sam Antonacci,LHB,CWS,Drew Anderson,R,27.8,8.4,12.2,28.5,16.5
Tyler Soderstrom,LHB,ATH,Cody Bradford,L,44.7,8,12.8,21.3,16.4
Josh Naylor,LHB,SEA,Hunter Brown,R,56.2,9.1,4.5,24.5,16.3
Ketel Marte,SHB,ARI,Bryce Elder,R,36.3,9.6,18.3,15.1,16.3
Alex Call,RHB,LAD,Logan Henderson,R,18.1,10.9,,42.8,16.3
Bryson Stott,LHB,PHI,Dean Kremer,R,19.3,15.3,5.1,29.8,16.3
Carlos Narvaez,RHB,BAL,Freddy Peralta,R,22.4,8,8,35.4,16.3
Victor Mesa Jr.,LHB,TB,Trevor Rogers,L,33.5,12,12,20.7,16.3
Andres Chaparro,RHB,WSH,Christian Scott,R,55.6,9.9,9.9,16.9,16.2
Ke'Bryan Hayes,RHB,CIN,Eury Perez,R,34.8,16.2,14.5,10.5,16.1
Ezequiel Duran,RHB,TEX,Jacob Lopez,L,21.7,9.2,9.8,31.2,16.1
Ian Happ,SHB,CHC,Hunter Dobbins,R,23.2,10.4,7.2,31.7,16
Nolan Arenado,RHB,ARI,Bryce Elder,R,33,7.7,,39.5,15.9
Anthony Seigler,SHB,BOS,Lake Bachar,R,23.9,,8,44.6,15.9
Nolan Schanuel,LHB,LAA,Noah Cameron,L,28.1,10.8,12,22.9,15.9
Ildemaro Vargas,SHB,ARI,Bryce Elder,R,30.4,4,5.5,38.3,15.7
Tyler O'Neill,RHB,BAL,Freddy Peralta,R,40.1,8.3,16.2,15.4,15.6
Ivan Herrera,RHB,STL,Edward Cabrera,R,25.8,11.8,9.9,23.6,15.6
Nick Fortes,RHB,TB,Trevor Rogers,L,32.6,4.7,10.6,30.1,15.6
Daulton Varsho,LHB,HOU,Bryan Woo,R,14.4,13.6,15.9,18.6,15.6
Blaze Jordan,RHB,STL,Edward Cabrera,R,28.9,19.3,,23.6,15.5
Starling Marte,RHB,KC,Ryan Johnson,R,33.6,10.8,10.8,20.6,15.5
Lane Thomas,RHB,ATL,Michael Soroka,R,50.3,7.2,9.2,20.9,15.5
Alan Roden,LHB,MIN,Andrew Painter,R,36,11.2,,32,15.5
Heliot Ramos,RHB,NYY,Dylan Cease,R,22.3,15.1,6.5,23.9,15.4
Xander Bogaerts,RHB,SD,Tanner Bibee,R,49.1,6.3,8.7,22.4,15.3
Cole Young,LHB,SEA,Hunter Brown,R,10.7,11.3,8.3,31.3,15.3
Alec Bohm,RHB,PHI,Dean Kremer,R,29.7,11.7,14.7,14.7,15.2
Dane Myers,RHB,CIN,Eury Perez,R,40,8.6,,32.7,15.2
Caleb Durbin,RHB,BOS,Lake Bachar,R,17.2,,20.9,28.7,15.2
Masataka Yoshida,LHB,BOS,Lake Bachar,R,36.9,,8.5,35.8,15.2
Andruw Monasterio,RHB,BOS,Lake Bachar,R,42.2,7.1,8.4,23.5,15.1
Ali Sanchez,RHB,NYY,Dylan Cease,R,34.1,,,46.8,15.1
Corey Seager,LHB,TEX,Jacob Lopez,L,27.9,19.4,7.4,12.8,15
Paul Goldschmidt,RHB,NYY,Dylan Cease,R,33.7,8.2,8.2,24.8,14.9
Bryan Torres,LHB,STL,Edward Cabrera,R,16.9,5.8,,44.7,14.9
Luis Torrens,RHB,NYM,Jake Irvin,R,36.4,3.3,5.5,33.3,14.8
George Lombard Jr.,RHB,NYY,Dylan Cease,R,24.1,9.3,9.3,25.2,14.8
Ryan Waldschmidt,RHB,ARI,Bryce Elder,R,42.4,10.5,,27.1,14.7
Trea Turner,RHB,PHI,Dean Kremer,R,39.3,5.5,8.7,24.5,14.6
Vaughn Grissom,RHB,LAA,Noah Cameron,L,44,4.6,,34.5,14.6
Alex Bregman,RHB,CHC,Hunter Dobbins,R,23.5,6.4,9.9,27.8,14.5
Bryan De La Cruz,RHB,PHI,Dean Kremer,R,14.7,11.9,11.9,20.6,14.4
Jose Fermin,RHB,STL,Edward Cabrera,R,22,6.7,9.2,27.8,14.3
Wyatt Langford,RHB,TEX,Jacob Lopez,L,30.6,11.7,8.4,18.6,14.3
Tristan Peters,LHB,CWS,Drew Anderson,R,21.3,11.1,11.1,19.5,14.2
Bo Bichette,RHB,NYM,Jake Irvin,R,28.6,3.1,6.5,33.2,14.2
Nick Gonzales,RHB,PIT,Patrick Sandoval,L,32.2,3.8,,38.7,14.2
Javier Sanoja,RHB,MIA,Nick Lodolo,L,16.9,,17.2,29.3,14.2
Victor Caratini,SHB,MIN,Andrew Painter,R,43.2,,,39.2,14.1
Ezequiel Tovar,RHB,COL,Blade Tidwell,R,14.5,10.9,7.3,26.5,14.1
Elias Diaz,RHB,TEX,Jacob Lopez,L,32.7,11.4,9.8,15.3,14
Ryan Jeffers,RHB,MIN,Andrew Painter,R,39.9,6.7,13.2,14.7,14
Freddy Fermin,RHB,SD,Tanner Bibee,R,36.8,4.8,,34.1,13.9
Nick Sogard,SHB,BOS,Lake Bachar,R,29.6,6.5,,34.5,13.9
Luke Keaschall,RHB,MIN,Andrew Painter,R,44.1,5.5,6.7,21.9,13.8
Randy Arozarena,RHB,SEA,Hunter Brown,R,29.6,8.1,8.5,21.6,13.7
Josh Smith,LHB,TOR,Ryan Weathers,L,36.9,8.2,,28.3,13.6
Victor Robles,RHB,SEA,Hunter Brown,R,66.7,3.1,,23.2,13.6
Rhys Hoskins,RHB,CLE,Casey Mize,R,41.9,7,,27.5,13.5
Connor Norby,RHB,COL,Blade Tidwell,R,25,5.7,4.4,30.2,13.4
John Rave,LHB,KC,Ryan Johnson,R,20.9,18.7,,18.7,13.3
Brandon Lockridge,RHB,MIL,Tarik Skubal,L,28.7,,,41.6,13.3
Jhonny Pereda,RHB,SEA,Hunter Brown,R,45.3,,,34.1,13.1
Nelson Velazquez,RHB,HOU,Bryan Woo,R,23.8,13.1,,23.8,12.9
Gunnar Henderson,LHB,BAL,Freddy Peralta,R,16.3,8.5,6.9,25,12.9
Rafael Flores,RHB,PIT,Patrick Sandoval,L,21.8,12.9,12.9,8.9,12.8
Brian Serven,RHB,ATH,Cody Bradford,L,36.7,,,36.7,12.8
Marcus Semien,RHB,NYM,Jake Irvin,R,31.1,6.8,11.9,14.6,12.7
Josh Rojas,LHB,KC,Ryan Johnson,R,33.7,8.2,10.9,12.8,12.7
Jorge Mateo,RHB,TB,Trevor Rogers,L,36.3,,,36,12.6
Geraldo Perdomo,SHB,ARI,Bryce Elder,R,20.6,14.8,3.2,16.8,12.4
Dylan Beavers,LHB,BAL,Freddy Peralta,R,29.8,8.4,5.3,19,12.3
Brenton Doyle,RHB,CWS,Drew Anderson,R,36,7.5,7.5,15.4,12.3
Brendan Donovan,LHB,SEA,Hunter Brown,R,14.2,7.5,7.9,23.4,12.3
Jacob Wilson,RHB,ATH,Cody Bradford,L,5,8.3,11.7,21.7,12.3
Alejandro Kirk,RHB,TOR,Ryan Weathers,L,33.3,,,34.9,12.1
Héctor Rodríguez,LHB,CIN,Eury Perez,R,24.1,,,38.3,12
TJ Friedl,LHB,CIN,Eury Perez,R,30,6.9,6.4,18.4,11.9
Luisangel Acuna,RHB,CWS,Drew Anderson,R,22.1,6.1,,29.7,11.8
Taylor Walls,SHB,TB,Trevor Rogers,L,30,,8.1,24.9,11.7
Alec Burleson,LHB,STL,Edward Cabrera,R,12.1,13.4,9.1,12.3,11.7
Jase Bowen,RHB,SD,Tanner Bibee,R,35.5,9.5,,18.9,11.6
Jake Cronenworth,LHB,SD,Tanner Bibee,R,28.7,,5.2,28.8,11.6
Jonathan Aranda,LHB,TB,Trevor Rogers,L,26,6.1,11.8,12,11.3
J.T. Realmuto,RHB,PHI,Dean Kremer,R,33.8,6.5,3.2,18.7,11.3
Owen Caissie,LHB,MIA,Nick Lodolo,L,43.9,7.5,,17.1,11.3
Michael Harris II,LHB,ATL,Michael Soroka,R,27.3,5.8,5.3,19.5,11.2
Andres Gimenez,LHB,TOR,Ryan Weathers,L,28.9,5.3,7.6,16.4,11.1
Zach McKinstry,LHB,DET,Sean Burke,R,24.6,4.3,,28.2,11
George Springer,RHB,TOR,Ryan Weathers,L,28.8,5.7,7.5,15.4,11
LaMonte Wade Jr.,LHB,HOU,Bryan Woo,R,8.7,7.7,8.8,18.7,10.9
Dominic Smith,LHB,ATL,Michael Soroka,R,33.6,4.7,,22.9,10.7
Royce Lewis,RHB,MIN,Andrew Painter,R,26,9.1,,18.4,10.4
Alika Williams,RHB,ATH,Cody Bradford,L,32.2,,,28.8,10.4
Eli White,RHB,BOS,Lake Bachar,R,19,9.8,,19.6,10.2
Nick Allen,RHB,HOU,Bryan Woo,R,29.4,,,28.9,10.2
Carson Kelly,RHB,CHC,Hunter Dobbins,R,33.2,,,27.3,10.1
Buddy Kennedy,RHB,SF,Gabriel Hughes,R,32,7.8,,16.3,10
Nasim Nuñez,SHB,WSH,Christian Scott,R,29.9,,,28.1,10
Luis Robert,RHB,NYM,Jake Irvin,R,32.1,,,26.8,9.9
Austin Hedges,RHB,CLE,Casey Mize,R,49,3.3,7.6,6.4,9.9
Jose Caballero,RHB,NYY,Dylan Cease,R,22.9,,,30.3,9.9
