Matchup,KC @ TB
Pitcher,Casey Legumina
Pitcher Team,TB
Opposing Team,KC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,31.1,133,0.294,0.330,0.412,0.118,1.34,2,0.57,5.3%,20.9%,17.3%,15.9%,10.7%,6.61,70.5%,5.8%,8.1%,37.4%,28.3%,7.1%,18.2%
vsLHB,15.1,59,0.160,0.231,0.240,0.080,0.85,0,-,8.5%,24.0%,23.7%,16.9%,12.3%,8.22,75.9%,4.9%,5.4%,40.5%,29.7%,-,16.2%
vsRHB,15.2,74,0.391,0.410,0.536,0.145,1.85,2,1.15,2.7%,18.0%,12.2%,14.5%,9.1%,5.17,66.2%,6.7%,9.7%,35.5%,27.4%,11.8%,19.4%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Lane Thomas RHB,,+610,23,29,3.80,3,4,0.192,0.276,0.577,0.385,0.359,10.3%,8.2%,13.8%,3.5%,89.3,249.7,5,4,13.6%,9.1%,27.3%,36.4%,31.8%,72.2,18.2%,31.8%,13.6%,89.8%,31.8%,42.9%,13.6%,36.4%,45.5%,40.9%,13.6%,28.6%
Jac Caglianone LHB,,+343,21,22,4.40,3,3,0.211,0.318,0.737,0.526,0.433,13.6%,30.0%,31.8%,16.5%,97.5,354.2,4,3,25.0%,-,8.3%,75.0%,41.7%,77.1,77.1%,16.7%,12.5%,98.0%,25.0%,66.7%,16.7%,58.3%,41.7%,33.3%,25.0%,50.0%
Salvador Perez RHB,,+440,14,23,4.20,1,2,0.182,0.217,0.364,0.182,0.255,-,17.6%,17.4%,9.2%,86.7,283.5,5,2,16.7%,11.1%,27.8%,38.9%,38.9%,72.5,31.2%,22.9%,10.4%,94.1%,22.2%,25.0%,22.2%,50.0%,55.6%,33.3%,11.1%,33.3%
Starling Marte RHB,,+660,9,10,3.60,1,1,0.200,0.200,0.500,0.300,0.299,-,37.5%,30.0%,25.0%,95.4,299.0,3,1,28.6%,-,14.3%,57.1%,57.1%,73.8,43.8%,31.2%,25.0%,100.0%,14.3%,100.0%,42.9%,28.6%,28.6%,42.9%,28.6%,37.5%
John Rave LHB,—,N/A,2,9,3.00,1,2,0.286,0.444,0.857,0.571,0.519,22.2%,47.1%,44.4%,21.1%,80.3,395.6,2,2,66.7%,33.3%,33.3%,66.7%,66.7%,75.2,57.1%,14.3%,14.3%,82.4%,33.3%,0.0%,33.3%,-,33.3%,33.3%,33.3%,28.6%
Josh Rojas LHB,—,N/A,3,5,1.75,1,1,0.400,0.400,1.000,0.600,0.598,-,14.3%,-,6.7%,95.7,355.4,3,2,20.0%,20.0%,40.0%,80.0%,-,70.3,-,71.4%,14.3%,100.0%,60.0%,33.3%,-,40.0%,40.0%,60.0%,-,20.0%
Bobby Witt Jr. RHB,,+340,28,25,4.00,0,0,0.318,0.400,0.409,0.091,0.357,12.0%,14.6%,12.0%,6.4%,91.3,219.2,1,1,-,-,10.5%,57.9%,26.3%,72.8,27.3%,36.4%,24.2%,82.5%,15.8%,0.0%,26.3%,42.1%,21.1%,57.9%,21.1%,20.8%
Michael Massey LHB,,+424,23,25,4.20,0,1,0.348,0.400,0.435,0.087,0.367,8.0%,9.1%,4.0%,4.9%,89.5,280.8,6,2,4.5%,-,27.3%,36.4%,40.9%,71.3,7.5%,35.0%,15.0%,90.9%,27.3%,0.0%,27.3%,40.9%,59.1%,31.8%,9.1%,33.3%
Carter Jensen LHB,,+560,14,24,4.60,0,0,0.238,0.333,0.286,0.048,0.282,12.5%,19.5%,16.7%,8.0%,89.4,264.4,3,0,-,-,5.9%,35.3%,23.5%,72.5,14.3%,25.7%,17.1%,85.4%,17.6%,0.0%,23.5%,52.9%,29.4%,47.1%,23.5%,29.6%
Nick Loftin RHB,,+860,22,22,4.20,0,0,0.300,0.364,0.500,0.200,0.374,4.5%,9.4%,13.6%,3.8%,94.3,290.1,7,2,5.9%,-,23.5%,47.1%,52.9%,70.2,11.1%,48.1%,11.1%,87.1%,17.6%,0.0%,47.1%,35.3%,58.8%,29.4%,11.8%,18.2%
