Matchup,CWS @ STL
Pitcher,Sean Newcomb
Pitcher Team,CWS
Opposing Team,STL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,83.0,339,0.215,0.263,0.298,0.083,1.13,2,0.22,8.6%,23.0%,21.8%,19.6%,10.5%,8.02,60.1%,7.8%,5.2%,36.7%,21.4%,2.0%,12.2%
vsLHB,32.0,135,0.233,0.273,0.292,0.058,1.25,0,-,8.9%,23.1%,21.5%,24.6%,10.6%,8.16,66.9%,8.5%,5.5%,35.2%,18.7%,-,15.4%
vsRHB,50.1,204,0.203,0.257,0.302,0.099,1.07,2,0.36,8.3%,22.9%,22.1%,17.3%,10.4%,8.05,55.4%,7.5%,5.1%,37.7%,23.2%,3.1%,10.1%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Joshua Baez RHB,—,N/A,47,3.80,8,2,2,92.6,266.2,4,3,12.5%,-,37.5%,50.0%,50.0%,80.5,85.7%,42.9%,14.3%,100.0%,75.0%,50.0%,50.0%,25.0%,-,37.5%,50.0%,12.5%,66.7%
Ramon Urias RHB,—,N/A,22,1.60,8,2,2,91.0,281.7,4,3,25.0%,12.5%,12.5%,50.0%,25.0%,70.8,-,54.5%,27.3%,91.7%,50.0%,50.0%,50.0%,-,25.0%,12.5%,62.5%,25.0%,14.3%
Nolan Gorman LHB,,+460,25,4.00,8,1,3,98.2,389.7,3,3,37.5%,-,-,75.0%,37.5%,72.1,18.2%,63.6%,54.5%,91.7%,37.5%,37.5%,33.3%,-,62.5%,50.0%,25.0%,25.0%,20.0%
Jose Fermin RHB,—,N/A,23,3.00,8,1,1,86.6,242.3,2,2,12.5%,12.5%,37.5%,37.5%,37.5%,67.8,-,50.0%,20.0%,100.0%,62.5%,37.5%,33.3%,25.0%,25.0%,37.5%,50.0%,12.5%,66.7%
Jordan Walker RHB,,+453,36,3.80,8,1,1,85.9,262.2,1,1,12.5%,-,-,50.0%,37.5%,78.0,70.0%,40.0%,30.0%,100.0%,50.0%,25.0%,50.0%,25.0%,50.0%,25.0%,50.0%,25.0%,0.0%
Thomas Saggese RHB,,+900,29,4.20,8,1,1,87.6,273.3,3,1,12.5%,-,-,50.0%,37.5%,71.4,-,55.6%,22.2%,90.0%,62.5%,25.0%,50.0%,37.5%,25.0%,-,50.0%,50.0%,28.6%
Bryan Torres LHB,,+1300,6,3.80,8,0,0,76.6,270.1,1,0,-,-,-,12.5%,37.5%,65.1,-,62.5%,-,88.9%,37.5%,12.5%,0.0%,25.0%,50.0%,25.0%,50.0%,25.0%,14.3%
Nathan Church LHB,,+1100,20,4.20,8,0,0,79.6,240.3,0,0,-,-,-,-,25.0%,68.9,-,44.4%,-,81.8%,50.0%,25.0%,0.0%,25.0%,37.5%,-,37.5%,62.5%,25.0%
Ivan Herrera RHB,,+680,25,4.80,8,0,0,93.5,226.4,1,0,-,-,25.0%,37.5%,25.0%,74.0,46.7%,33.3%,13.3%,100.0%,50.0%,25.0%,0.0%,25.0%,37.5%,25.0%,37.5%,37.5%,37.5%
Alec Burleson LHB,,+475,26,4.40,8,0,0,89.7,280.8,2,1,-,-,25.0%,50.0%,12.5%,69.4,11.1%,55.6%,11.1%,100.0%,50.0%,37.5%,0.0%,12.5%,50.0%,50.0%,25.0%,25.0%,57.1%
Pedro Pages RHB,—,N/A,10,2.80,8,0,0,86.6,246.1,1,1,-,-,-,37.5%,37.5%,72.2,33.3%,55.6%,22.2%,100.0%,37.5%,25.0%,0.0%,12.5%,50.0%,37.5%,50.0%,12.5%,25.0%
Victor Scott II LHB,—,N/A,15,2.60,8,0,0,69.2,206.1,1,1,-,-,12.5%,-,25.0%,65.0,-,50.0%,-,72.7%,50.0%,12.5%,0.0%,37.5%,25.0%,37.5%,25.0%,37.5%,28.6%
Masyn Winn RHB,,+1150,11,3.60,8,0,0,88.4,250.3,1,1,-,-,12.5%,25.0%,37.5%,73.8,55.6%,55.6%,22.2%,100.0%,50.0%,25.0%,0.0%,25.0%,37.5%,37.5%,37.5%,25.0%,0.0%
Leonardo Bernal SHB,,+870,3,4.40,6,0,1,102.1,294.6,3,1,-,-,-,100.0%,66.7%,74.3,50.0%,75.0%,50.0%,88.9%,100.0%,33.3%,0.0%,66.7%,-,-,66.7%,33.3%,50.0%
